大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
093450001000,大字稲毛田,36.566617,140.068963,1,1
093450002000,大字下延生,36.527803,140.046441,1,1
093450003000,大字下高根沢,36.565669,140.042919,1,1
093450004000,大字給部,36.598964,140.077292,1,1
093450005000,大字上稲毛田,36.591977,140.075206,1,1
093450006000,大字上延生,36.556534,140.050826,1,1
093450007000,大字西高橋,36.502951,140.024852,1,1
093450008000,大字西水沼,36.524715,140.023811,1,1
093450009000,大字祖母井,36.553072,140.061492,1,1
093450010000,大字東高橋,36.509051,140.042016,1,1
093450011000,大字東水沼,36.548975,140.011656,1,1
093450012000,大字八ツ木,36.599158,140.050653,1,1
093450013000,大字芳賀台,36.564880,140.011575,1,1
093450014000,大字芳志戸,36.584314,140.059888,1,1
093450015000,大字北長島,36.531462,140.028002,1,1
093450016000,大字与能,36.529487,140.039329,1,1
