大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
012280001000,あけぼの町,43.747413,142.035099,1,1
012280002000,ウッカ,43.850754,142.083306,1,1
012280003000,一条,43.728994,142.068842,1,1
012280004000,一已町字一已,43.755638,142.060754,1,2
012280005000,一已町字中の沢,43.767814,142.019067,1,2
012280006000,一已町字中山,43.782713,142.020167,1,2
012280007001,稲穂町一丁目,43.726908,142.053918,1,3
012280007002,稲穂町二丁目,43.729398,142.052321,1,3
012280008000,宇摩,43.823699,142.087575,1,1
012280009001,音江町一丁目,43.697923,142.078948,1,3
012280009002,音江町二丁目,43.693152,142.077926,1,3
012280010000,音江町字稲田,43.662456,141.987078,1,2
012280011000,音江町字音江,43.682786,142.082949,1,2
012280012000,音江町字菊丘,43.650755,142.182032,1,2
012280013000,音江町字吉住,43.678617,142.163943,1,2
012280014000,音江町字向陽,43.671018,142.022306,1,2
012280015000,音江町字広里,43.695312,142.047773,1,2
012280016000,音江町字更進,43.694498,142.155821,1,2
012280017000,音江町字国見,43.701445,142.110693,1,2
012280018000,音江町字内園,43.714360,142.141393,1,2
012280019000,音江町字豊泉,43.664212,142.050530,1,2
012280020001,開西町一丁目,43.711864,142.013558,1,3
012280020002,開西町二丁目,43.707812,142.015401,1,3
012280020003,開西町三丁目,43.706604,142.016189,1,3
012280021000,錦町,43.719134,142.027565,1,1
012280022000,錦町西,43.718710,142.026252,1,1
012280023000,錦町北,43.720011,142.024552,1,1
012280024000,九条,43.722752,142.069834,1,1
012280025000,五条,43.725126,142.068206,1,1
012280026001,広里町一丁目,43.709155,142.047158,1,3
012280026002,広里町二丁目,43.706544,142.050621,1,3
012280026003,広里町三丁目,43.711126,142.053286,1,3
012280026004,広里町四丁目,43.708545,142.054641,1,3
012280026005,広里町五丁目,43.706611,142.059831,1,3
012280027000,三条,43.727692,142.069636,1,1
012280028000,四条,43.726871,142.070195,1,1
012280029000,七条,43.723926,142.068832,1,1
012280030001,新光町一丁目,43.721180,142.033729,1,3
012280030002,新光町二丁目,43.724530,142.036748,1,3
012280030003,新光町三丁目,43.723069,142.032191,1,3
012280031000,深川町字オーホ,43.744731,141.982187,1,2
012280032000,深川町字メム,43.723806,142.002073,1,2
012280033000,西町,43.710870,142.030155,1,1
012280034000,多度志,43.816579,142.045210,1,1
012280035000,多度志南,43.795357,142.040053,1,1
012280036000,太子町,43.719739,142.035732,1,1
012280037000,鷹泊,43.926544,142.087565,1,1
012280038000,二条,43.728330,142.069399,1,1
012280039002,納内町二丁目,43.731465,142.124815,1,3
012280039003,納内町三丁目,43.729532,142.144782,1,3
012280040000,納内町グリーンタウン,43.731348,142.138090,1,1
012280041000,納内町字納内,43.753287,142.152298,1,2
012280042000,納内町北,43.735867,142.131260,1,1
012280043000,八条,43.723369,142.069403,1,1
012280044000,文光町,43.709697,142.023197,1,1
012280045000,六条,43.724624,142.068457,1,1
