大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
023870002000,大字高根字小金石,41.005474,140.418928,3,2
023870003000,大字今泉字神山,41.032878,140.423596,3,2
023870004000,大字今泉字唐崎,41.033931,140.415322,3,2
023870005000,大字今泉字布引,41.028814,140.417984,3,2
023870006000,大字小泊字稲荷,41.128979,140.300820,3,2
023870007000,大字小泊字姥島,41.138733,140.269794,3,2
023870008000,大字小泊字下前,41.124077,140.273008,3,2
023870009000,大字小泊字萱部,41.196265,140.332238,3,2
023870010000,大字小泊字傾り石,41.186480,140.334727,3,2
023870011000,大字小泊字砂山,41.131895,140.312388,3,2
023870012000,大字小泊字七ツ滝,41.178018,140.334593,3,2
023870013000,大字小泊字小泊,41.131474,140.304108,3,2
023870014000,大字小泊字青岩,41.164468,140.326222,3,2
023870015000,大字小泊字折戸,41.113768,140.299717,3,2
023870016000,大字小泊字大山長根,41.131192,140.290280,3,2
023870017000,大字小泊字浜野,41.127748,140.307599,3,2
023870018000,大字小泊字袰内,41.243487,140.343211,3,2
023870021000,大字薄市字沖原,41.010637,140.419669,3,2
023870022000,大字薄市字花持,41.013522,140.423211,3,2
023870023000,大字薄市字飛石,41.010249,140.426567,3,2
023870024000,小泊朝間,41.124385,140.311445,0,0
023870025000,小泊嗽沢,41.133034,140.290321,0,0
023870026000,小泊漆流,41.121999,140.271672,0,0
023870027000,小泊尾崎道,41.122154,140.261714,0,0
023870028000,小泊鮫貝,41.119639,140.290898,0,0
023870029000,小泊白倉,41.122507,140.273790,0,0
023870030000,小泊長坂,41.122264,140.279098,0,0
023870031000,小泊中間,41.121757,140.270324,0,0
023870032000,小泊梨子木平,41.123412,140.275990,0,0
023870033000,小泊渕岩,41.121580,140.268481,0,0
023870034000,小泊坊主沢,41.128532,140.291834,0,0
023870035000,小泊水澗,41.130673,140.295135,0,0
023870036000,小泊割長根,41.126377,140.308744,0,0
023870037000,田茂木,40.984043,140.404470,0,0
023870038000,長泥,40.965931,140.387952,0,0
023870039000,芦野堤の袖,40.937589,140.409653,0,0
023870040000,豊岡,40.949617,140.410495,0,0
023870041000,芦野,40.944002,140.405625,0,0
023870042000,福浦,40.958013,140.415281,0,0
023870043000,富野,40.933886,140.421573,0,0
023870044000,尾別,40.981899,140.425743,0,0
023870045000,薄市玉清水,41.010985,140.435396,0,0
023870046000,薄市飛石田野沢,41.008182,140.424228,0,0
023870047000,豊島,40.924039,140.425897,0,0
023870048000,八幡,40.951890,140.432786,0,0
023870049000,中里,40.969079,140.438866,0,0
023870050000,深郷田,40.953131,140.446339,0,0
023870051000,大沢内,40.939769,140.440151,0,0
023870052000,宮川色吉,40.963630,140.431822,0,0
023870053000,宮野沢,40.956712,140.459108,0,0
