大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
023070001000,字下蟹田,41.042316,140.641225,1,2
023070002000,字蟹田,41.041691,140.645013,1,2
023070005000,字蟹田塩越,41.068454,140.636377,1,2
023070006000,字蟹田外黒山,41.040009,140.611092,1,2
023070007000,字蟹田桂淵,41.045721,140.629157,1,2
023070008000,字蟹田原田長瀬,41.045312,140.626702,1,2
023070009000,字蟹田高銅屋,41.040888,140.632589,1,2
023070010000,字蟹田山本紅葉坂,41.066031,140.565434,1,2
023070011000,字蟹田山本小谷,41.067628,140.572055,1,2
023070012000,字蟹田山本前田,41.061690,140.574265,1,2
023070013000,字蟹田山本野脇,41.063866,140.568123,1,2
023070014000,字蟹田小国館下,41.058034,140.570798,1,2
023070015000,字蟹田小国岩井,41.049473,140.593997,1,2
023070016000,字蟹田小国黒山,41.046730,140.603790,1,2
023070017000,字蟹田小国黒山添,41.045525,140.591376,1,2
023070018000,字蟹田小国坂元,41.050037,140.607098,1,2
023070019000,字蟹田小国三枚橋,41.062008,140.599508,1,2
023070020000,字蟹田小国山崎,41.048389,140.606015,1,2
023070021000,字蟹田小国西小国山,41.054586,140.628435,1,2
023070022000,字蟹田小国惣右衛門沢,41.050997,140.613870,1,2
023070023000,字蟹田小国谷田,41.060298,140.583214,1,2
023070024000,字蟹田小国東小国山,41.053450,140.637577,1,2
023070025000,字蟹田小国南田,41.051691,140.594910,1,2
023070026000,字蟹田小国品吉,41.058281,140.581183,1,2
023070027000,字蟹田石浜,41.055981,140.642121,2,2
023070028000,字蟹田川原添,41.045017,140.637831,1,2
023070029000,字蟹田大平高石,41.084625,140.558826,1,2
023070030000,字蟹田大平三枚橋,41.081802,140.524196,1,2
023070031000,字蟹田大平山元,41.066834,140.555654,1,2
023070032000,字蟹田大平沢辺,41.067768,140.550590,1,2
023070033000,字蟹田大平東小国山,41.090892,140.560937,1,2
023070034000,字蟹田中師火箱沢,41.049647,140.630877,1,2
023070035000,字蟹田中師舘ノ沢,41.050537,140.639216,1,2
