大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
024450001000,大字沖田面字稲荷向,40.420706,141.275088,1,2
024450002000,大字沖田面字姥懐,40.415349,141.272002,1,2
024450003000,大字沖田面字沖ノ口,40.410306,141.268099,1,2
024450004000,大字沖田面字沖中,40.414675,141.281728,1,2
024450005000,大字沖田面字下祭場,40.407824,141.281769,1,2
024450006000,大字沖田面字下小路,40.408087,141.276046,1,2
024450007000,大字沖田面字下千刈,40.411329,141.283254,1,2
024450008000,大字沖田面字下村,40.415251,141.290652,1,2
024450009000,大字沖田面字下天狗,40.423637,141.289626,1,2
024450010000,大字沖田面字下平,40.414031,141.272092,1,2
024450011000,大字沖田面字外久保,40.414782,141.284643,2,2
024450012000,大字沖田面字外又,40.410193,141.276837,2,2
024450013000,大字沖田面字久保,40.417299,141.288074,1,2
024450014000,大字沖田面字宮沢,40.426622,141.279744,1,2
024450015000,大字沖田面字桑ノ木田,40.409436,141.268704,1,2
024450016000,大字沖田面字玄子,40.416418,141.285292,1,2
024450017000,大字沖田面字荒田,40.407101,141.275637,1,2
024450018000,大字沖田面字高屋敷,40.410749,141.273972,1,2
024450019000,大字沖田面字腰巡,40.411269,141.287710,1,2
024450020000,大字沖田面字佐藤橋,40.413028,141.274670,1,2
024450021000,大字沖田面字上祭場,40.406321,141.280240,1,2
024450022000,大字沖田面字上千刈,40.410473,141.280888,1,2
024450023000,大字沖田面字上村,40.407624,141.272316,1,2
024450024000,大字沖田面字上天狗,40.421520,141.286455,1,2
024450025000,大字沖田面字上野平,40.411777,141.270842,1,2
024450026000,大字沖田面字聖寿寺平,40.411939,141.268347,1,2
024450027000,大字沖田面字赤石渡,40.410161,141.285496,1,2
024450028000,大字沖田面字千刈,40.411321,141.280641,1,2
024450029000,大字沖田面字川原,40.407287,141.284681,1,2
024450030000,大字沖田面字早稲田,40.409662,141.272465,1,2
024450031000,大字沖田面字長野,40.409532,141.281639,1,2
024450032000,大字沖田面字塚ノ越,40.410997,141.276405,1,2
024450033000,大字沖田面字土城後,40.412506,141.280051,1,2
024450034000,大字沖田面字土城前,40.410139,141.278032,1,2
024450035000,大字沖田面字南古舘,40.413407,141.277175,1,2
024450036000,大字沖田面字南本村,40.413646,141.288563,1,2
024450037000,大字沖田面字北古舘,40.416597,141.278151,1,2
024450038000,大字沖田面字北本村,40.415023,141.288832,1,2
024450039000,大字沖田面字門前,40.408755,141.272405,1,2
024450040000,大字沖田面字門前下,40.408674,141.274713,1,2
024450041000,大字沖田面字矢竹ノ下,40.421770,141.281719,1,2
024450042000,大字下名久井字姥懐,40.416264,141.357488,1,2
024450043000,大字下名久井字塩殻,40.422496,141.358487,1,2
024450044000,大字下名久井字於為川原,40.438542,141.340858,1,2
024450045000,大字下名久井字乙坂,40.401547,141.386083,1,2
024450046000,大字下名久井字下タ町,40.424561,141.335623,1,2
024450047000,大字下名久井字下タ田川原,40.439209,141.337127,1,2
024450048000,大字下名久井字下横沢,40.416916,141.392875,1,2
024450049000,大字下名久井字下外ノ沢,40.426019,141.351457,1,2
024450050000,大字下名久井字下諏訪平,40.433749,141.345056,1,2
024450051000,大字下名久井字嘉左エ門山,40.408665,141.382065,1,2
024450052000,大字下名久井字絵館下川原,40.434611,141.336647,1,2
024450053000,大字下名久井字外館,40.424864,141.337819,1,2
024450054000,大字下名久井字葛香平,40.419442,141.348756,1,2
024450055000,大字下名久井字館,40.423370,141.338133,1,2
024450056000,大字下名久井字牛毛堂,40.417263,141.379979,1,2
024450057000,大字下名久井字曲り坂,40.416433,141.366929,1,2
024450058000,大字下名久井字穴久保,40.398985,141.383618,1,2
024450059000,大字下名久井字剣吉前川原,40.441039,141.341075,1,2
024450060000,大字下名久井字元町,40.422211,141.347954,1,2
024450061000,大字下名久井字虎渡川原,40.428948,141.330579,1,2
024450062000,大字下名久井字後家堀,40.422094,141.345177,1,2
024450063000,大字下名久井字後道,40.426571,141.341256,1,2
024450064000,大字下名久井字荒谷向,40.414964,141.350642,1,2
024450065000,大字下名久井字高森,40.409582,141.365099,1,2
024450066000,大字下名久井字左比代,40.424445,141.348537,1,2
024450067000,大字下名久井字在家,40.426138,141.347528,1,2
024450068000,大字下名久井字桜ノ木,40.423002,141.350697,1,2
024450069000,大字下名久井字山神,40.415235,141.367853,1,2
024450070000,大字下名久井字山神森,40.401439,141.389082,1,2
024450071000,大字下名久井字宗前,40.434946,141.339477,1,2
024450072000,大字下名久井字助川山,40.401337,141.381882,1,2
024450073000,大字下名久井字小座長根,40.427830,141.347708,1,2
024450074000,大字下名久井字上於為川原,40.437753,141.338140,1,2
024450075000,大字下名久井字上横沢,40.410760,141.390597,1,2
024450076000,大字下名久井字上外ノ沢,40.422680,141.352387,1,2
024450077000,大字下名久井字上諏訪平,40.430096,141.345165,1,2
024450078000,大字下名久井字場口沢,40.429471,141.347438,1,2
024450079000,大字下名久井字仁良館,40.425697,141.339315,1,2
024450080000,大字下名久井字青柳,40.423711,141.334781,1,2
024450081000,大字下名久井字石鉢,40.427685,141.352716,1,2
024450082000,大字下名久井字石名坂,40.406325,141.374246,1,2
024450083000,大字下名久井字赤羽根,40.396421,141.376673,1,2
024450084000,大字下名久井字赤沼,40.423720,141.332957,1,2
024450085000,大字下名久井字泉田,40.420768,141.341957,1,2
024450086000,大字下名久井字前田,40.429347,141.339742,1,2
024450087000,大字下名久井字台所屋敷,40.428297,141.342856,1,2
024450088000,大字下名久井字大久保,40.418025,141.353212,1,2
024450089000,大字下名久井字沢内,40.411529,141.367844,1,2
024450090000,大字下名久井字鍛冶長根,40.423733,141.341592,1,2
024450091000,大字下名久井字中ノ渡,40.417031,141.359096,1,2
024450092000,大字下名久井字塚内,40.420083,141.351324,1,2
024450093000,大字下名久井字田端,40.430412,141.339544,1,2
024450094000,大字下名久井字東山,40.415790,141.374319,1,2
024450095000,大字下名久井字湯舟沢,40.419233,141.364757,1,2
024450096000,大字下名久井字日向山,40.423223,141.372987,1,2
024450097000,大字下名久井字日泥,40.435992,141.343262,1,2
024450098000,大字下名久井字如来堂,40.422427,141.335873,1,2
024450099000,大字下名久井字白山,40.426451,141.333858,1,2
024450100000,大字下名久井字白山下川原,40.431291,141.333850,1,2
024450101000,大字下名久井字八森,40.436448,141.341641,1,2
024450102000,大字下名久井字野場,40.409283,141.352046,1,2
024450103000,大字下名久井字野場山,40.410135,141.357977,1,2
024450104000,大字下名久井字野中,40.427106,141.344299,1,2
024450105000,大字下名久井字薬師平,40.431796,141.338590,1,2
024450106000,大字下名久井字油川,40.421410,141.355338,1,2
024450107000,大字下名久井字和館,40.428696,141.341010,1,2
024450108000,大字下名久井字梵纏,40.441480,141.347342,1,2
024450109000,大字下名久井字瘤ノ木,40.433706,141.336261,1,2
024450110000,大字下名久井字瘤ノ木川原,40.436106,141.335737,1,2
024450111000,大字椛木字ト－ノ木,40.447174,141.433971,1,2
024450112000,大字椛木字ドス沢,40.456845,141.435516,1,2
024450113000,大字椛木字下羽黒,40.438919,141.442696,1,2
024450114000,大字椛木字下山,40.454050,141.437738,1,2
024450115000,大字椛木字家ノ後,40.440947,141.435231,1,2
024450116000,大字椛木字花久保,40.444569,141.434331,1,2
024450117000,大字椛木字蟹沢,40.446359,141.443580,1,2
024450118000,大字椛木字外久保,40.442520,141.438256,1,2
024450119000,大字椛木字外山,40.442220,141.446328,1,2
024450120000,大字椛木字椛木,40.449548,141.432256,1,2
024450121000,大字椛木字岩ノ沢,40.453257,141.432717,1,2
024450122000,大字椛木字級ノ木,40.455441,141.431708,1,2
024450123000,大字椛木字穴久保,40.444529,141.440187,1,2
024450124000,大字椛木字向山,40.448025,141.439822,1,2
024450125000,大字椛木字高間舘,40.453079,141.440195,1,2
024450126000,大字椛木字高田,40.443381,141.430395,1,2
024450127000,大字椛木字堺ノ沢,40.446054,141.430929,1,2
024450128000,大字椛木字上羽黒,40.439124,141.440301,1,2
024450129000,大字椛木字陣場,40.434016,141.441273,1,2
024450130000,大字椛木字袖久保,40.441832,141.442470,1,2
024450131000,大字椛木字大ゾ－リ,40.437290,141.437691,1,2
024450132000,大字椛木字昼巻沢,40.448056,141.449700,1,2
024450133000,大字椛木字長久保,40.449872,141.443911,1,2
024450134000,大字椛木字長畑,40.444421,141.448459,1,2
024450135000,大字椛木字渡場,40.446267,141.437348,1,2
024450136000,大字椛木字東平,40.450673,141.434556,1,2
024450137000,大字椛木字矢倉沢,40.457518,141.431568,1,2
024450138000,大字玉掛字引廻,40.415761,141.300654,1,2
024450139000,大字玉掛字下タ川原,40.415796,141.296614,1,2
024450140000,大字玉掛字下村中,40.417653,141.295087,1,2
024450141000,大字玉掛字下比良,40.417052,141.302934,1,2
024450142000,大字玉掛字金ケ沢,40.422472,141.295849,1,2
024450143000,大字玉掛字寺久保,40.419430,141.298924,1,2
024450144000,大字玉掛字上村中,40.419093,141.294342,1,2
024450145000,大字玉掛字諏訪ノ平,40.415387,141.305531,1,2
024450146000,大字玉掛字前田,40.417550,141.293319,1,2
024450147000,大字玉掛字大開,40.424474,141.294541,1,2
024450148000,大字玉掛字長根,40.418223,141.300809,1,2
024450149000,大字玉掛字堂半,40.417254,141.298055,1,2
024450150000,大字玉掛字八ツ役,40.418593,141.292247,1,2
024450151000,大字玉掛字片岸比良,40.418675,141.296782,1,2
024450152000,大字玉掛字万坂,40.421173,141.296229,1,2
024450153000,大字玉掛字油沢,40.422731,141.293371,1,2
024450154000,大字剣吉字スコ,40.442504,141.304726,1,2
024450155000,大字剣吉字伊勢沢,40.450197,141.333831,1,2
024450156000,大字剣吉字堰合,40.447703,141.346509,1,2
024450157000,大字剣吉字横手,40.443885,141.327683,1,2
024450158000,大字剣吉字下山,40.456276,141.323205,1,2
024450159000,大字剣吉字岩ノ下,40.446797,141.340546,1,2
024450160000,大字剣吉字栗木山,40.450584,141.319814,1,2
024450161000,大字剣吉字剣吉河原,40.450970,141.352724,1,2
024450162000,大字剣吉字剣吉山,40.455701,141.314541,1,2
024450163000,大字剣吉字五合田,40.444993,141.346179,1,2
024450164000,大字剣吉字桜場,40.449110,141.349009,1,2
024450165000,大字剣吉字四反田,40.446359,141.344892,1,2
024450166000,大字剣吉字寺下,40.449788,141.305747,1,2
024450167000,大字剣吉字寺下向,40.447218,141.307556,1,2
024450168000,大字剣吉字七ツ役,40.446835,141.347263,1,2
024450169000,大字剣吉字女鹿沢,40.438087,141.305702,1,2
024450170000,大字剣吉字上ノ山,40.443603,141.315739,1,2
024450171000,大字剣吉字上ノ沢,40.439539,141.318320,1,2
024450172000,大字剣吉字上平,40.444558,141.335454,1,2
024450173000,大字剣吉字前田,40.443148,141.335843,1,2
024450174000,大字剣吉字相長根,40.446042,141.336491,1,2
024450175000,大字剣吉字大稲荷沢,40.443903,141.324089,1,2
024450176000,大字剣吉字大坊,40.445996,141.341162,1,2
024450177000,大字剣吉字中河原,40.441845,141.336856,1,2
024450178000,大字剣吉字長久保,40.447941,141.318714,1,2
024450179000,大字剣吉字長坂下,40.443258,141.331997,1,2
024450180000,大字剣吉字長治河原,40.444478,141.347558,1,2
024450181000,大字剣吉字堤ノ上,40.446989,141.336307,1,2
024450182000,大字剣吉字日向,40.444482,141.331708,1,2
024450183000,大字剣吉字北向,40.447315,141.325236,1,2
024450184000,大字剣吉字留場河原,40.447281,141.351822,1,2
024450185000,大字虎渡字下河原,40.436974,141.334469,1,2
024450186000,大字虎渡字下古川代,40.433576,141.330040,1,2
024450187000,大字虎渡字館,40.432137,141.320639,1,2
024450188000,大字虎渡字岩ノ前,40.439670,141.333108,1,2
024450189000,大字虎渡字久保明戸,40.435549,141.331756,1,2
024450190000,大字虎渡字金引沢,40.436921,141.321348,1,2
024450191000,大字虎渡字虎渡,40.437380,141.328886,1,2
024450192000,大字虎渡字虎渡山,40.442141,141.327399,1,2
024450193000,大字虎渡字三七久保,40.435064,141.318117,1,2
024450194000,大字虎渡字女鹿沢,40.437963,141.313859,1,2
024450195000,大字虎渡字上ノ山,40.434871,141.321635,1,2
024450196000,大字虎渡字上川原,40.426865,141.326409,1,2
024450197000,大字虎渡字西山,40.433085,141.326959,1,2
024450198000,大字虎渡字前河原,40.442812,141.342882,1,2
024450199000,大字虎渡字前平,40.436377,141.324560,1,2
024450200000,大字虎渡字中川原,40.430535,141.327812,1,2
024450201000,大字虎渡字道又,40.438606,141.324965,1,2
024450202000,大字虎渡字白石,40.429497,141.323122,1,2
024450203000,大字高橋字堰添,40.469524,141.388035,1,2
024450204000,大字高橋字横舘,40.470513,141.390211,1,2
024450205000,大字高橋字狐森,40.478089,141.391846,1,2
024450206000,大字高橋字高橋,40.467876,141.391956,1,2
024450207000,大字高橋字小明戸,40.470411,141.388689,1,2
024450208000,大字高橋字前平,40.472871,141.390342,1,2
024450209000,大字高橋字待井沢,40.477161,141.389364,1,2
024450210000,大字高橋字中道,40.471022,141.391296,1,2
024450211000,大字高橋字鳥居後,40.474760,141.390726,1,2
024450212000,大字高橋字房久保,40.480654,141.391181,1,2
024450213000,大字高橋字木ノ下,40.472243,141.387842,1,2
024450214000,大字高瀬字一ツ森,40.401968,141.323689,1,2
024450215000,大字高瀬字干草,40.405319,141.324286,1,2
024450216000,大字高瀬字宮野,40.415336,141.318658,1,2
024450217000,大字高瀬字苦木,40.404489,141.321545,1,2
024450218000,大字高瀬字向平,40.410317,141.318932,1,2
024450219000,大字高瀬字高瀬川原,40.420802,141.314172,1,2
024450220000,大字高瀬字高畑,40.411153,141.311735,1,2
024450221000,大字高瀬字根岸,40.417602,141.313647,1,2
024450222000,大字高瀬字左山,40.405938,141.319112,1,2
024450223000,大字高瀬字才神,40.404244,141.323937,1,2
024450224000,大字高瀬字札楽沢,40.394462,141.322484,1,2
024450225000,大字高瀬字山屋敷沢,40.409093,141.321159,1,2
024450226000,大字高瀬字山屋敷平,40.407311,141.320481,1,2
024450227000,大字高瀬字小沢田,40.412332,141.319342,1,2
024450228000,大字高瀬字沼尻,40.420159,141.316730,1,2
024450229000,大字高瀬字上宮野,40.413188,141.314951,1,2
024450230000,大字高瀬字上川原,40.417555,141.309064,1,2
024450231000,大字高瀬字上田鎖,40.417803,141.317136,1,2
024450232000,大字高瀬字神楽神,40.401399,141.321394,1,2
024450233000,大字高瀬字仁田ノ平,40.405089,141.317196,1,2
024450234000,大字高瀬字仁田沢,40.407927,141.316999,1,2
024450235000,大字高瀬字西宮野,40.415342,141.313229,1,2
024450236000,大字高瀬字川久保,40.420246,141.311112,1,2
024450237000,大字高瀬字大久保後,40.411222,141.314968,1,2
024450238000,大字高瀬字大久保平,40.408436,141.315266,1,2
024450239000,大字高瀬字大堀,40.423221,141.312205,1,2
024450240000,大字高瀬字昼ケ内,40.414015,141.308964,1,2
024450241000,大字高瀬字南沢山,40.399093,141.315411,1,2
024450242000,大字高瀬字二ツ森,40.402913,141.319509,1,2
024450243000,大字高瀬字野月,40.413885,141.320855,1,2
024450244000,大字高瀬字櫓長根,40.410387,141.316997,1,2
024450245000,大字小向字下米内,40.411265,141.219034,1,2
024450246000,大字小向字葛放,40.406820,141.251221,1,2
024450247000,大字小向字舘,40.412477,141.265010,1,2
024450248000,大字小向字久保畑,40.419911,141.256964,1,2
024450249000,大字小向字古町,40.409247,141.260777,1,2
024450250000,大字小向字五郎沢,40.423007,141.257050,1,2
024450251000,大字小向字御殿沢,40.431033,141.269511,1,2
024450252000,大字小向字向平,40.402604,141.241611,1,2
024450253000,大字小向字広場,40.408293,141.243179,1,2
024450254000,大字小向字広辺,40.410373,141.233532,1,2
024450255000,大字小向字枝沢,40.413736,141.222047,1,2
024450256000,大字小向字小田沢,40.423367,141.271376,1,2
024450257000,大字小向字小鱒沢,40.414114,141.261441,1,2
024450258000,大字小向字沼野沢,40.422034,141.251475,1,2
024450259000,大字小向字上ノ山,40.403416,141.253946,1,2
024450260000,大字小向字上ノ平,40.402823,141.230918,1,2
024450261000,大字小向字上大平,40.417022,141.261742,1,2
024450262000,大字小向字上米内,40.412596,141.213589,1,2
024450263000,大字小向字森合,40.404307,141.240959,1,2
024450264000,大字小向字正寿寺,40.417829,141.267564,1,2
024450265000,大字小向字清水平,40.404146,141.251106,1,2
024450266000,大字小向字西張,40.413606,141.215255,1,2
024450267000,大字小向字村中,40.410381,141.265194,1,2
024450268000,大字小向字大久保,40.404837,141.234506,1,2
024450269000,大字小向字大溝平,40.413776,141.264309,1,2
024450270000,大字小向字大谷地,40.425942,141.256849,1,2
024450271000,大字小向字大鱒沢,40.420331,141.247174,1,2
024450272000,大字小向字中古牧,40.416132,141.244073,1,2
024450273000,大字小向字中田,40.400830,141.230024,1,2
024450274000,大字小向字長小木,40.417234,141.253628,1,2
024450275000,大字小向字長清水,40.410318,141.249274,1,2
024450276000,大字小向字渡ノ端,40.406704,141.252972,1,2
024450277000,大字小向字南古牧,40.414455,141.234623,1,2
024450278000,大字小向字二又,40.403232,141.237736,1,2
024450279000,大字小向字猫穴,40.413472,141.252743,1,2
024450280000,大字小向字馬場,40.404226,141.260949,1,2
024450281000,大字小向字馬場坂,40.407255,141.264334,1,2
024450282000,大字小向字八ツ森,40.416628,141.257944,1,2
024450283000,大字小向字八幡,40.408211,141.269236,1,2
024450284000,大字小向字樋口,40.404046,141.243742,1,2
024450285000,大字小向字米田屋敷,40.410684,141.255564,1,2
024450286000,大字小向字米内沢,40.413845,141.225726,1,2
024450287000,大字小向字坊守沢,40.427281,141.267260,1,2
024450288000,大字小向字北古牧,40.416615,141.237457,1,2
024450289000,大字小向字北向樋口,40.403795,141.246736,1,2
024450290000,大字小向字北沢,40.422005,141.267185,1,2
024450291000,大字小向字堀田沢,40.404590,141.225361,1,2
024450292000,大字小向字鱒沢,40.411415,141.261993,1,2
024450293000,大字小泉字下舘野,40.470339,141.398825,1,2
024450294000,大字小泉字下明戸,40.470107,141.403097,1,2
024450295000,大字小泉字家ノ前,40.468938,141.400766,1,2
024450296000,大字小泉字巌倉平,40.464364,141.392416,1,2
024450297000,大字小泉字久保田,40.471860,141.402062,1,2
024450298000,大字小泉字細尻,40.465796,141.396032,1,2
024450299000,大字小泉字小松沢,40.473352,141.396430,1,2
024450300000,大字小泉字小松沢下平,40.475441,141.398795,1,2
