大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
016320001000,字イショッポ,43.121567,143.353208,1,2
016320002000,字ウリマク,43.166744,143.134954,1,2
016320003000,字ワッカクンネップ,43.090613,143.350688,1,2
016320004000,字下居辺,43.122264,143.384854,1,2
016320005000,士幌,43.186651,143.309588,1,2
016320006000,字上音更,43.195193,143.159919,1,2
016320007000,字中音更,43.156918,143.199509,1,2
016320008000,字中士幌,43.113598,143.230048,1,2
016320009000,士幌本通東,43.169176,143.249050,0,0
016320010000,士幌仲通,43.168801,143.245690,0,0
016320011000,士幌本通西,43.169837,143.244484,0,0
016320012000,士幌西三線,43.170815,143.241982,0,0
016320013000,士幌西一線,43.166534,143.249356,0,0
016320014000,士幌基線,43.171041,143.237071,0,0
016320015000,士幌幹西一線,43.172519,143.233370,0,0
016320016000,士幌幹線,43.159293,143.235994,0,0
016320017000,士幌西二線,43.162795,143.242901,0,0
016320018000,上音更西三線,43.175169,143.195933,0,0
016320019000,士幌東七線,43.142172,143.305505,0,0
