大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
075220001000,大字塩庭字阿勢婦,37.225952,140.649908,1,2
075220002000,大字塩庭字阿生田,37.225955,140.635014,1,2
075220003000,大字塩庭字永志田,37.235179,140.625755,1,2
075220004000,大字塩庭字宮ノ前,37.260191,140.623240,1,2
075220005000,大字塩庭字熊田,37.253763,140.605927,1,2
075220006000,大字塩庭字古南府中,37.258849,140.596456,1,2
075220007000,大字塩庭字向永志田,37.223193,140.628289,1,2
075220008000,大字塩庭字山口,37.264980,140.606510,1,2
075220009000,大字塩庭字上阿生田,37.221257,140.636838,1,2
075220010000,大字塩庭字神山,37.264849,140.600017,1,2
075220011000,大字塩庭字川和久,37.242020,140.629211,1,2
075220012000,大字塩庭字大六,37.256875,140.620599,1,2
075220013000,大字塩庭字池ノ作,37.256869,140.614219,1,2
075220014000,大字塩庭字中之内,37.260855,140.620501,1,2
075220015000,大字塩庭字長賀,37.240295,140.617231,1,2
075220016000,大字塩庭字南府中,37.260874,140.600455,1,2
075220017000,大字塩庭字日天前,37.241609,140.625923,1,2
075220018000,大字塩庭字梅ノ窪,37.257920,140.611152,1,2
075220019000,大字塩庭字畑ノ作,37.261498,140.604646,1,2
075220020000,大字塩庭字畠井田,37.251544,140.620264,1,2
075220021000,大字塩庭字樋ノ本,37.228771,140.636379,1,2
075220022000,大字塩庭字品ノ木,37.264982,140.610599,1,2
075220023000,大字塩庭字夫内,37.264754,140.614686,1,2
075220024000,大字塩庭字平内,37.249739,140.624299,1,2
075220025000,大字塩庭字平内背門,37.257776,140.626003,1,2
075220026000,大字塩庭字明生内,37.261621,140.618637,1,2
075220027000,大字塩庭字蕨平,37.245665,140.624784,1,2
075220028000,大字夏井字一貫清水,37.260056,140.650898,1,2
075220029000,大字夏井字越田,37.263892,140.640258,1,2
075220030000,大字夏井字下樋口,37.257709,140.657867,1,2
075220031000,大字夏井字関場,37.259538,140.643074,1,2
075220032000,大字夏井字岩ノ入,37.252633,140.670451,1,2
075220033000,大字夏井字橋本,37.244344,140.671068,1,2
075220034000,大字夏井字穴子,37.258658,140.647948,1,2
075220035000,大字夏井字穴子入,37.263693,140.647005,1,2
075220036000,大字夏井字原,37.247722,140.666617,1,2
075220037000,大字夏井字古宿,37.259542,140.665507,1,2
