大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
473260001000,字下勢頭,26.338843,127.767029,1,1
473260002000,字北前,26.298705,127.768011,1,1
473260003001,北前一丁目,26.300348,127.759434,1,3
473260004000,字北谷,26.302841,127.767270,1,1
473260005001,北谷一丁目,26.307927,127.761721,1,3
473260005002,北谷二丁目,26.304764,127.759432,1,3
473260006000,字大村,26.308157,127.773108,1,1
473260007000,字玉上,26.312449,127.780751,1,1
473260008000,字吉原,26.317471,127.772574,1,1
473260009000,字桃原,26.320496,127.778059,1,1
473260010000,字桑江,26.323999,127.770302,1,1
473260011000,字伊平,26.327470,127.763320,1,1
473260012000,字上勢頭,26.328626,127.771319,1,1
473260013000,字浜川,26.328811,127.751292,1,1
473260014000,字砂辺,26.335771,127.749793,1,1
473260015000,字宮城,26.332244,127.744052,1,1
473260016000,字港,26.322149,127.750778,1,1
473260017001,美浜一丁目,26.312688,127.761242,1,3
473260017002,美浜二丁目,26.316726,127.759155,1,3
473260017003,美浜三丁目,26.322095,127.757026,1,3
473260018000,字美浜,26.315308,127.756164,1,1
