大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
122190001001,ちはら台西一丁目,35.534510,140.167164,1,3
122190001002,ちはら台西二丁目,35.533569,140.171852,1,3
122190001003,ちはら台西三丁目,35.528629,140.171181,1,3
122190001004,ちはら台西四丁目,35.532023,140.174381,1,3
122190001005,ちはら台西五丁目,35.528084,140.179243,1,3
122190001006,ちはら台西六丁目,35.531983,140.181010,1,3
122190002001,ちはら台東一丁目,35.532121,140.193750,1,3
122190002002,ちはら台東二丁目,35.534781,140.191175,1,3
122190002003,ちはら台東三丁目,35.535622,140.188406,1,3
122190002004,ちはら台東四丁目,35.541435,140.193761,1,3
122190002005,ちはら台東五丁目,35.537288,140.195481,1,3
122190002006,ちはら台東六丁目,35.536910,140.198879,1,3
122190002007,ちはら台東七丁目,35.533500,140.199535,1,3
122190002008,ちはら台東八丁目,35.538899,140.199628,1,3
122190002009,ちはら台東九丁目,35.541346,140.195790,1,3
122190003001,ちはら台南一丁目,35.526368,140.174497,1,3
122190003002,ちはら台南二丁目,35.524634,140.177983,1,3
122190003003,ちはら台南三丁目,35.523496,140.184447,1,3
122190003004,ちはら台南四丁目,35.527312,140.192311,1,3
122190003005,ちはら台南五丁目,35.527143,140.183879,1,3
122190003006,ちはら台南六丁目,35.531582,140.185628,1,3
122190004000,旭五所,35.529661,140.115860,1,1
122190005000,安久谷,35.397348,140.153618,1,1
122190006000,安須,35.457710,140.114426,1,1
122190007000,磯ケ谷,35.455351,140.138773,1,1
122190008000,引田,35.458119,140.097037,1,1
122190009000,永吉,35.511239,140.197678,1,1
122190010000,奥野,35.391372,140.192413,1,1
122190011000,押沼,35.530412,140.199156,1,1
122190012000,荻作,35.497139,140.165544,1,1
122190013000,下野,35.512130,140.185135,1,1
122190014000,下矢田,35.386095,140.154136,1,1
122190015001,加茂一丁目,35.504864,140.109981,1,3
122190015002,加茂二丁目,35.504929,140.111335,1,3
122190016000,海士有木,35.474224,140.126603,1,1
122190017000,海保,35.468029,140.075970,1,1
122190018000,皆吉,35.389890,140.134115,1,1
122190019000,外部田,35.375675,140.155698,1,1
122190020000,柿木台,35.313969,140.135171,1,1
122190021000,栢橋,35.388275,140.098808,1,1
122190022000,岩,35.376544,140.146933,1,1
122190023000,岩崎,35.528516,140.078408,1,1
122190024001,岩崎西一丁目,35.524428,140.071400,1,3
122190025000,岩野見,35.511114,140.104999,1,1
122190026000,喜多,35.499742,140.188153,1,1
122190027000,菊間,35.536459,140.140451,1,1
122190028000,吉沢,35.333782,140.187632,1,1
122190029000,久々津,35.517018,140.160427,1,1
122190030000,久保,35.367815,140.159804,1,1
122190031000,宮原,35.474334,140.097368,1,1
122190032000,牛久,35.401384,140.140451,1,1
122190033000,玉前,35.518872,140.076820,1,1
122190034001,玉前西一丁目,35.523236,140.069638,1,3
122190034002,玉前西二丁目,35.520733,140.067694,1,3
122190034003,玉前西三丁目,35.519387,140.064465,1,3
122190035000,金剛地,35.492270,140.241838,1,1
122190036000,金沢,35.375653,140.124542,1,1
122190037000,駒込,35.365628,140.148903,1,1
122190038001,君塚一丁目,35.518625,140.102103,1,3
122190038002,君塚二丁目,35.519063,140.106027,1,3
122190038003,君塚三丁目,35.523578,140.106034,1,3
122190038004,君塚四丁目,35.524382,140.103169,1,3
122190038005,君塚五丁目,35.522847,140.097989,1,3
122190039000,君塚,35.516044,140.105772,1,1
122190040001,郡本一丁目,35.511780,140.120466,1,3
122190040002,郡本二丁目,35.513198,140.126366,1,3
122190040003,郡本三丁目,35.514259,140.123112,1,3
122190040004,郡本四丁目,35.514852,140.120364,1,3
122190040005,郡本五丁目,35.516492,140.122330,1,3
122190040006,郡本六丁目,35.518700,140.114940,1,3
122190041000,郡本,35.519664,140.110639,1,1
122190042000,迎田,35.460072,140.058331,1,1
122190043000,月崎,35.300032,140.134055,1,1
122190044000,月出,35.294232,140.189414,1,1
122190045000,権現堂,35.482630,140.110257,1,1
122190046000,犬成,35.483651,140.194829,1,1
122190047000,原田,35.398255,140.162384,1,1
122190048000,古市場,35.544778,140.143754,1,1
122190049000,古都辺,35.490890,140.203316,1,1
122190050000,古敷谷,35.329567,140.166458,1,1
122190051000,戸面,35.254259,140.155909,1,1
122190052000,五井,35.521150,140.084968,1,1
122190053000,五井海岸,35.538871,140.083730,1,1
122190054001,五井金杉一丁目,35.524897,140.096924,1,3
122190054002,五井金杉二丁目,35.526122,140.094608,1,3
122190054003,五井金杉三丁目,35.528161,140.092775,1,3
