大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
093420001000,城内坂,36.465124,140.102089,1,1
093420002000,大字芦沼,36.516159,140.130628,1,1
093420003000,大字益子,36.467116,140.101851,1,1
093420004000,大字下大羽,36.471363,140.133693,1,1
093420005000,大字山本,36.425708,140.104007,1,1
093420006000,大字七井,36.496944,140.095602,1,1
093420007000,大字小泉,36.415905,140.085077,1,1
093420008000,大字小宅,36.511599,140.109732,1,1
093420009000,大字上山,36.435678,140.081325,1,1
093420010000,大字上大羽,36.461667,140.133852,1,1
093420011000,大字生田目,36.448979,140.090352,1,1
093420012000,大字前沢,36.436404,140.094094,1,1
093420013000,大字大郷戸,36.421123,140.097069,1,1
093420014000,大字大沢,36.489804,140.119220,1,1
093420015000,大字大平,36.500729,140.134384,1,1
093420016000,大字長堤,36.426466,140.079552,1,1
093420017000,大字東田井,36.448112,140.073271,1,1
093420018000,大字梅ケ内,36.407923,140.085545,1,1
093420019000,大字塙,36.477429,140.081860,1,1
093420020000,大字北中,36.480641,140.095199,1,1
093420021000,大字本沼,36.413211,140.072140,1,1
