大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
033010001000,稲荷下,39.697891,140.973317,1,1
033010002000,塩ケ森,39.686749,141.001036,1,1
033010003000,鴬宿下切留,39.623851,140.900312,1,2
033010004000,鴬宿岩名目平,39.605589,140.875036,1,2
033010005000,鴬宿上切留,39.614842,140.884814,1,2
033010006000,鴬宿水上沢,39.607734,140.890903,1,2
033010007000,鴬宿大栗平,39.635606,140.923944,1,2
033010008000,鴬宿大山沢,39.635160,140.917061,1,2
033010009000,鴬宿田子ノ木,39.643010,140.933063,1,2
033010010000,鴬宿八百平,39.643040,140.923428,1,2
033010011000,鴬宿門戸沢,39.619526,140.911453,1,2
033010012000,鴬宿夜明沢,39.638123,140.931355,1,2
033010013000,下久保,39.684799,140.977039,1,1
033010014000,下笹森,39.707413,140.982404,1,1
033010015000,下曽根田,39.691277,140.983809,1,1
033010016000,下町,39.689351,140.980205,1,1
033010017000,下町西,39.692195,140.974192,1,1
033010018000,下町東,39.684788,140.987359,1,1
033010019000,下平,39.696737,140.988647,1,1
033010020000,柿木,39.702523,140.966146,1,1
033010021000,丸谷地,39.740627,141.008866,1,1
033010022000,橋場安栖,39.695256,140.891276,1,2
033010023000,橋場安栖沢,39.727433,140.857978,1,2
033010024000,橋場安栖野,39.708883,140.890635,1,2
033010025000,橋場上野山,39.708787,140.880775,1,2
033010026000,繋塩ケ森,39.685418,140.993043,1,2
033010027000,繋下御所,39.679618,141.010738,1,2
033010028000,繋高見,39.678459,141.003570,1,2
033010029000,繋新城,39.683177,141.007860,1,2
033010030000,繋堂ケ沢,39.687283,141.011256,1,2
033010031000,源大堂,39.691365,140.971864,1,1
033010032000,御明神一本木平,39.668784,140.926198,1,2
033010033000,御明神外天川,39.670980,140.923011,1,2
033010034000,御明神干泥,39.689672,140.931273,1,2
033010035000,御明神虚空蔵,39.678761,140.917682,1,2
033010036000,御明神曲谷地,39.687791,140.937095,1,2
033010037000,御明神古舘,39.683016,140.933688,1,2
033010038000,御明神御明神,39.683852,140.928470,1,2
033010039000,御明神荒屋敷,39.684762,140.921494,1,2
033010040000,御明神高八卦,39.682416,140.941632,1,2
033010041000,御明神高平,39.671770,140.892998,1,2
033010042000,御明神山津田,39.688113,140.911947,1,2
033010044000,御明神志戸前,39.675811,140.896401,1,2
033010045000,御明神次郎平,39.677523,140.903406,1,2
033010046000,御明神小坂,39.686350,140.933077,1,2
033010047000,御明神小赤沢,39.687671,140.895106,1,2
033010048000,御明神沼,39.686763,140.928845,1,2
033010049000,御明神上黒沢,39.687240,140.954133,1,2
033010050000,御明神上小赤沢,39.691665,140.891023,1,2
033010051000,御明神石山,39.680709,140.924748,1,2
033010052000,御明神赤沢,39.674140,140.936912,1,2
033010053000,御明神赤渕,39.684234,140.907445,1,2
033010054000,御明神大曲戸,39.675301,140.948945,1,2
033010055000,御明神大石野,39.665729,140.937271,1,2
033010056000,御明神大柳,39.686763,140.921665,1,2
033010057000,御明神滝沢,39.683571,140.915668,1,2
033010058000,御明神中屋敷,39.688859,140.941130,1,2
033010059000,御明神中黒沢,39.684053,140.960020,1,2
033010060000,御明神中村,39.686790,140.946294,1,2
033010061000,御明神長内,39.688771,140.949948,1,2
033010062000,御明神天川,39.679029,140.937076,1,2
033010063000,御明神天川山,39.669777,140.905031,1,2
033010064000,御明神堂前,39.686100,140.886946,1,2
033010065000,御明神南黒沢,39.683410,140.954373,1,2
033010066000,御明神南野,39.679667,140.930114,1,2
033010067000,御明神幅,39.688711,140.946122,1,2
033010068000,御明神平渡,39.681442,140.920319,1,2
033010069000,御明神北天川,39.674664,140.916429,1,2
033010070000,御明神北天川沢,39.674032,140.905863,1,2
033010071000,高前田,39.697156,140.959886,1,1
033010072000,黒沢川,39.687019,140.988580,1,1
033010073000,根堀,39.686325,140.974129,1,1
033010074000,笹森,39.705621,140.993571,1,1
033010075000,寺の下,39.688215,140.976153,1,1
033010076000,七ツ森,39.709564,141.007247,1,1
033010077000,女助山,39.595776,140.940760,1,1
033010078000,小日谷地,39.694623,140.960470,1,1
033010079000,沼返,39.717749,141.004968,1,1
033010080000,上笹森,39.715645,140.983263,1,1
033010081000,上曽根田,39.693171,140.978409,1,1
033010082000,上町西,39.694350,140.971232,1,1
033010083000,上町東,39.695666,140.971577,2,1
033010084000,上町南,39.693427,140.969673,1,1
033010085000,上町北,39.698233,140.968558,1,1
033010086000,上平,39.703358,140.985735,1,1
033010087000,上野横欠,39.716623,140.932665,1,2
033010088000,上野下川原,39.692693,140.954556,1,2
033010089000,上野下沢田,39.710255,140.932689,1,2
033010090000,上野間取沢,39.708421,140.941393,1,2
033010091000,上野岩持,39.700609,140.946732,1,2
033010092000,上野糠塚,39.703215,140.934598,1,2
033010093000,上野砂壁,39.705321,140.944090,1,2
033010094000,上野松嶺,39.698485,140.925963,1,2
033010095000,上野上屋敷,39.702952,140.943254,1,2
033010096000,上野上岩持,39.703337,140.949538,1,2
033010097000,上野上高田,39.693183,140.949834,1,2
033010099000,上野上沢田,39.723518,140.931330,1,2
033010100000,上野上野沢,39.694352,140.938920,1,2
033010101000,上野上和野,39.705336,140.925812,1,2
033010102000,上野曽利,39.697463,140.939177,1,2
033010103000,上野沢口,39.702445,140.929845,1,2
033010104000,上野中谷地,39.696841,140.944550,1,2
033010105000,上野中野,39.699010,140.933805,1,2
033010106000,上野長沢,39.706674,140.931125,1,2
