大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
011100001000,真栄,42.975317,141.438600,1,1
011100002001,真栄一条一丁目,42.997582,141.439562,1,3
011100002002,真栄一条二丁目,42.993550,141.444514,2,3
011100003001,真栄五条一丁目,42.983182,141.435687,1,3
011100003002,真栄五条二丁目,42.983410,141.439439,1,3
011100003003,真栄五条三丁目,42.982015,141.442963,1,3
011100003004,真栄五条四丁目,42.981285,141.445601,1,3
011100003005,真栄五条五丁目,42.979301,141.449066,1,3
011100004002,真栄三条二丁目,42.989709,141.442790,1,3
011100005001,真栄四条一丁目,42.988153,141.438359,1,3
011100005002,真栄四条二丁目,42.987415,141.441585,1,3
011100005003,真栄四条三丁目,42.986645,141.444052,1,3
011100005004,真栄四条四丁目,42.984931,141.445799,2,3
011100005005,真栄四条五丁目,42.981894,141.448788,1,3
011100006001,真栄二条一丁目,42.994783,141.440130,1,3
011100006002,真栄二条二丁目,42.991755,141.443891,1,3
011100007001,真栄六条一丁目,42.980731,141.434151,1,3
011100008000,清田,42.983352,141.418238,1,1
011100009001,清田一条一丁目,43.005090,141.435170,1,3
011100009002,清田一条二丁目,43.005226,141.439901,1,3
011100009003,清田一条三丁目,43.003215,141.442805,1,3
011100009004,清田一条四丁目,43.000241,141.440915,1,3
011100010001,清田九条一丁目,42.988248,141.421190,1,3
011100010003,清田九条三丁目,42.982258,141.431659,1,3
011100011001,清田五条一丁目,42.998243,141.423471,1,3
011100011002,清田五条二丁目,42.996925,141.427928,1,3
011100011003,清田五条三丁目,42.995253,141.432374,1,3
011100011004,清田五条四丁目,42.994929,141.435372,2,3
011100012001,清田三条一丁目,43.002482,141.426848,1,3
011100012002,清田三条二丁目,43.000761,141.430484,1,3
011100012003,清田三条三丁目,42.999126,141.433557,1,3
011100013001,清田四条一丁目,43.000219,141.424978,1,3
011100013002,清田四条二丁目,42.999050,141.428884,1,3
011100013003,清田四条三丁目,42.997748,141.432543,1,3
011100013004,清田四条四丁目,42.996142,141.434498,2,3
011100014001,清田七条一丁目,42.993074,141.422815,1,3
011100014002,清田七条二丁目,42.991178,141.429148,1,3
011100014003,清田七条三丁目,42.988142,141.433059,1,3
011100014004,清田七条四丁目,42.989432,141.435935,1,3
011100015003,清田十条三丁目,42.981322,141.425316,1,3
011100015004,清田十条四丁目,42.980057,141.427524,1,3
011100016001,清田二条一丁目,43.004542,141.428501,1,3
011100016002,清田二条二丁目,43.002757,141.432264,1,3
011100016003,清田二条三丁目,43.000564,141.435824,1,3
011100017001,清田八条一丁目,42.989887,141.422812,1,3
011100017002,清田八条二丁目,42.988301,141.425687,1,3
011100017003,清田八条三丁目,42.985027,141.432130,1,3
011100018001,清田六条一丁目,42.996140,141.423117,2,3
011100018002,清田六条二丁目,42.993536,141.429476,1,3
011100018003,清田六条三丁目,42.992211,141.432572,1,3
011100018004,清田六条四丁目,42.993047,141.435087,1,3
011100019001,美しが丘一条一丁目,42.989664,141.448592,1,3
011100019002,美しが丘一条二丁目,42.988973,141.451103,2,3
011100019003,美しが丘一条三丁目,42.987844,141.452337,1,3
011100019004,美しが丘一条四丁目,42.986484,141.454266,2,3
011100019005,美しが丘一条五丁目,42.984203,141.456768,1,3
011100019006,美しが丘一条六丁目,42.982718,141.459394,1,3
011100019007,美しが丘一条七丁目,42.981193,141.462477,1,3
011100019008,美しが丘一条八丁目,42.979530,141.465445,2,3
011100019009,美しが丘一条九丁目,42.977280,141.466152,1,3
011100019010,美しが丘一条十丁目,42.977210,141.468448,1,3
011100020005,美しが丘五条五丁目,42.977767,141.450308,1,3
011100020006,美しが丘五条六丁目,42.975717,141.453118,1,3
011100020009,美しが丘五条九丁目,42.973238,141.462078,1,3
011100021001,美しが丘三条一丁目,42.987784,141.446242,1,3
011100021002,美しが丘三条二丁目,42.986251,141.447799,2,3
011100021003,美しが丘三条三丁目,42.984230,141.449504,1,3
011100021004,美しが丘三条四丁目,42.982383,141.452164,1,3
011100021005,美しが丘三条五丁目,42.981535,141.454549,1,3
011100021006,美しが丘三条六丁目,42.979741,141.458156,1,3
011100021007,美しが丘三条七丁目,42.977234,141.460765,1,3
011100021009,美しが丘三条九丁目,42.975706,141.463925,2,3
011100022005,美しが丘四条五丁目,42.978616,141.452725,1,3
011100022006,美しが丘四条六丁目,42.977529,141.456373,1,3
011100022007,美しが丘四条七丁目,42.976496,141.460014,1,3
011100022008,美しが丘四条八丁目,42.975670,141.461369,2,3
011100022009,美しが丘四条九丁目,42.974846,141.463070,2,3
011100022010,美しが丘四条十丁目,42.973427,141.465160,1,3
011100023001,美しが丘二条一丁目,42.988932,141.447184,1,3
011100023002,美しが丘二条二丁目,42.988018,141.449770,1,3
011100023003,美しが丘二条三丁目,42.986660,141.450857,2,3
011100023004,美しが丘二条四丁目,42.984721,141.452399,1,3
011100023005,美しが丘二条五丁目,42.983491,141.455437,1,3
011100023006,美しが丘二条六丁目,42.981829,141.458582,1,3
011100023007,美しが丘二条七丁目,42.978872,141.461587,1,3
011100023008,美しが丘二条八丁目,42.978655,141.464158,2,3
