大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
012090001000,旭町,43.061289,141.969698,1,1
012090002000,錦,43.075969,141.988379,1,1
012090003000,紅葉山,42.928653,142.042833,1,1
012090004000,高松,43.066604,141.993585,1,1
012090005000,鹿ノ谷一丁目,43.041745,141.961882,2,1
012090006000,鹿ノ谷二丁目,43.036902,141.959840,2,1
012090007000,鹿ノ谷三丁目,43.035010,141.963578,2,1
012090008000,鹿ノ谷山手町,43.042657,141.960365,2,1
012090009000,鹿ノ谷東丘町,43.041748,141.965964,2,1
012090010000,鹿島栄町,43.088508,142.102191,1,1
012090011000,鹿島錦町,43.077341,142.099942,1,1
012090012000,鹿島春日町,43.085967,142.121159,1,1
012090013000,鹿島常盤町,43.067844,142.117256,1,1
012090014000,鹿島千年町,43.073230,142.107829,1,1
012090015000,鹿島代々木町,43.084568,142.106925,1,1
012090016000,鹿島白金,43.057498,142.124210,1,1
012090017000,鹿島富士見町,43.085036,142.095882,1,1
012090018000,鹿島宝町,43.076366,142.104414,1,1
012090019000,鹿島北栄町,43.101976,142.088469,1,1
012090020000,鹿島明石町,43.060934,142.098837,1,1
012090021000,鹿島弥生町,43.081070,142.108273,1,1
012090022000,鹿島緑町,43.079961,142.105418,1,1
012090023000,社光,43.061436,141.987364,1,1
012090024000,若菜,43.028259,141.967751,2,1
012090025000,住初,43.063269,141.976582,1,1
012090026000,小松,43.075428,141.999446,1,1
012090027000,昭和,43.056958,141.969814,1,1
012090028000,沼ノ沢,42.956992,142.025782,1,1
012090029000,常盤,43.031994,141.970153,1,1
012090030000,真谷地,42.967133,142.061221,1,1
012090031000,清水沢一丁目,43.005200,141.985192,1,1
012090032000,清水沢二丁目,43.004617,142.010197,1,1
012090033000,清水沢三丁目,42.997979,142.009871,1,1
012090034000,清水沢宮前町,42.993890,142.017749,1,1
012090035000,清水沢清栄町,43.006056,142.019827,1,1
012090036000,清水沢清湖町,43.003651,142.031699,1,1
012090037000,清水沢清陵町,42.983796,142.018842,1,1
012090038000,千代田,43.023717,141.964690,1,1
012090039000,滝ノ上,42.912941,141.979816,1,1
012090040000,丁未,43.079526,141.991388,1,1
012090041000,登川,42.933084,142.099610,1,1
012090042000,南清水沢一丁目,42.994822,141.993718,1,1
012090043000,南清水沢二丁目,42.987382,142.008670,1,1
012090044000,南清水沢三丁目,42.979346,141.990184,1,1
012090045000,南清水沢四丁目,42.982962,142.009948,1,1
012090046000,南部遠幌町,43.016449,142.052741,1,1
012090047000,南部岳見町,43.008960,142.052788,1,1
012090048000,南部菊水町,43.016758,142.074114,1,1
012090049000,南部若美町,43.024727,142.074299,1,1
012090050000,南部住の江町,43.010635,142.038749,1,1
012090051000,南部新光町,43.018048,142.071464,1,1
012090052000,南部青葉町,43.015378,142.086188,1,1
012090053000,南部大宮町,43.026589,142.082902,1,1
012090054000,南部東町,43.020520,142.085761,1,1
012090055000,南部北夕町,43.008168,142.062051,1,1
012090056000,南部幌南町,43.015487,142.069229,1,1
012090057000,南部夕南町,43.018418,142.060631,1,1
012090058000,日吉,43.023343,141.981926,1,1
012090059000,富岡,43.074159,141.987778,1,1
012090060000,富野,43.037476,141.919891,1,1
012090061000,楓,42.936845,142.076478,1,1
012090062000,福住,43.071080,141.984078,1,1
012090063000,平和,43.017330,141.982322,1,1
012090064000,本町一丁目,43.060265,141.978217,2,1
012090065000,本町二丁目,43.059062,141.977059,2,1
012090066000,本町三丁目,43.057222,141.977201,2,1
012090067000,本町四丁目,43.056693,141.975032,2,1
012090068000,本町五丁目,43.055666,141.973474,2,1
012090069000,本町六丁目,43.053595,141.971395,2,1
012090070000,末広一丁目,43.052565,141.963834,1,1
012090071000,末広二丁目,43.044953,141.965253,2,1
