大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
012240001001,あずさ一丁目,42.842990,141.650206,1,3
012240001002,あずさ二丁目,42.844272,141.646546,1,3
012240001003,あずさ三丁目,42.845424,141.643708,1,3
012240001005,あずさ五丁目,42.846716,141.648202,1,3
012240002000,モラップ,42.723272,141.394384,1,1
012240003001,旭ヶ丘一丁目,42.828684,141.677779,1,3
012240003002,旭ヶ丘二丁目,42.829359,141.681191,1,3
012240003003,旭ヶ丘三丁目,42.827562,141.681775,1,3
012240003004,旭ヶ丘四丁目,42.826899,141.678271,1,3
012240004001,稲穂一丁目,42.838437,141.657526,1,3
012240004002,稲穂二丁目,42.839940,141.654424,1,3
012240004003,稲穂三丁目,42.842114,141.655297,1,3
012240004004,稲穂四丁目,42.840442,141.659754,1,3
012240005001,栄町一丁目,42.825229,141.641920,1,3
012240005002,栄町二丁目,42.825873,141.642858,1,3
012240005003,栄町三丁目,42.826562,141.643867,1,3
012240005004,栄町四丁目,42.827413,141.645208,1,3
012240005005,栄町五丁目,42.828509,141.646366,1,3
012240005006,栄町六丁目,42.829098,141.647585,1,3
012240005007,栄町七丁目,42.830289,141.648209,1,3
012240006000,奥潭,42.798481,141.251911,1,1
012240007001,花園一丁目,42.832123,141.656949,1,3
012240007002,花園二丁目,42.834027,141.658225,1,3
012240007003,花園三丁目,42.835067,141.656503,1,3
012240007004,花園四丁目,42.835635,141.655006,1,3
012240007005,花園五丁目,42.833003,141.654116,1,3
012240007006,花園六丁目,42.833956,141.651611,1,3
012240007007,花園七丁目,42.836313,141.653291,1,3
012240008000,釜加,42.901973,141.642001,1,1
012240009000,協和,42.877165,141.772519,1,1
012240010001,錦町一丁目,42.821306,141.644648,1,3
012240010002,錦町二丁目,42.822530,141.643114,1,3
012240010003,錦町三丁目,42.823432,141.641748,1,3
012240010004,錦町四丁目,42.825143,141.639785,1,3
012240011000,駒里,42.815310,141.741871,1,1
012240012001,桂木一丁目,42.820359,141.624130,1,3
012240012002,桂木二丁目,42.818253,141.624263,1,3
012240012003,桂木三丁目,42.817334,141.620126,1,3
012240012004,桂木四丁目,42.818703,141.619322,1,3
012240012005,桂木五丁目,42.818549,141.614879,1,3
012240012006,桂木六丁目,42.817214,141.614877,1,3
012240013001,幸町一丁目,42.823055,141.644640,1,3
012240013002,幸町二丁目,42.823685,141.645701,1,3
012240013003,幸町三丁目,42.824329,141.646677,1,3
012240013004,幸町四丁目,42.825165,141.648020,1,3
012240013005,幸町五丁目,42.825959,141.649243,1,3
012240013006,幸町六丁目,42.826800,141.650451,1,3
012240014001,幸福一丁目,42.848203,141.668229,1,3
012240014002,幸福二丁目,42.849191,141.665265,1,3
012240014003,幸福三丁目,42.850302,141.662206,1,3
012240014004,幸福四丁目,42.851336,141.659437,1,3
012240015001,高台一丁目,42.833394,141.647433,1,3
