大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
014300001000,雁里,43.294472,141.667503,1,1
014300002000,刑務所公舎,43.351422,141.692231,1,1
014300003000,月ヶ岡,43.323680,141.624858,1,1
014300004000,五耕地山,43.341506,141.609788,1,1
014300005000,厚栄,43.356600,141.723092,1,1
014300006000,耕和,43.317404,141.660832,1,1
014300007000,札比内三,43.346677,141.692777,1,1
014300008000,札比内二,43.382942,141.728849,1,1
014300009000,市南一,43.335039,141.670623,1,1
014300010000,市南五,43.334176,141.666018,1,1
014300011000,市南三,43.331928,141.665738,1,1
014300012000,市南四,43.326560,141.675290,1,1
014300013000,市南二,43.333111,141.668042,1,1
014300014000,市北一,43.339340,141.675154,1,1
014300015000,市北九,43.337346,141.667667,1,1
014300016000,市北五,43.338944,141.671805,1,1
014300017000,市北三,43.336813,141.670541,1,1
014300018000,市北四,43.337433,141.671856,1,1
014300019000,市北二,43.336378,141.673244,1,1
014300020000,市北八,43.338608,141.668598,1,1
014300021000,市北六,43.340893,141.671477,1,1
014300022000,昭栄,43.296621,141.640643,1,1
014300023000,昭栄北,43.308609,141.637169,1,1
014300024000,新栄,43.294801,141.619664,1,1
014300025000,新宮一,43.381510,141.743178,1,1
014300026000,新宮二,43.391898,141.744386,1,1
014300027000,新生,43.336911,141.684602,1,1
014300028000,新田,43.316637,141.608803,1,1
014300029000,新富一,43.372911,141.725176,1,1
014300030000,新富二,43.380292,141.714787,1,1
014300031000,赤川一,43.341867,141.665021,1,1
014300032000,赤川三,43.335217,141.661713,1,1
014300033000,赤川四,43.339224,141.655099,1,1
014300034000,知来乙一,43.333170,141.647372,1,1
014300035000,知来乙三,43.335896,141.645214,1,1
014300036000,知来乙二,43.335218,141.633102,1,1
014300037000,中野,43.330318,141.659110,1,1
014300038000,南耕地一,43.327257,141.658664,1,1
014300039000,南耕地三,43.318046,141.667085,1,1
014300040000,南耕地二,43.325688,141.645260,1,1
014300041000,南札比内一,43.362239,141.741756,1,1
014300042000,南札比内三,43.345512,141.693689,1,1
014300043000,南札比内二,43.375243,141.759238,1,1
014300044000,南新田,43.300476,141.617622,1,1
014300045000,豊ヶ丘一,43.361747,141.713707,1,1
014300046000,豊ヶ丘二,43.371687,141.705356,1,1
014300047000,北郷,43.344461,141.632599,1,1
014300048000,北農場,43.348303,141.678990,1,1
014300049000,麻生,43.330571,141.662738,1,1
