大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
392090001000,立石,32.896085,133.000048,1,1
392090002000,布,32.873653,132.983443,1,1
392090003000,下ノ加江,32.866644,132.953073,1,1
392090004000,鍵掛,32.856298,132.947841,1,1
392090005000,久百々,32.846164,132.951593,1,1
392090006000,越,32.776982,132.946895,1,1
392090007000,有永,32.861115,132.795954,1,1
392090008000,大岐,32.821153,132.947230,1,1
392090009000,以布利,32.800845,132.963074,1,1
392090010000,窪津,32.786443,132.994468,1,1
392090011000,津呂,32.764451,133.011532,1,1
392090012000,大谷,32.755852,133.012700,1,1
392090013000,足摺岬,32.736882,133.008484,1,1
392090014000,松尾,32.734625,132.985549,1,1
392090015000,大浜,32.752163,132.968457,1,1
392090016000,中浜,32.757827,132.965841,1,1
392090017000,浦尻,32.780708,132.971190,1,1
392090018000,厚生町,32.774662,132.967543,1,1
392090019000,加久見,32.785088,132.926349,1,1
392090020000,加久見新町,32.788425,132.944399,1,1
392090021000,加久見入沢町,32.786489,132.946735,1,1
392090022000,横道,32.820680,132.913326,1,1
392090023000,養老,32.783979,132.929507,1,1
392090024000,戎町,32.773286,132.954742,1,1
392090025000,市場町,32.775438,132.956006,1,1
392090026000,本町,32.777286,132.955028,1,1
392090027000,栄町,32.778435,132.953936,1,1
392090028000,寿町,32.778819,132.952131,1,1
392090029000,小江町,32.778964,132.950051,1,1
392090030000,浜町,32.779281,132.947938,1,1
392090031000,汐見町,32.781572,132.947733,1,1
392090032000,越前町,32.781230,132.950813,1,1
392090033000,幸町,32.781012,132.952259,1,1
392090034000,天神町,32.780341,132.954981,1,1
392090035000,中央町,32.779132,132.954707,1,1
392090036000,元町,32.779465,132.956975,1,1
392090037000,旭町,32.780149,132.960140,1,1
392090038000,緑ヶ丘,32.776247,132.963574,1,1
392090039000,西町,32.781363,132.944607,1,1
392090040000,グリーンハイツ,32.789511,132.970940,1,1
392090041000,清水,32.784366,132.956765,1,1
392090042000,三崎,32.793402,132.875503,1,1
392090043000,竜串,32.788787,132.866853,1,1
392090044000,爪白,32.788914,132.858731,1,1
392090045000,斧積,32.820306,132.876931,1,1
392090046000,上野,32.816340,132.892790,1,1
392090047000,下益野,32.799704,132.903487,1,1
392090048000,下川口,32.785214,132.842536,1,1
392090049000,片粕,32.777757,132.828155,1,1
392090050000,貝ノ川,32.761336,132.810960,1,1
392090051000,大津,32.751643,132.802082,1,1
392090052000,宗呂,32.792860,132.821211,1,1
392090053001,三崎浦一丁目,32.791759,132.877289,1,3
392090053002,三崎浦二丁目,32.790450,132.878373,1,3
392090053003,三崎浦三丁目,32.789336,132.875519,1,3
392090053004,三崎浦四丁目,32.791364,132.874963,1,3
