大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
282120001000,加里屋,34.754521,134.389779,2,1
282120002000,加里屋南,34.749596,134.391501,2,1
282120003001,加里屋中洲１丁目,34.755594,134.397503,2,3
282120003002,加里屋中洲２丁目,34.754204,134.396361,2,3
282120003003,加里屋中洲３丁目,34.752351,134.395316,2,3
282120003004,加里屋中洲４丁目,34.750986,134.394047,2,3
282120003005,加里屋中洲５丁目,34.749659,134.392885,2,3
282120003006,加里屋中洲６丁目,34.748418,134.391852,2,3
282120004000,農神町,34.753817,134.386112,2,1
282120005000,上仮屋,34.747856,134.388036,2,1
282120006000,上仮屋北,34.751393,134.385689,2,1
282120007000,上仮屋南,34.749621,134.385055,2,1
282120008000,細野町,34.754696,134.402275,2,1
282120009000,中広,34.743086,134.391451,2,1
282120010000,山手町,34.759736,134.394398,2,1
282120011000,元町,34.757666,134.392028,2,1
282120012000,寿町,34.757489,134.389941,2,1
282120013000,宮前町,34.758760,134.386688,2,1
282120014000,大町,34.757364,134.386826,2,1
282120015000,城西町,34.752193,134.380291,2,1
282120016000,若草町,34.753615,134.382744,2,1
282120017000,長池町,34.754617,134.383689,2,1
282120018000,惣門町,34.755458,134.385553,2,1
282120019000,六百目町,34.754493,134.380153,2,1
282120020000,三樋町,34.753399,134.377875,2,1
282120021000,西浜町,34.747408,134.374410,2,1
282120022000,塩屋,34.760549,134.382046,2,1
282120023000,板屋町,34.756804,134.378743,2,1
282120024000,片浜町,34.755992,134.374826,2,1
282120025000,平成町,34.758788,134.377243,2,1
282120026000,磯浜町,34.758607,134.374527,2,1
282120027000,古浜町,34.761109,134.375266,2,1
282120028000,黒崎町,34.761717,134.371201,2,1
282120029000,新田,34.761179,134.368179,2,1
282120030000,大津,34.776851,134.361256,2,1
282120031000,木生谷,34.766692,134.359684,2,1
282120032000,折方,34.762973,134.351561,2,1
282120033000,鷆和,34.751407,134.353579,2,1
282120034000,西浜北町,34.757481,134.368493,2,1
282120035000,福浦,34.741871,134.329749,2,1
282120036000,尾崎,34.745222,134.401517,2,1
282120037000,大橋町,34.745693,134.397879,2,1
282120038000,松原町,34.742675,134.395333,2,1
282120039000,中浜町,34.740981,134.397426,2,1
282120040000,さつき町,34.740778,134.399823,2,1
282120041000,海浜町,34.738751,134.397920,2,1
282120042000,南宮町,34.746119,134.409022,2,1
282120043000,清水町,34.744399,134.409040,2,1
282120044000,元塩町,34.741906,134.410084,2,1
282120045000,本水尾町,34.742695,134.407903,2,1
282120046000,朝日町,34.739252,134.409092,2,1
282120047000,正保橋町,34.736081,134.408128,2,1
282120048000,東浜町,34.739327,134.403565,2,1
282120049000,元沖町,34.736978,134.402352,2,1
282120050000,元禄橋町,34.736300,134.405042,2,1
282120051000,御崎,34.733384,134.409904,2,1
282120052000,坂越,34.767470,134.433474,2,1
282120053000,高野,34.777970,134.426957,2,1
282120054000,浜市,34.769153,134.419619,2,1
282120055000,砂子,34.765240,134.417292,2,1
282120056000,北野中,34.760963,134.412165,2,1
282120057000,南野中,34.757973,134.410111,2,1
282120058000,中山,34.812331,134.381062,2,1
282120059000,真殿,34.802555,134.395025,2,1
282120060000,周世,34.806373,134.409463,2,1
282120061000,高雄,34.796913,134.411794,2,1
282120062000,目坂,34.788219,134.412995,2,1
282120063000,木津,34.777716,134.416255,2,1
282120064000,西有年,34.832321,134.351951,2,1
282120065000,東有年,34.826097,134.377766,2,1
282120066000,有年楢原,34.841311,134.377677,2,1
282120067000,有年原,34.834270,134.388500,2,1
282120068000,有年横尾,34.828044,134.393424,2,1
282120069000,有年牟礼,34.834005,134.403107,2,1
