大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
141040001000,かもめ町,35.412204,139.676648,1,1
141040002000,伊勢佐木町一丁目,35.444931,139.633380,1,2
141040003000,伊勢佐木町二丁目,35.443672,139.631525,1,2
141040004000,伊勢佐木町三丁目,35.442327,139.629942,1,2
141040005000,伊勢佐木町四丁目,35.441519,139.628794,1,2
141040006000,伊勢佐木町五丁目,35.440405,139.627314,1,2
141040007000,伊勢佐木町六丁目,35.439291,139.625615,1,2
141040008000,伊勢佐木町七丁目,35.438186,139.623297,1,2
141040009000,羽衣町一丁目,35.444448,139.634558,1,2
141040010000,羽衣町二丁目,35.443703,139.633666,1,2
141040011000,羽衣町三丁目,35.443009,139.632624,1,2
141040012000,英町,35.441864,139.623250,1,1
141040013000,横浜公園,35.443819,139.640339,1,1
141040014000,翁町一丁目,35.441662,139.638032,1,2
141040015000,翁町二丁目,35.440110,139.636545,1,2
141040016000,黄金町一丁目,35.441741,139.625823,1,2
141040017000,黄金町二丁目,35.440645,139.624583,1,2
141040018000,花咲町一丁目,35.448727,139.630947,1,2
141040019000,花咲町二丁目,35.450178,139.629634,1,2
141040020000,花咲町三丁目,35.451305,139.628856,1,2
141040021000,海岸通一丁目,35.449488,139.645906,1,2
141040022000,海岸通二丁目,35.449814,139.641092,1,2
141040023000,海岸通三丁目,35.450453,139.639849,1,2
141040024000,海岸通四丁目,35.450731,139.638658,1,2
141040025000,海岸通五丁目,35.451873,139.637459,1,2
141040026000,吉田町,35.446663,139.632297,1,1
141040027000,吉浜町,35.439436,139.642880,1,1
141040028000,宮川町一丁目,35.446402,139.629960,1,2
141040029000,宮川町二丁目,35.446767,139.628915,1,2
141040030000,宮川町三丁目,35.447141,139.627422,1,2
141040031000,錦町,35.423425,139.673252,1,1
141040032000,元町一丁目,35.440039,139.650491,1,2
141040033000,元町二丁目,35.440011,139.649544,1,2
141040034000,元町三丁目,35.440378,139.648092,1,2
141040035000,元町四丁目,35.439636,139.647187,1,2
141040036000,元町五丁目,35.438594,139.646141,1,2
141040037000,元浜町一丁目,35.448541,139.641541,1,2
141040038000,元浜町二丁目,35.449122,139.640470,1,2
141040039000,元浜町三丁目,35.449661,139.639351,1,2
141040040000,元浜町四丁目,35.450191,139.638224,1,2
141040041000,港町一丁目,35.443407,139.637469,1,2
141040042000,港町二丁目,35.444070,139.636427,1,2
141040043000,港町三丁目,35.444748,139.635457,1,2
141040044000,港町四丁目,35.445382,139.634763,1,2
141040045000,港町五丁目,35.446487,139.633744,1,2
141040046000,港町六丁目,35.447680,139.632678,1,2
141040047000,根岸旭台,35.419810,139.636345,1,1
141040048000,根岸加曽台,35.420055,139.645245,1,1
141040049000,根岸台,35.423336,139.638424,1,1
141040050000,根岸町一丁目,35.419247,139.647052,1,2
141040051000,根岸町二丁目,35.418723,139.643685,1,2
141040052000,根岸町三丁目,35.418300,139.640372,1,2
141040053000,鷺山,35.432263,139.646456,1,1
141040054000,桜木町一丁目,35.451960,139.631472,1,2
141040055000,桜木町二丁目,35.450696,139.630377,1,2
141040056000,桜木町三丁目,35.451907,139.629411,1,2
141040057000,三吉町,35.437057,139.635020,1,1
141040058000,山下町,35.442993,139.647333,1,1
141040059000,山元町一丁目,35.432026,139.639777,1,2
141040060000,山元町二丁目,35.430458,139.638096,1,2
141040061000,山元町三丁目,35.428398,139.637915,1,2
141040062000,山元町四丁目,35.426870,139.639328,1,2
141040063000,山元町五丁目,35.425131,139.641532,1,2
141040064000,山手町,35.435148,139.645971,1,1
141040065000,山吹町,35.440202,139.631864,1,1
141040066000,山田町,35.438492,139.633360,1,1
141040067000,寺久保,35.422009,139.632448,1,1
141040068000,若葉町一丁目,35.442855,139.629121,1,2
141040069000,若葉町二丁目,35.442223,139.628456,1,2
141040070000,若葉町三丁目,35.440880,139.627167,1,2
141040071000,寿町一丁目,35.440770,139.640588,1,2
141040072000,寿町二丁目,35.439818,139.639506,1,2
141040073000,寿町三丁目,35.439149,139.638636,1,2
141040074000,寿町四丁目,35.438428,139.637827,1,2
141040075000,住吉町一丁目,35.445413,139.639106,1,2
141040076000,住吉町二丁目,35.446009,139.638039,1,2
141040077000,住吉町三丁目,35.446598,139.637031,1,2
141040078000,住吉町四丁目,35.447142,139.636116,1,2
141040079000,住吉町五丁目,35.447693,139.635162,1,2
141040080000,住吉町六丁目,35.448606,139.633909,1,2
141040081000,初音町一丁目,35.442272,139.624873,1,2
141040082000,初音町二丁目,35.441553,139.624336,1,2
141040083000,初音町三丁目,35.440920,139.623538,1,2
141040084000,曙町一丁目,35.441558,139.630235,1,2
141040085000,曙町二丁目,35.440912,139.629282,1,2
141040086000,曙町三丁目,35.439947,139.627986,1,2
141040087000,曙町四丁目,35.438805,139.625957,1,2
141040088000,曙町五丁目,35.437571,139.623556,1,2
141040089000,小港町,35.432625,139.663635,1,1
141040090000,小港町一丁目,35.433409,139.662904,2,2
141040091000,小港町二丁目,35.430131,139.665393,2,2
141040092000,小港町三丁目,35.430258,139.663711,2,2
141040093000,松影町一丁目,35.440115,139.641628,1,2
141040094000,松影町二丁目,35.438872,139.640478,1,2
141040095000,松影町三丁目,35.438367,139.639540,1,2
141040096000,松影町四丁目,35.437484,139.638517,1,2
141040097000,上野町一丁目,35.432300,139.650923,1,2
141040098000,上野町二丁目,35.432648,139.652525,1,2
141040099000,上野町三丁目,35.434075,139.651209,1,2
141040100000,上野町四丁目,35.435271,139.650341,1,2
141040101000,常盤町二丁目,35.445547,139.637599,1,2
141040102000,常盤町三丁目,35.446117,139.636615,1,2
141040103000,常盤町四丁目,35.446623,139.635757,1,2
141040104000,常盤町五丁目,35.447289,139.634704,1,2
141040105000,常盤町六丁目,35.448329,139.633490,1,2
141040106001,新港一丁目,35.452618,139.642090,1,3
141040106002,新港二丁目,35.455048,139.638586,1,3
141040107001,新山下一丁目,35.441551,139.656888,1,3
141040107002,新山下二丁目,35.439359,139.659377,1,3
141040107003,新山下三丁目,35.439162,139.664489,1,3
141040108000,真砂町一丁目,35.443939,139.637871,1,2
141040109000,真砂町二丁目,35.444580,139.636754,1,2
141040110000,真砂町三丁目,35.445140,139.635887,1,2
141040111000,真砂町四丁目,35.445666,139.635082,1,2
141040112000,諏訪町,35.437023,139.653350,1,1
141040113000,西竹之丸,35.429091,139.640243,1,1
141040114000,西之谷町,35.429331,139.650767,1,1
141040115000,石川町一丁目,35.438004,139.644880,1,2
141040116000,石川町二丁目,35.437731,139.642920,1,2
141040117000,石川町三丁目,35.436459,139.641695,1,2
141040118000,石川町四丁目,35.436908,139.639326,1,2
141040119000,石川町五丁目,35.436251,139.637737,1,2
141040120000,赤門町一丁目,35.442446,139.622383,1,2
141040121000,千歳町,35.437512,139.634454,1,1
141040122000,千代崎町一丁目,35.434437,139.652908,1,2
141040123000,千代崎町二丁目,35.434332,139.654041,1,2
141040124000,千代崎町三丁目,35.434259,139.655208,1,2
141040125000,千代崎町四丁目,35.433856,139.656735,1,2
141040126000,千鳥町,35.413470,139.650024,1,1
141040127000,扇町一丁目,35.441571,139.639387,1,2
141040128000,扇町二丁目,35.440665,139.638626,1,2
141040129000,扇町三丁目,35.439976,139.637756,1,2
141040130000,扇町四丁目,35.438846,139.636813,1,2
141040131000,相生町一丁目,35.445896,139.639514,1,2
141040132000,相生町二丁目,35.446489,139.638436,1,2
141040133000,相生町三丁目,35.447069,139.637386,1,2
141040134000,相生町四丁目,35.447653,139.636393,1,2
141040135000,相生町五丁目,35.448185,139.635459,1,2
141040136000,相生町六丁目,35.448957,139.634159,1,2
141040137000,太田町一丁目,35.446359,139.639885,1,2
141040138000,太田町二丁目,35.446963,139.638800,1,2
141040139000,太田町三丁目,35.447491,139.637824,1,2
141040140000,太田町四丁目,35.448046,139.636699,1,2
141040141000,太田町五丁目,35.448601,139.635731,1,2
141040142000,太田町六丁目,35.449287,139.634441,1,2
141040143000,打越,35.434435,139.638034,1,1
141040144000,大芝台,35.427448,139.633350,1,1
141040145000,大平町,35.427612,139.631854,1,1
141040146000,大和町一丁目,35.431214,139.648644,1,2
141040147000,大和町二丁目,35.428994,139.646909,1,2
141040148000,滝之上,35.420891,139.641158,1,1
141040149000,池袋,35.420907,139.648930,1,1
141040150000,竹之丸,35.429674,139.643715,1,1
141040151000,仲尾台,35.426434,139.644042,1,1
141040152000,長者町一丁目,35.437593,139.636738,1,2
141040153000,長者町二丁目,35.439003,139.635341,1,2
141040154000,長者町三丁目,35.439766,139.634332,1,2
141040155000,長者町四丁目,35.440724,139.633293,1,2
141040156000,長者町五丁目,35.441796,139.631958,1,2
141040157000,長者町六丁目,35.442605,139.631250,1,2
141040158000,長者町七丁目,35.443031,139.630231,1,2
141040159000,長者町八丁目,35.443920,139.629901,1,2
141040160000,長者町九丁目,35.444633,139.628691,1,2
141040161000,塚越,35.424446,139.630770,1,1
141040162000,豆口台,35.422177,139.644944,1,1
141040163000,内田町,35.453649,139.631101,1,1
141040164000,南仲通一丁目,35.447221,139.640619,1,2
141040165000,南仲通二丁目,35.447814,139.639392,1,2
141040166000,南仲通三丁目,35.448349,139.638422,1,2
141040167000,南仲通四丁目,35.448925,139.637293,1,2
141040168000,南仲通五丁目,35.449316,139.636378,1,2
141040169000,南本牧,35.405580,139.679326,1,1
141040170000,日ノ出町一丁目,35.445343,139.627341,1,2
141040171000,日ノ出町二丁目,35.443173,139.625711,1,2
141040172000,日本大通,35.446716,139.642604,1,1
141040173000,柏葉,35.432404,139.643241,1,1
141040174000,麦田町一丁目,35.434392,139.646100,1,2
141040175000,麦田町二丁目,35.433645,139.647461,1,2
141040176000,麦田町三丁目,35.432841,139.647969,1,2
141040177000,麦田町四丁目,35.432658,139.649435,1,2
141040178000,尾上町一丁目,35.444446,139.638304,1,2
141040179000,尾上町二丁目,35.445069,139.637207,1,2
141040180000,尾上町三丁目,35.445634,139.636268,1,2
141040181000,尾上町四丁目,35.446110,139.635445,1,2
141040182000,尾上町五丁目,35.446824,139.634374,1,2
141040183000,尾上町六丁目,35.448031,139.633181,1,2
141040184000,不老町一丁目,35.442317,139.637252,1,2
141040185000,不老町二丁目,35.441416,139.636072,1,2
141040186000,不老町三丁目,35.440695,139.635379,1,2
141040187000,富士見町,35.439435,139.632054,1,1
141040188000,福富町西通,35.445958,139.630455,1,1
141040189000,福富町仲通,35.445240,139.631310,1,1
141040190000,福富町東通,35.444803,139.632025,1,1
141040191000,弁天通一丁目,35.446821,139.640119,1,2
141040192000,弁天通二丁目,35.447382,139.639208,1,2
141040193000,弁天通三丁目,35.447965,139.638028,1,2
141040194000,弁天通四丁目,35.448492,139.637017,1,2
141040195000,弁天通五丁目,35.448979,139.635898,1,2
141040196000,弁天通六丁目,35.449401,139.635165,1,2
141040197000,蓬莱町一丁目,35.443622,139.635529,1,2
141040198000,蓬莱町二丁目,35.442914,139.634577,1,2
141040199000,蓬莱町三丁目,35.442208,139.633461,1,2
141040200000,豊浦町,35.409933,139.670721,1,1
141040201000,北仲通一丁目,35.448146,139.641190,1,2
141040202000,北仲通二丁目,35.448738,139.640145,1,2
141040203000,北仲通三丁目,35.449293,139.639053,1,2
141040204000,北仲通四丁目,35.449813,139.637968,1,2
141040205000,北仲通五丁目,35.451048,139.636751,1,2
141040206000,北仲通六丁目,35.451425,139.634695,1,2
141040207000,北方町一丁目,35.433457,139.658829,2,2
141040208000,北方町二丁目,35.431913,139.661525,2,2
141040209000,本郷町一丁目,35.432534,139.654186,1,2
141040210000,本郷町二丁目,35.432397,139.656031,1,2
141040211000,本郷町三丁目,35.429447,139.654750,1,2
141040212000,本町一丁目,35.447720,139.640918,1,2
141040213000,本町二丁目,35.448294,139.639814,1,2
141040214000,本町三丁目,35.448838,139.638864,1,2
141040215000,本町四丁目,35.449343,139.637706,1,2
141040216000,本町五丁目,35.449968,139.636515,1,2
141040217000,本町六丁目,35.450038,139.634694,1,2
141040218000,本牧ふ頭,35.440004,139.676170,1,1
141040219000,本牧間門,35.419510,139.655532,1,1
141040220000,本牧宮原,35.428509,139.665009,1,1
141040221000,本牧元町,35.418147,139.667944,1,1
141040222000,本牧原,35.425595,139.667157,1,1
141040223000,本牧荒井,35.422379,139.653502,1,1
141040224000,本牧三之谷,35.418755,139.660810,1,1
141040225000,本牧十二天,35.431131,139.666657,1,1
141040226000,本牧大里町,35.417193,139.664167,1,1
141040227000,本牧町一丁目,35.429985,139.658770,1,2
141040228000,本牧町二丁目,35.428751,139.660501,1,2
141040229000,本牧満坂,35.425569,139.654452,1,1
141040230000,本牧緑ケ丘,35.424614,139.651227,1,1
141040231000,本牧和田,35.421965,139.659539,1,1
141040232000,末吉町一丁目,35.443130,139.627688,1,2
141040233000,末吉町二丁目,35.441303,139.626487,1,2
141040234000,末吉町三丁目,35.440087,139.625204,1,2
141040235000,末吉町四丁目,35.438956,139.623301,1,2
141040236000,末広町一丁目,35.444924,139.634144,1,2
141040237000,末広町二丁目,35.444200,139.633152,1,2
141040238000,末広町三丁目,35.443493,139.632194,1,2
141040239000,万代町一丁目,35.442973,139.636403,1,2
141040240000,万代町二丁目,35.442243,139.635374,1,2
141040241000,万代町三丁目,35.441358,139.634206,1,2
141040242000,妙香寺台,35.433775,139.649521,1,1
141040243000,野毛町一丁目,35.447762,139.630517,1,2
141040244000,野毛町二丁目,35.448168,139.629588,1,2
141040245000,野毛町三丁目,35.448745,139.628430,1,2
141040246000,野毛町四丁目,35.448528,139.627068,1,2
141040247000,弥生町一丁目,35.440731,139.630872,1,2
141040248000,弥生町二丁目,35.440230,139.629826,1,2
141040249000,弥生町三丁目,35.439321,139.628267,1,2
141040250000,弥生町四丁目,35.438317,139.626198,1,2
141040251000,弥生町五丁目,35.437575,139.624529,1,2
141040252000,矢口台,35.424275,139.648127,1,1
141040253000,立野,35.428023,139.647663,1,1
141040254000,和田山,35.424297,139.658046,1,1
141040255000,簑沢,35.425263,139.634516,1,1
