大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
044040001001,遠山一丁目,38.295326,141.043344,1,3
044040001002,遠山二丁目,38.296240,141.040280,1,3
044040001003,遠山三丁目,38.299751,141.037682,1,3
044040001004,遠山四丁目,38.301876,141.037870,1,3
044040001005,遠山五丁目,38.305002,141.037242,1,3
044040002000,花渕浜字安場,38.302078,141.077354,1,2
044040003000,花渕浜字観音堂,38.303430,141.077443,1,2
044040004000,花渕浜字舘下,38.303532,141.083560,1,2
044040005000,花渕浜字金色,38.296473,141.072887,1,2
044040006000,花渕浜字古舘,38.302735,141.085255,1,2
044040007000,花渕浜字戸谷場,38.294320,141.082711,1,2
044040008000,花渕浜字五月田,38.302301,141.074780,1,2
044040009000,花渕浜字後田,38.299443,141.081198,1,2
044040010000,花渕浜字向山,38.301104,141.084501,1,2
044040011000,花渕浜字高山,38.298596,141.072635,1,2
044040012000,花渕浜字祭田,38.300309,141.081941,1,2
044040013000,花渕浜字笹山,38.298585,141.070979,1,2
044040014000,花渕浜字三月田,38.302912,141.079277,1,2
044040015000,花渕浜字山ノ神,38.296481,141.082088,1,2
044040016000,花渕浜字四月田,38.301401,141.079166,1,2
044040017000,花渕浜字寺坂,38.301054,141.087904,1,2
044040018000,花渕浜字寺前,38.302329,141.084193,1,2
044040019000,花渕浜字鹿野,38.305869,141.075641,1,2
044040020000,花渕浜字社敷場,38.296995,141.086585,1,2
044040021000,花渕浜字小塚,38.298295,141.076541,1,2
044040022000,花渕浜字上ノ山,38.305054,141.079556,1,2
044040023000,花渕浜字上清水沢,38.300910,141.082421,1,2
044040024000,花渕浜字新五月田,38.299128,141.074825,1,2
044040025000,花渕浜字新三月田,38.303844,141.079310,1,2
044040026000,花渕浜字新清水沢,38.299705,141.084518,1,2
044040027000,花渕浜字洗崎,38.302375,141.083188,1,2
044040028000,花渕浜字大山,38.299936,141.068658,1,2
044040029000,花渕浜字大石廻,38.301105,141.071804,1,2
044040030000,花渕浜字大日堂,38.304004,141.068512,1,2
044040031000,花渕浜字谷地,38.302666,141.082227,1,2
044040032000,花渕浜字誰道,38.296607,141.084919,1,2
044040033000,花渕浜字長須賀,38.292899,141.068362,1,2
044040034000,花渕浜字塚田,38.302530,141.080942,1,2
044040035000,花渕浜字堤谷,38.300642,141.085639,1,2
044040036000,花渕浜字天神堂,38.298238,141.078936,1,2
044040037000,花渕浜字藤ヶ沢,38.305038,141.075760,1,2
044040038000,花渕浜字白坂,38.300065,141.075652,1,2
044040039000,花渕浜字表浜一,38.297529,141.078673,1,2
044040040000,花渕浜字表浜二,38.296580,141.080043,1,2
044040041000,花渕浜字浜沼,38.296388,141.074145,1,2
044040042000,花渕浜字保ヶ崎,38.294955,141.084021,1,2
044040043000,吉田浜字下山ノ田,38.297392,141.065472,1,2
044040044000,吉田浜字宮前,38.309100,141.078011,1,2
044040045000,吉田浜字居久保,38.308177,141.075558,1,2
044040046000,吉田浜字後藤地,38.309347,141.067511,1,2
044040047000,吉田浜字向田,38.311394,141.069611,1,2
044040048000,吉田浜字細田,38.307596,141.065614,1,2
044040049000,吉田浜字寺山,38.309546,141.079188,1,2
044040050000,吉田浜字小浜,38.305040,141.065306,1,2
044040051000,吉田浜字上ノ台,38.307292,141.078077,1,2
044040052000,吉田浜字上屋神,38.305351,141.069478,1,2
044040053000,吉田浜字上山ノ田,38.300727,141.067235,1,2
044040054000,吉田浜字新中田,38.309743,141.073601,1,2
044040055000,吉田浜字新南谷地,38.311270,141.072339,1,2
044040056000,吉田浜字新北谷地,38.312293,141.070495,1,2
044040057000,吉田浜字神明,38.314138,141.073083,1,2
044040058000,吉田浜字西君ヶ岡,38.305207,141.071473,1,2
044040059000,吉田浜字前塚,38.311578,141.078662,1,2
044040060000,吉田浜字台,38.312604,141.076227,1,2
044040061000,吉田浜字大豆沢,38.307100,141.074967,1,2
044040062000,吉田浜字沢尻,38.313770,141.078823,1,2
044040063000,吉田浜字中山ノ田,38.298961,141.064672,1,2
044040064000,吉田浜字中田,38.310415,141.073425,1,2
044040065000,吉田浜字東君ヶ岡,38.305946,141.073675,1,2
044040066000,吉田浜字二月田,38.311272,141.075431,1,2
044040067000,吉田浜字浜屋敷,38.307543,141.080069,1,2
044040068000,吉田浜字野山,38.302707,141.061691,1,2
044040069001,境山一丁目,38.300604,141.044990,1,3
044040069002,境山二丁目,38.300944,141.041701,1,3
044040071001,汐見台南一丁目,38.294632,141.057059,1,3
044040071002,汐見台南二丁目,38.292423,141.060050,1,3
044040072000,松ヶ浜字下大久保,38.291567,141.048928,1,2
044040073000,松ヶ浜字丸山,38.281575,141.048995,1,2
044040074000,松ヶ浜字後田,38.281835,141.052940,1,2
044040075000,松ヶ浜字坂口,38.286172,141.051597,1,2
044040076000,松ヶ浜字笹山,38.285476,141.052855,1,2
044040077000,松ヶ浜字祝口,38.285233,141.050654,1,2
044040078000,松ヶ浜字上納,38.295308,141.047556,1,2
044040079000,松ヶ浜字新林崎,38.291309,141.047380,1,2
044040080000,松ヶ浜字神明前,38.281765,141.055560,1,2
044040081000,松ヶ浜字神明裏,38.282453,141.054037,1,2
044040082000,松ヶ浜字西原,38.283449,141.048919,1,2
044040083000,松ヶ浜字西沢田,38.284077,141.049676,1,2
044040084000,松ヶ浜字折越,38.283527,141.054743,1,2
044040085000,松ヶ浜字待井,38.283123,141.051765,1,2
044040086000,松ヶ浜字中田,38.287476,141.053562,1,2
044040087000,松ヶ浜字長根,38.281353,141.056490,1,2
044040088000,松ヶ浜字東沢田,38.283512,141.052352,1,2
044040089000,松ヶ浜字洞坂,38.279561,141.048852,1,2
044040090000,松ヶ浜字浜屋敷,38.280697,141.050745,1,2
044040091000,松ヶ浜字謡,38.287800,141.049906,1,2
044040092000,松ヶ浜字林崎,38.290723,141.048431,1,2
044040093000,菖蒲田浜字一本松,38.284032,141.055320,1,2
044040094000,菖蒲田浜字化粧石,38.290429,141.059066,1,2
044040095000,菖蒲田浜字久保,38.286775,141.056166,1,2
044040096000,菖蒲田浜字牛ノ鼻木,38.285609,141.062275,1,2
044040097000,菖蒲田浜字牛保美,38.289897,141.050165,1,2
044040098000,菖蒲田浜字橋元,38.287320,141.059296,1,2
044040099000,菖蒲田浜字後田,38.283988,141.058883,1,2
044040100000,菖蒲田浜字向山,38.284381,141.056809,1,2
044040101000,菖蒲田浜字作田,38.289918,141.054294,1,2
044040102000,菖蒲田浜字三百刈田,38.294584,141.061126,1,2
044040103000,菖蒲田浜字獅子前,38.292779,141.056513,1,2
