大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
052010001000,旭川新藤田西町,39.740636,140.125492,1,1
052010002000,旭川新藤田東町,39.740747,140.129073,1,1
052010003000,旭川清澄町,39.743261,140.128558,1,1
052010004000,旭川南町,39.737065,140.127999,1,1
052010005001,旭南一丁目,39.710999,140.109589,1,3
052010005002,旭南二丁目,39.709902,140.112626,1,3
052010005003,旭南三丁目,39.707484,140.107977,1,3
052010006000,旭北栄町,39.720718,140.109795,1,1
052010007000,旭北錦町,39.714282,140.109190,1,1
052010008000,旭北寺町,39.716020,140.110804,1,1
052010009001,茨島一丁目,39.701138,140.098803,1,3
052010009002,茨島二丁目,39.700234,140.104597,1,3
052010009003,茨島三丁目,39.699637,140.097645,1,3
052010009004,茨島四丁目,39.696967,140.101149,1,3
052010009005,茨島五丁目,39.694709,140.091365,1,3
052010009006,茨島六丁目,39.693177,140.097116,1,3
052010009007,茨島七丁目,39.689276,140.102255,1,3
052010010001,横森一丁目,39.706629,140.137564,1,3
052010010002,横森二丁目,39.704861,140.141266,1,3
052010010003,横森三丁目,39.704267,140.146132,1,3
052010010004,横森四丁目,39.706649,140.145757,1,3
052010010005,横森五丁目,39.708878,140.143093,1,3
052010011001,卸町一丁目,39.702723,140.108405,1,3
052010011002,卸町二丁目,39.700393,140.110162,1,3
052010011003,卸町三丁目,39.699006,140.109908,1,3
052010011004,卸町四丁目,39.696355,140.108764,1,3
052010011005,卸町五丁目,39.694085,140.106878,1,3
052010012000,下新城笠岡字イカリ,39.801883,140.082979,1,2
052010013000,下新城笠岡字堰根,39.798202,140.085329,1,2
052010014000,下新城笠岡字堰場,39.799693,140.080154,1,2
052010015000,下新城笠岡字家越,39.794416,140.072676,1,2
052010016000,下新城笠岡字笠岡,39.796419,140.078045,1,2
052010017000,下新城笠岡字佐戸反,39.800523,140.075913,1,2
052010018000,下新城笠岡字川向,39.792301,140.077519,1,2
052010019000,下新城笠岡字中沖,39.798570,140.073379,1,2
052010020000,下新城笠岡字田尻,39.791784,140.080954,1,2
052010021000,下新城笠岡字島下り,39.796117,140.070311,1,2
052010022000,下新城笠岡字八橋,39.801450,140.087504,1,2
052010023000,下新城笠岡字和田尻,39.797158,140.068846,1,2
052010024000,下新城岩城字ウル井崎,39.796035,140.103701,1,2
052010025000,下新城岩城字右馬之丞,39.790966,140.097292,1,2
052010026000,下新城岩城字下向,39.795908,140.091014,1,2
052010027000,下新城岩城字関合,39.795112,140.102213,1,2
052010028000,下新城岩城字金光畑,39.784292,140.087696,1,2
052010029000,下新城岩城字見済田,39.798534,140.097117,1,2
052010030000,下新城岩城字源内沢,39.788957,140.085759,1,2
052010031000,下新城岩城字後田,39.798455,140.094284,1,2
