大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
264070001000,橋爪,35.178761,135.374763,1,1
264070002000,和田,35.182438,135.374731,1,1
264070003000,井脇,35.194970,135.363082,1,1
264070004000,大朴,35.177792,135.365054,1,1
264070005000,井尻,35.178447,135.350271,1,1
264070006000,八田,35.158286,135.353236,1,1
264070007000,小野,35.142970,135.362609,1,1
264070008000,坂井,35.185488,135.342537,1,1
264070009000,水原,35.189504,135.323610,1,1
264070010000,上大久保,35.189457,135.305190,1,1
264070011000,下大久保,35.190521,135.294998,1,1
264070012000,鎌谷下,35.180656,135.324569,1,1
264070013000,鎌谷中,35.173052,135.321080,1,1
264070014000,鎌谷奥,35.155681,135.302973,1,1
264070015000,東又,35.170137,135.331176,1,1
264070016000,保井谷,35.200633,135.359335,1,1
264070017000,粟野,35.204889,135.353990,1,1
264070018000,妙楽寺,35.211760,135.347474,1,1
264070019000,水呑,35.226825,135.355726,1,1
264070020000,三ノ宮,35.219953,135.340148,1,1
264070021000,質志,35.230486,135.335069,1,1
264070022000,戸津川,35.244396,135.311808,1,1
264070023000,猪鼻,35.221054,135.300318,1,1
264070024000,質美,35.211011,135.389339,1,1
264070025000,中山,35.235809,135.414204,1,1
264070026000,升谷,35.247563,135.426882,1,1
264070027000,市場,35.252353,135.418794,1,1
264070028000,大倉,35.261286,135.416750,1,1
264070029000,篠原,35.263431,135.428856,1,1
264070030000,大迫,35.266549,135.435599,1,1
264070031000,長瀬,35.262049,135.453375,1,1
264070032000,塩谷,35.271186,135.453057,1,1
264070033000,上乙見,35.292315,135.450337,1,1
264070034000,下乙見,35.283562,135.429988,1,1
264070035000,西河内,35.300788,135.416380,1,1
264070036000,下粟野,35.301374,135.424211,1,1
264070037000,細谷,35.307288,135.433438,1,1
264070038000,上粟野,35.315630,135.439117,1,1
264070039000,仏主,35.321642,135.456308,1,1
264070040000,本庄,35.260818,135.395768,1,1
264070041000,坂原,35.272201,135.395295,1,1
264070042000,中,35.272821,135.389371,1,1
264070043000,角,35.271276,135.375217,1,1
264070044000,広瀬,35.275639,135.368789,1,1
264070045000,才原,35.276116,135.344351,1,1
264070046000,大簾,35.258912,135.342800,1,1
264070047000,広野,35.269305,135.347774,1,1
264070048000,出野,35.273468,135.362554,1,1
264070049000,稲次,35.267254,135.365604,1,1
264070050000,安栖里,35.265982,135.384119,1,1
264070051000,小畑,35.256560,135.406374,1,1
264070052000,口八田,35.120480,135.409469,1,1
264070053000,高岡,35.136132,135.415632,1,1
264070054000,水戸,35.138153,135.426535,1,1
264070055000,新水戸,35.130167,135.433090,1,1
264070056000,須知,35.154501,135.426922,1,1
264070057000,市森,35.147548,135.439446,1,1
264070058000,上野,35.164268,135.434039,1,1
264070059000,蒲生,35.163988,135.426291,1,1
264070060000,曽根,35.162781,135.408635,1,1
264070061000,院内,35.164592,135.405175,1,1
264070062000,森,35.155644,135.403607,1,1
264070063000,塩田谷,35.148112,135.400814,1,1
264070064000,安井,35.148519,135.386790,1,1
264070065000,富田,35.188233,135.414975,1,1
264070066000,豊田,35.177828,135.400410,1,1
264070067000,実勢,35.179375,135.443674,1,1
264070068000,下山,35.215224,135.427100,1,1
264070069000,中台,35.169506,135.384512,1,1
