大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
082170001000,井野,35.903190,140.082115,1,1
082170001001,井野一丁目,35.899419,140.070517,1,3
082170001002,井野二丁目,35.900372,140.076290,2,3
082170001003,井野三丁目,35.897151,140.077415,1,3
082170002001,井野台一丁目,35.901652,140.067420,1,3
082170002002,井野台二丁目,35.905032,140.068646,1,3
082170002003,井野台三丁目,35.906880,140.063378,1,3
082170002004,井野台四丁目,35.908186,140.065845,1,3
082170002005,井野台五丁目,35.909968,140.064805,1,3
082170003000,井野団地,35.897453,140.073913,1,1
082170004000,稲,35.906072,140.036873,1,1
082170005000,押切,35.909159,140.129532,1,1
082170006000,岡,35.927347,140.052384,1,1
082170007000,下萱場,35.937220,140.113008,1,1
082170008000,下高井,35.931124,140.032947,1,1
082170009000,貝塚,35.940866,140.021012,1,1
082170010000,萱場,35.932093,140.114590,1,1
082170011000,吉田,35.890882,140.085004,1,1
082170012000,宮和田,35.911560,140.117413,1,1
082170013001,駒場一丁目,35.914339,140.054686,1,3
082170013002,駒場二丁目,35.917098,140.054515,1,3
082170013003,駒場三丁目,35.917686,140.050973,1,3
082170013004,駒場四丁目,35.914700,140.050121,1,3
082170014000,桑原,35.911986,140.074812,1,1
082170015000,戸頭,35.915056,140.009600,0,0
082170015000,戸頭,35.925749,140.019265,1,1
082170015001,戸頭一丁目,35.918597,140.011013,1,3
082170015002,戸頭二丁目,35.923635,140.018079,1,3
082170015003,戸頭三丁目,35.922444,140.014333,1,3
082170015004,戸頭四丁目,35.926884,140.014202,1,3
082170015005,戸頭五丁目,35.928954,140.013532,1,3
082170015006,戸頭六丁目,35.926569,140.010295,1,3
082170015007,戸頭七丁目,35.922052,140.010625,1,3
082170015008,戸頭八丁目,35.924727,140.008226,1,3
082170015009,戸頭九丁目,35.928747,140.007552,1,3
082170016001,光風台一丁目,35.908153,140.090498,1,3
082170016002,光風台二丁目,35.906191,140.091932,1,3
082170016003,光風台三丁目,35.904738,140.092874,1,3
082170017000,高須,35.904273,140.135858,1,1
082170018001,桜が丘一丁目,35.906549,140.122099,1,3
082170018002,桜が丘二丁目,35.903091,140.123935,1,3
082170018003,桜が丘三丁目,35.900206,140.125567,1,3
082170018004,桜が丘四丁目,35.897508,140.126405,1,3
082170019000,山王,35.931272,140.071605,1,1
082170020000,市之代,35.947355,140.023595,1,1
082170021000,寺田,35.912702,140.046658,1,1
082170022000,取手,35.895064,140.050761,1,1
082170022001,取手一丁目,35.891326,140.062720,1,3
082170022002,取手二丁目,35.893290,140.064771,1,3
082170022003,取手三丁目,35.895180,140.064870,1,3
082170023000,渋沼,35.901245,140.116114,1,1
082170024000,小泉,35.898879,140.094066,1,1
082170025000,小浮気,35.919804,140.099285,1,1
082170026000,小文間,35.884808,140.111358,1,1
082170027000,小堀,35.879995,140.074648,1,1
082170028000,上萱場,35.937253,140.105202,1,1
082170029000,上高井,35.933280,140.019042,1,1
082170030001,新取手一丁目,35.917141,140.045223,1,3
082170030002,新取手二丁目,35.919103,140.043898,1,3
082170030003,新取手三丁目,35.919740,140.042395,1,3
082170030004,新取手四丁目,35.917950,140.049053,1,3
082170030005,新取手五丁目,35.920786,140.050575,1,3
082170031000,新川,35.935107,140.126176,1,1
082170032001,新町一丁目,35.895278,140.059903,1,3
082170032002,新町二丁目,35.898466,140.062234,1,3
082170032003,新町三丁目,35.898932,140.058301,1,3
082170032004,新町四丁目,35.897048,140.056798,1,3
082170032005,新町五丁目,35.898547,140.052662,1,3
082170032006,新町六丁目,35.902437,140.054281,1,3
082170033000,神浦,35.892542,140.128368,1,1
082170034000,神住,35.938498,140.079792,1,1
082170035000,清水,35.907182,140.096278,1,1
082170036001,西一丁目,35.901624,140.044651,1,3
082170036002,西二丁目,35.904454,140.048733,1,3
082170037000,青柳,35.895823,140.083341,1,1
082170037001,青柳一丁目,35.895084,140.079055,1,3
082170038001,双葉一丁目,35.935661,140.119671,1,3
082170038002,双葉二丁目,35.936903,140.121563,1,3
082170038003,双葉三丁目,35.937612,140.123467,1,3
082170039000,台宿,35.889090,140.075691,1,1
082170039001,台宿一丁目,35.892749,140.068547,1,3
082170039002,台宿二丁目,35.896345,140.067943,1,3
082170040000,大曲,35.928712,140.116492,1,1
082170041000,大留,35.894520,140.140703,1,1
082170042000,谷中,35.916913,140.102926,1,1
082170043000,中央町,35.896552,140.063359,1,1
082170044000,中原町,35.905141,140.064084,1,1
082170045000,中田,35.906773,140.109103,1,1
082170046000,中内,35.930440,140.087057,1,1
082170047000,長兵衛新田,35.895007,140.091489,1,1
082170048001,東一丁目,35.888703,140.067023,1,3
082170048002,東二丁目,35.890615,140.068160,1,3
082170048003,東三丁目,35.887847,140.074034,1,3
082170048004,東四丁目,35.889316,140.072251,1,3
082170048005,東五丁目,35.890988,140.070827,1,3
082170048006,東六丁目,35.891831,140.074271,1,3
082170049000,藤代,35.918554,140.110913,1,1
082170050001,藤代南一丁目,35.918687,140.116635,1,3
082170050002,藤代南二丁目,35.916887,140.118558,1,3
082170050003,藤代南三丁目,35.914789,140.122215,1,3
082170051000,配松,35.938217,140.072510,1,1
082170052001,白山一丁目,35.901031,140.064313,1,3
082170052002,白山二丁目,35.902406,140.059300,1,3
082170052003,白山三丁目,35.903546,140.061290,1,3
082170052004,白山四丁目,35.904782,140.061476,1,3
082170052005,白山五丁目,35.907055,140.057766,1,3
082170052006,白山六丁目,35.902804,140.056104,1,3
082170052007,白山七丁目,35.903972,140.052240,1,3
082170052008,白山八丁目,35.907945,140.053858,1,3
082170053000,浜田,35.939074,140.093860,1,1
082170054000,平野,35.915463,140.128250,1,1
082170055000,米ノ井,35.920796,140.022941,1,1
082170056000,米田,35.910258,140.101402,1,1
082170057000,片町,35.921920,140.116679,1,1
082170058001,本郷一丁目,35.909708,140.060131,1,3
082170058002,本郷二丁目,35.911243,140.064985,1,3
082170058003,本郷三丁目,35.912695,140.063027,1,3
082170058004,本郷四丁目,35.915123,140.059294,1,3
082170058005,本郷五丁目,35.911732,140.057022,1,3
082170059000,毛有,35.913570,140.086350,1,1
082170060000,野々井,35.917623,140.030466,1,1
082170061000,和田,35.929512,140.060688,1,1
082170062000,椚木,35.929021,140.099786,1,1
082170063001,紫水一丁目,35.937029,140.094394,0,3
082170063002,紫水二丁目,35.935776,140.097014,0,3
082170063003,紫水三丁目,35.934275,140.099266,0,3
