大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
093670001000,大字下岡,36.338387,139.630981,1,1
093670002000,大字下津原,36.318360,139.641839,1,1
093670003000,大字曲ヶ島,36.303177,139.680856,1,1
093670004000,大字古江,36.335211,139.623002,1,1
093670005000,大字五十畑,36.330487,139.672773,1,1
093670006000,大字三谷,36.343000,139.641123,1,1
093670007000,大字小野寺,36.362958,139.645737,1,1
093670008000,大字上岡,36.344806,139.629217,1,1
093670009000,大字畳岡,36.323512,139.647847,1,1
093670010000,大字新里,36.332171,139.642921,1,1
093670011000,大字静,36.307504,139.658725,1,1
093670012000,大字静戸,36.304869,139.693925,1,1
093670013000,大字静和,36.320536,139.684260,1,1
093670014000,大字和泉,36.322784,139.672307,1,1
093670015000,大字鷲巣,36.333562,139.659649,1,1
