大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
131070001001,押上一丁目,35.710401,139.814749,1,3
131070001002,押上二丁目,35.713641,139.814383,1,3
131070001003,押上三丁目,35.712256,139.818287,1,3
131070002001,横川一丁目,35.705184,139.810314,1,3
131070002002,横川二丁目,35.704058,139.812029,1,3
131070002003,横川三丁目,35.703738,139.813582,1,3
131070002004,横川四丁目,35.704310,139.815685,1,3
131070002005,横川五丁目,35.704020,139.817171,1,3
131070003001,横網一丁目,35.697209,139.794679,1,3
131070003002,横網二丁目,35.700402,139.795537,1,3
131070004001,亀沢一丁目,35.697447,139.798229,1,3
131070004002,亀沢二丁目,35.697569,139.801327,1,3
131070004003,亀沢三丁目,35.697793,139.803880,1,3
131070004004,亀沢四丁目,35.697938,139.806498,1,3
131070005001,菊川一丁目,35.689338,139.801884,1,3
131070005002,菊川二丁目,35.688667,139.805107,1,3
131070005003,菊川三丁目,35.688791,139.807826,1,3
131070006001,京島一丁目,35.716893,139.819994,1,3
131070006002,京島二丁目,35.713822,139.820283,1,3
131070006003,京島三丁目,35.714474,139.823384,1,3
131070007001,業平一丁目,35.707752,139.810304,1,3
131070007002,業平二丁目,35.707502,139.811651,1,3
131070007003,業平三丁目,35.707307,139.813318,1,3
131070007004,業平四丁目,35.707452,139.815047,1,3
131070007005,業平五丁目,35.707691,139.817006,1,3
131070008001,錦糸一丁目,35.698422,139.810511,1,3
131070008002,錦糸二丁目,35.698211,139.812497,1,3
131070008003,錦糸三丁目,35.698577,139.814145,1,3
131070008004,錦糸四丁目,35.699023,139.816621,1,3
131070009001,吾妻橋一丁目,35.709201,139.800701,1,3
131070009002,吾妻橋二丁目,35.709697,139.803205,1,3
131070009003,吾妻橋三丁目,35.709178,139.805838,1,3
131070010001,向島一丁目,35.711110,139.806325,1,3
131070010002,向島二丁目,35.714647,139.806196,1,3
131070010003,向島三丁目,35.713587,139.808691,1,3
131070010004,向島四丁目,35.715372,139.812257,1,3
131070010005,向島五丁目,35.718286,139.811057,1,3
131070011001,江東橋一丁目,35.694513,139.810447,1,3
131070011002,江東橋二丁目,35.694816,139.811809,1,3
131070011003,江東橋三丁目,35.694633,139.814236,1,3
131070011004,江東橋四丁目,35.695046,139.817502,1,3
131070011005,江東橋五丁目,35.690300,139.810075,1,3
131070012001,石原一丁目,35.700402,139.798530,1,3
131070012002,石原二丁目,35.700532,139.800900,1,3
131070012003,石原三丁目,35.700390,139.803768,1,3
131070012004,石原四丁目,35.700457,139.806132,1,3
