大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
014060001000,大字沖町,43.251173,140.684317,1,1
014060002000,大字歌棄町,43.257972,140.654618,1,1
014060003000,大字丸山町,43.281278,140.640621,1,1
014060004000,大字群来町,43.287403,140.630970,1,1
014060005000,大字御崎町,43.282094,140.643942,1,1
014060006000,大字港町,43.273506,140.634226,1,1
014060007000,大字新地町,43.279469,140.635523,1,1
014060008000,大字沢江町,43.256911,140.648242,1,1
014060009000,大字入船町,43.278664,140.642244,1,1
014060010000,大字浜町,43.261486,140.636563,1,1
014060011000,大字本町,43.279365,140.640276,1,1
