大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
016670001000,温根内　　　　　　　　　　　　,43.116777,144.325626,1,1
016670002000,下久著呂　　　　　　　　　　　,43.235209,144.427557,1,1
016670003000,下幌呂　　　　　　　　　　　　,43.143770,144.324820,1,1
016670005000,久著呂原野北十三線　　　　　　,43.220341,144.331292,1,1
016670006000,久著呂原野北十五線　　　　,43.226244,144.354507,1,1
016670007000,久著呂原野北二十線　　　　　　,43.228640,144.433534,1,1
016670008000,久著呂原野北二十五線　　　　　　,43.268065,144.383881,1,1
016670009000,久著呂原野北三十五線東　　　　　,43.326151,144.364497,1,1
016670010000,久著呂原野北四十線　　　　　　,43.346191,144.345313,1,1
016670012000,上幌呂　　　　　　　　　　　　,43.252383,144.235011,1,1
016670013000,雪裡　　　　　　　　　　　　　,43.231843,144.312128,1,1
016670014000,雪裡原野　　　　　　　　　　　,43.224203,144.327564,1,1
016670015000,雪裡原野北十三線西　　　　　　,43.226887,144.313695,1,1
016670016000,雪裡原野北十三線東　　　　　　,43.222542,144.323681,1,1
016670017000,雪裡原野北十四線西　　　　　　,43.229606,144.313336,1,1
016670018000,雪裡原野北十四線東　　　　　　,43.225874,144.328280,1,1
016670019000,雪裡原野北十五線　　　　　　　,43.237094,144.312567,1,1
016670020000,雪裡原野北十五線西　　　　　　,43.233342,144.312336,1,1
016670021000,雪裡原野北十五線東　　　　　　,43.232554,144.331120,1,1
016670022000,雪裡原野北十六線西　　　　　　,43.240496,144.314025,1,1
016670023000,雪裡原野北十六線東　　　　　　,43.236083,144.332622,1,1
016670024000,雪裡原野北二十線　　　　　　　,43.254277,144.347053,1,1
016670025000,雪裡原野北二十五線　　　　　　　,43.281729,144.344183,1,1
016670031000,中久著呂　　,43.309327,144.354663,1,1
016670032000,中幌呂　　　　　　　　　　　　,43.197235,144.267597,1,1
016670033000,鶴居西一丁目　　　　　　　　　,43.230142,144.321516,1,1
016670034000,鶴居西九丁目　　　　　　　　　,43.232034,144.314647,1,1
016670035000,鶴居西五丁目　　　　　　　　　,43.231156,144.318394,1,1
016670036000,鶴居西三丁目　　　　　　　　　,43.234687,144.323265,1,1
016670037000,鶴居西四丁目　　　　　　　　　,43.236821,144.324177,1,1
016670038000,鶴居西七丁目　　　　　　　　　,43.235963,144.320054,1,1
016670039000,鶴居西十一丁目　　　　　　　　,43.236523,144.316535,1,1
016670040000,鶴居西十丁目　　　　　　　　,43.234261,144.315573,1,1
016670041000,鶴居西二丁目　　　　　　　　　,43.232730,144.322463,1,1
016670042000,鶴居西八丁目　　　　　　　　　,43.237697,144.321758,1,1
016670043000,鶴居西六丁目　　　　　　　　　,43.233350,144.319338,1,1
016670044000,鶴居東一丁目　　　　　　　　　,43.229841,144.323576,1,1
016670045000,鶴居東五丁目　　　　　　　　　,43.229097,144.326580,1,1
016670046000,鶴居東三丁目　　　　　　　　　,43.233823,144.326754,1,1
016670047000,鶴居東四丁目　　　　　　　　　,43.236301,144.326364,1,1
016670048000,鶴居東七丁目　　　　　　　　　,43.234536,144.329920,1,1
016670049000,鶴居東二丁目　　　　　　　　　,43.232091,144.324520,1,1
016670050000,鶴居東八丁目　　　　　　　　　,43.236412,144.330246,1,1
016670051000,鶴居東六丁目　　　　　　　　　,43.231382,144.327560,1,1
016670052000,鶴居南一丁目　　　　　　　　　,43.228456,144.317997,1,1
016670053000,鶴居南五丁目　　　　　　　　　,43.224205,144.324996,1,1
016670054000,鶴居南三丁目　　　　　　　　　,43.226196,144.322434,1,1
016670055000,鶴居南四丁目　　　　　　　　　,43.226484,144.326000,1,1
016670056000,鶴居南二丁目　　　　　　　　　,43.226111,144.316997,1,1
016670057000,鶴居北一丁目　　　　　　　　　,43.240678,144.322578,1,1
016670058000,鶴居北三丁目　　　　　　　　　,43.240921,144.318196,1,1
016670059000,鶴居北二丁目　　　　　　　　　,43.238539,144.316676,1,1
016670060000,幌呂原野基線　　　　　　　　　,43.159393,144.307751,1,1
016670061000,幌呂原野第一基線　　　　　　　,43.242502,144.251465,1,1
016670062000,幌呂原野第一基北一線　　　　　,43.258641,144.249239,1,1
016670063000,幌呂原野第二基線　　　　　　　,43.207528,144.248503,1,1
016670064000,幌呂原野第二基南二線　　　　　,43.208049,144.233180,1,1
016670065000,幌呂原野南二線　　　　　　　　,43.146343,144.317971,1,1
016670066000,幌呂原野南四線　　　　　　　　,43.132826,144.330372,1,1
016670067000,幌呂原野南五線　　　　　　　　,43.125789,144.338140,1,1
016670068000,幌呂原野南八線　　　　　　　　,43.111126,144.330185,1,1
016670069000,幌呂原野北一線　　　　　　　　,43.171278,144.279666,1,1
016670070000,幌呂原野北三線西　　　　　　　,43.187279,144.262648,1,1
016670071000,幌呂原野北四線　　　　　　　　,43.186100,144.276865,1,1
016670072000,幌呂原野北四線西　　　　　　　,43.190527,144.267848,1,1
016670073000,幌呂原野北五線　　　　　　　　,43.193261,144.275439,1,1
016670074000,幌呂原野北五線西　　　　　　　,43.193494,144.268624,1,1
016670075000,幌呂原野北六線　　　　　　　　,43.196850,144.269788,1,1
016670076000,幌呂原野北六線西　　　　　　　,43.199872,144.269414,1,1
016670077000,幌呂原野北七線　　　　　　　　,43.205118,144.264159,1,1
016670078000,幌呂西一丁目　　　　　　　　　,43.189761,144.262477,1,1
016670079000,幌呂西五丁目　　　　　　　　　,43.198089,144.259667,1,1
016670080000,幌呂西三丁目　　　　　　　　　,43.196842,144.262278,1,1
016670081000,幌呂西四丁目　　　　　　　　　,43.198342,144.261911,1,1
016670082000,幌呂西七丁目　　　　　　　　　,43.202351,144.263903,1,1
016670083000,幌呂西二丁目　　　　　　　　　,43.194667,144.260485,1,1
016670084000,幌呂西六丁目　　　　　　　　　,43.200032,144.261125,1,1
016670085000,幌呂東一丁目　　　　　　　　　,43.188200,144.266573,1,1
016670086000,幌呂東三丁目　　　　　　　　　,43.195871,144.265242,1,1
016670087000,幌呂東四丁目　　　　　　　　　,43.198952,144.263875,1,1
016670088000,幌呂東二丁目　　　　　　　　　,43.192576,144.264707,1,1
016670089000,茂雪裡　　　　　　　　　　　　,43.289206,144.270920,1,1
016670090000,支雪裡,43.303460,144.313422,0,0
016670091000,幌呂原野,43.136693,144.326272,0,0
016670092000,幌呂,43.144877,144.297688,0,0
016670093000,久著呂,43.198554,144.387179,0,0
