大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
016080001000,鵜苫,42.135018,142.879564,1,1
016080002000,栄町,42.130382,142.928337,1,1
016080003000,会所町,42.124334,142.920198,1,1
016080004000,錦町,42.128576,142.936939,1,1
016080005000,港町,42.128203,142.915315,1,1
016080006000,字旭,42.066930,143.058534,1,2
016080007000,字岡田,42.174067,142.951478,1,2
016080008000,字新富,42.194660,142.987545,1,2
016080009000,字西様似,42.141688,142.915980,1,2
016080010000,字大泉,42.140140,143.077685,1,2
016080011000,字田代,42.152140,142.948635,1,2
016080012000,字冬島,42.102424,142.986636,1,2
016080013000,字平宇,42.123492,142.946584,1,2
016080014000,字幌満,42.078851,143.037799,1,2
016080015000,西町,42.134573,142.910387,1,1
016080016001,大通一丁目,42.128206,142.932734,1,3
016080016002,大通二丁目,42.126324,142.938343,1,3
016080016003,大通三丁目,42.126381,142.941348,1,3
016080017000,朝日丘,42.126002,142.947805,1,1
016080018000,潮見台,42.132122,142.915520,1,1
016080019001,本町一丁目,42.129218,142.915135,1,3
016080019002,本町二丁目,42.128645,142.919893,1,3
016080019003,本町三丁目,42.127744,142.922043,1,3
016080020000,緑町,42.128119,142.939995,1,1
