大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
131150001001,阿佐谷南一丁目,35.699749,139.639860,1,3
131150001002,阿佐谷南二丁目,35.703393,139.640905,1,3
131150001003,阿佐谷南三丁目,35.703334,139.632954,1,3
131150002001,阿佐谷北一丁目,35.708234,139.638180,1,3
131150002002,阿佐谷北二丁目,35.706669,139.633156,1,3
131150002003,阿佐谷北三丁目,35.710182,139.632193,1,3
131150002004,阿佐谷北四丁目,35.712064,139.637246,1,3
131150002005,阿佐谷北五丁目,35.711341,139.640751,1,3
131150002006,阿佐谷北六丁目,35.714250,139.638817,1,3
131150003001,井草一丁目,35.726616,139.623739,1,3
131150003002,井草二丁目,35.728130,139.620432,1,3
131150003003,井草三丁目,35.726140,139.615950,1,3
131150003004,井草四丁目,35.727836,139.612232,1,3
131150003005,井草五丁目,35.726372,139.605881,1,3
131150004001,永福一丁目,35.671553,139.646017,1,3
131150004002,永福二丁目,35.674819,139.640932,1,3
131150004003,永福三丁目,35.676727,139.637134,1,3
131150004004,永福四丁目,35.679722,139.642102,1,3
131150005001,荻窪一丁目,35.693387,139.622300,1,3
131150005002,荻窪二丁目,35.698178,139.619387,1,3
131150005003,荻窪三丁目,35.699024,139.626538,1,3
131150005004,荻窪四丁目,35.699729,139.620846,1,3
131150005005,荻窪五丁目,35.702493,139.619745,1,3
131150006001,下井草一丁目,35.716514,139.633152,1,3
131150006002,下井草二丁目,35.720455,139.627733,1,3
131150006003,下井草三丁目,35.720654,139.623042,1,3
131150006004,下井草四丁目,35.721319,139.618384,1,3
131150006005,下井草五丁目,35.721270,139.615306,1,3
131150007001,下高井戸一丁目,35.669369,139.630240,1,3
131150007002,下高井戸二丁目,35.670060,139.637754,1,3
131150007003,下高井戸三丁目,35.672732,139.633771,1,3
131150007004,下高井戸四丁目,35.672449,139.628955,1,3
131150007005,下高井戸五丁目,35.675341,139.622133,1,3
131150008001,久我山一丁目,35.683533,139.597553,1,3
131150008002,久我山二丁目,35.684296,139.602851,1,3
131150008003,久我山三丁目,35.686496,139.596404,1,3
131150008004,久我山四丁目,35.691388,139.595557,1,3
131150008005,久我山五丁目,35.688562,139.605704,1,3
131150009001,宮前一丁目,35.690030,139.610550,1,3
131150009002,宮前二丁目,35.693504,139.612852,1,3
131150009003,宮前三丁目,35.695628,139.608116,1,3
131150009004,宮前四丁目,35.690769,139.605654,1,3
131150009005,宮前五丁目,35.694178,139.599555,1,3
131150010001,高井戸西一丁目,35.681873,139.611146,1,3
131150010002,高井戸西二丁目,35.685880,139.611586,1,3
131150010003,高井戸西三丁目,35.688711,139.612327,1,3
131150011001,高井戸東一丁目,35.678359,139.620474,1,3
131150011002,高井戸東二丁目,35.680439,139.616905,1,3
131150011003,高井戸東三丁目,35.684341,139.621346,1,3
131150011004,高井戸東四丁目,35.688688,139.621484,1,3
131150012001,高円寺南一丁目,35.699131,139.658671,1,3
131150012002,高円寺南二丁目,35.700323,139.651443,1,3
131150012003,高円寺南三丁目,35.702854,139.646492,1,3
131150012004,高円寺南四丁目,35.703431,139.652241,1,3
131150012005,高円寺南五丁目,35.703236,139.659164,1,3
131150013001,高円寺北一丁目,35.707494,139.656868,1,3
131150013002,高円寺北二丁目,35.707304,139.652055,1,3
131150013003,高円寺北三丁目,35.708374,139.648021,1,3
131150013004,高円寺北四丁目,35.707903,139.643949,1,3
131150014001,今川一丁目,35.717172,139.612549,1,3
131150014002,今川二丁目,35.717566,139.608820,1,3
131150014003,今川三丁目,35.716972,139.604181,1,3
131150014004,今川四丁目,35.716794,139.600839,1,3
131150015001,松ノ木一丁目,35.687741,139.642605,1,3
131150015002,松ノ木二丁目,35.691388,139.644416,1,3
131150015003,松ノ木三丁目,35.693861,139.644451,1,3
131150016001,松庵一丁目,35.695182,139.593866,1,3
131150016002,松庵二丁目,35.697707,139.594613,1,3
131150016003,松庵三丁目,35.701977,139.596458,1,3
131150017001,上井草一丁目,35.722237,139.612178,1,3
131150017002,上井草二丁目,35.722291,139.607897,1,3
131150017003,上井草三丁目,35.722739,139.600918,1,3
131150017004,上井草四丁目,35.719592,139.596222,1,3
131150018001,上荻一丁目,35.704942,139.617551,1,3
131150018002,上荻二丁目,35.705443,139.612066,1,3
131150018003,上荻三丁目,35.708051,139.609360,1,3
131150018004,上荻四丁目,35.710003,139.604281,1,3
131150019001,上高井戸一丁目,35.673428,139.611234,1,3
131150019002,上高井戸二丁目,35.677979,139.610421,1,3
131150019003,上高井戸三丁目,35.676135,139.616074,1,3
131150020001,成田西一丁目,35.686267,139.632580,1,3
131150020002,成田西二丁目,35.688854,139.626091,1,3
131150020003,成田西三丁目,35.691682,139.629512,1,3
131150020004,成田西四丁目,35.695283,139.630606,1,3
131150021001,成田東一丁目,35.690110,139.638658,1,3
131150021002,成田東二丁目,35.689610,139.635104,1,3
131150021003,成田東三丁目,35.693696,139.637617,1,3
131150021004,成田東四丁目,35.696831,139.636424,1,3
131150021005,成田東五丁目,35.699111,139.631378,1,3
131150022001,清水一丁目,35.711150,139.617331,1,3
131150022002,清水二丁目,35.713673,139.616483,1,3
131150022003,清水三丁目,35.716835,139.616693,1,3
131150023001,西荻南一丁目,35.698773,139.602838,1,3
131150023002,西荻南二丁目,35.700327,139.600105,1,3
131150023003,西荻南三丁目,35.702766,139.601924,1,3
131150023004,西荻南四丁目,35.701546,139.605548,1,3
131150024001,西荻北一丁目,35.705388,139.606814,1,3
131150024002,西荻北二丁目,35.706947,139.603286,1,3
131150024003,西荻北三丁目,35.706513,139.598557,1,3
131150024004,西荻北四丁目,35.708441,139.596547,1,3
131150024005,西荻北五丁目,35.709907,139.599946,1,3
131150025001,善福寺一丁目,35.712448,139.598386,1,3
131150025002,善福寺二丁目,35.711792,139.591476,1,3
131150025003,善福寺三丁目,35.717242,139.591020,1,3
131150025004,善福寺四丁目,35.718954,139.588931,1,3
131150026001,大宮一丁目,35.683885,139.645248,1,3
131150026002,大宮二丁目,35.684024,139.640600,1,3
131150027001,天沼一丁目,35.708904,139.628665,1,3
131150027002,天沼二丁目,35.709457,139.624293,1,3
131150027003,天沼三丁目,35.707593,139.619653,1,3
131150028001,桃井一丁目,35.712057,139.613183,1,3
131150028002,桃井二丁目,35.713075,139.609671,1,3
131150028003,桃井三丁目,35.713923,139.606246,1,3
131150028004,桃井四丁目,35.713956,139.602557,1,3
131150029001,南荻窪一丁目,35.696184,139.615009,1,3
131150029002,南荻窪二丁目,35.699309,139.610404,1,3
131150029003,南荻窪三丁目,35.701912,139.610178,1,3
131150029004,南荻窪四丁目,35.701573,139.614631,1,3
131150030001,梅里一丁目,35.697023,139.649682,1,3
131150030002,梅里二丁目,35.697354,139.644671,1,3
131150031001,浜田山一丁目,35.678510,139.632088,1,3
131150031002,浜田山二丁目,35.679201,139.627053,1,3
131150031003,浜田山三丁目,35.682152,139.630108,1,3
131150031004,浜田山四丁目,35.684667,139.631752,1,3
131150032001,方南一丁目,35.677646,139.660079,1,3
131150032002,方南二丁目,35.684786,139.658591,1,3
131150033001,堀之内一丁目,35.684441,139.651400,1,3
131150033002,堀之内二丁目,35.688123,139.651799,1,3
131150033003,堀之内三丁目,35.693493,139.648602,1,3
131150034001,本天沼一丁目,35.713938,139.630646,1,3
131150034002,本天沼二丁目,35.714288,139.625763,1,3
131150034003,本天沼三丁目,35.713705,139.622247,1,3
