大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
272280001000,兎田,34.376910,135.307374,1,1
272280002001,岡田１丁目,34.379947,135.270740,1,3
272280002002,岡田２丁目,34.381847,135.274311,1,3
272280002003,岡田３丁目,34.383126,135.277904,1,3
272280002004,岡田４丁目,34.382750,135.281745,1,3
272280002005,岡田５丁目,34.385592,135.276555,1,3
272280002006,岡田６丁目,34.388646,135.278770,1,3
272280002007,岡田７丁目,34.391384,135.282455,1,3
272280003000,男里,34.375985,135.252160,1,1
272280004001,男里１丁目,34.358687,135.261565,1,3
272280004002,男里２丁目,34.363843,135.259184,1,3
272280004003,男里３丁目,34.360828,135.256164,1,3
272280004004,男里４丁目,34.363056,135.254352,1,3
272280004005,男里５丁目,34.366174,135.256762,1,3
272280004006,男里６丁目,34.368719,135.253050,1,3
272280004007,男里７丁目,34.371639,135.255103,1,3
272280005000,北野,34.382238,135.287586,1,1
272280006001,北野１丁目,34.380627,135.279903,1,3
272280006002,北野２丁目,34.379761,135.281706,1,3
272280007000,新家,34.369227,135.297219,1,1
272280008000,信達市場,34.367871,135.280717,1,1
272280009000,信達岡中,34.352173,135.273169,1,1
272280010000,信達大苗代,34.370503,135.290408,1,1
272280011000,信達金熊寺,34.339972,135.289244,1,1
272280012000,信達楠畑,34.315629,135.293354,1,1
272280013000,信達葛畑,34.318534,135.312274,1,1
272280014000,信達牧野,34.357708,135.279408,1,1
272280015000,信達童子畑,34.327630,135.303456,1,1
272280016000,信達六尾,34.344903,135.288845,1,1
272280017000,泉州空港南,34.423300,135.229318,1,1
272280018000,樽井,34.365058,135.269740,1,1
272280019001,樽井１丁目,34.370465,135.268816,1,3
272280019002,樽井２丁目,34.365924,135.269309,1,3
272280019003,樽井３丁目,34.366144,135.262933,1,3
272280019004,樽井４丁目,34.368991,135.259625,1,3
272280019005,樽井５丁目,34.371380,135.261289,1,3
272280019006,樽井６丁目,34.371506,135.264446,1,3
272280019007,樽井７丁目,34.373321,135.266355,1,3
272280019008,樽井８丁目,34.374670,135.268747,1,3
272280019009,樽井９丁目,34.370636,135.272111,1,3
272280020001,中小路１丁目,34.378474,135.278745,1,3
272280020002,中小路２丁目,34.373059,135.280463,1,3
272280020003,中小路３丁目,34.375365,135.275683,1,3
272280021000,鳴滝,34.374662,135.271798,1,1
272280022001,鳴滝１丁目,34.371855,135.272891,1,3
272280022002,鳴滝２丁目,34.373234,135.273973,1,3
272280022003,鳴滝３丁目,34.374329,135.272196,1,3
272280023000,幡代,34.347560,135.266241,1,1
272280024001,幡代１丁目,34.354932,135.265295,1,3
272280024002,幡代２丁目,34.350620,135.263160,1,3
272280024003,幡代３丁目,34.355880,135.272767,1,3
272280025000,馬場,34.360644,135.271805,1,1
272280026001,馬場１丁目,34.361044,135.268913,1,3
272280026002,馬場２丁目,34.361594,135.263381,1,3
272280026003,馬場３丁目,34.358773,135.271408,1,3
272280027000,別所,34.363578,135.318731,1,1
272280028000,りんくう南浜,34.376128,135.255759,1,1
