大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
075050001000,大字鎌田字下房,37.087248,140.529524,1,2
075050002000,大字鎌田字吉田,37.088480,140.512274,1,2
075050003000,大字鎌田字広沢,37.080534,140.524518,1,2
075050004000,大字鎌田字市房内,37.085055,140.512144,1,2
075050005000,大字鎌田字若神子,37.092124,140.517797,1,2
075050006000,大字鎌田字大谷地,37.065903,140.533079,1,2
075050007000,大字鎌田字滝,37.083378,140.501462,1,2
075050008000,大字鎌田字沢,37.077346,140.522727,1,2
075050009000,大字鎌田字長光地,37.087040,140.521201,1,2
075050010000,大字鎌田字鶴巻,37.081191,140.522861,1,2
075050011000,大字鎌田字田中田,37.083380,140.513312,1,2
075050012000,大字鎌田字発木内,37.086342,140.518246,1,2
075050013000,大字鎌田字明内,37.076876,140.517213,1,2
075050014000,大字鎌田字渕ノ上,37.080700,140.517404,1,2
075050015000,大字山上字悪原,37.132432,140.599714,1,2
075050016000,大字山上字伊屋棚,37.104016,140.585151,1,2
075050017000,大字山上字越牧,37.134914,140.603816,1,2
075050018000,大字山上字仮宿,37.124360,140.578398,1,2
075050019000,大字山上字関根,37.107642,140.569064,1,2
075050020000,大字山上字岩久保,37.121856,140.567895,1,2
075050021000,大字山上字宮前,37.096645,140.547047,1,2
075050022000,大字山上字犬仏,37.119111,140.613839,1,2
075050023000,大字山上字古殿,37.097479,140.567350,1,2
075050024000,大字山上字戸草,37.119210,140.563358,1,2
075050025000,大字山上字五輪平,37.101094,140.569299,1,2
075050026000,大字山上字高柄木,37.122593,140.594224,1,2
075050027000,大字山上字根本内,37.114844,140.565906,1,2
075050028000,大字山上字才木草,37.150585,140.600740,1,2
075050029000,大字山上字作根,37.098926,140.561483,1,2
075050030000,大字山上字三本楢,37.120065,140.580497,1,2
075050031000,大字山上字山口,37.129466,140.569039,1,2
075050032000,大字山上字四在家,37.116511,140.600867,1,2
075050033000,大字山上字鹿場,37.099492,140.552148,1,2
075050034000,大字山上字篠久保,37.105330,140.562477,1,2
075050035000,大字山上字芝山,37.148114,140.616235,1,2
075050036000,大字山上字小作,37.121866,140.573585,1,2
075050037000,大字山上字小川内,37.109457,140.572505,1,2
075050038000,大字山上字小滝,37.116657,140.592250,1,2
075050039000,大字山上字松久保,37.129214,140.573375,1,2
075050040000,大字山上字織ノ内,37.122365,140.601602,1,2
075050041000,大字山上字新宿,37.095400,140.562926,1,2
075050042000,大字山上字水ノ木内,37.115861,140.572789,1,2
075050043000,大字山上字赤土,37.129978,140.603458,1,2
075050044000,大字山上字大竹,37.109701,140.564291,1,2
