大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
272170001001,小川１丁目,34.582688,135.577472,1,3
272170001002,小川２丁目,34.584022,135.582037,1,3
272170001003,小川３丁目,34.586083,135.580444,1,3
272170001004,小川４丁目,34.586240,135.578335,1,3
272170001005,小川５丁目,34.585659,135.576487,1,3
272170001006,小川６丁目,34.588267,135.578874,1,3
272170002001,丹南１丁目,34.558143,135.549773,1,3
272170002002,丹南２丁目,34.558824,135.552270,1,3
272170002003,丹南３丁目,34.558306,135.556435,1,3
272170002004,丹南４丁目,34.558198,135.559510,1,3
272170002005,丹南５丁目,34.556476,135.556811,1,3
272170002006,丹南６丁目,34.557327,135.554518,1,3
272170003001,岡１丁目,34.563187,135.551715,1,3
272170003002,岡２丁目,34.564087,135.555607,1,3
272170003003,岡３丁目,34.564896,135.558842,1,3
272170003004,岡４丁目,34.562092,135.558454,1,3
272170003005,岡５丁目,34.561968,135.555235,1,3
272170003006,岡６丁目,34.560380,135.554291,1,3
272170003007,岡７丁目,34.563493,135.548278,1,3
272170004001,新堂１丁目,34.572078,135.552215,1,3
272170004002,新堂２丁目,34.570062,135.554988,1,3
272170004003,新堂３丁目,34.567504,135.555229,1,3
272170004004,新堂４丁目,34.566809,135.552618,1,3
272170004005,新堂５丁目,34.566695,135.549366,1,3
272170005001,立部１丁目,34.564577,135.561782,1,3
272170005002,立部２丁目,34.564246,135.564114,1,3
272170005003,立部３丁目,34.566873,135.568363,1,3
272170005004,立部４丁目,34.560736,135.566495,1,3
272170005005,立部５丁目,34.560604,135.562447,1,3
272170006001,上田１丁目,34.576301,135.553418,1,3
272170006002,上田２丁目,34.576117,135.558632,1,3
272170006003,上田３丁目,34.574561,135.555930,1,3
272170006004,上田４丁目,34.575037,135.552587,1,3
272170006005,上田５丁目,34.573083,135.557023,1,3
272170006006,上田６丁目,34.573110,135.560998,1,3
272170006007,上田７丁目,34.571178,135.558870,1,3
272170006008,上田８丁目,34.570416,135.561446,1,3
272170007001,阿保１丁目,34.578127,135.551929,1,3
272170007002,阿保２丁目,34.582723,135.552631,1,3
272170007003,阿保３丁目,34.579057,135.554074,1,3
272170007004,阿保４丁目,34.578599,135.556310,1,3
272170007005,阿保５丁目,34.583105,135.555828,1,3
272170007006,阿保６丁目,34.582775,135.558138,1,3
272170007007,阿保７丁目,34.580735,135.559496,1,3
272170008001,西大塚１丁目,34.573498,135.564893,1,3
272170008002,西大塚２丁目,34.569322,135.565934,1,3
272170009001,柴垣１丁目,34.568059,135.558800,1,3
272170009002,柴垣２丁目,34.568073,135.562266,1,3
272170010001,田井城１丁目,34.579286,135.549452,1,3
272170010002,田井城２丁目,34.582153,135.548946,1,3
272170010003,田井城３丁目,34.579101,135.546685,1,3
272170010004,田井城４丁目,34.579300,135.545233,1,3
272170010005,田井城５丁目,34.582129,135.545410,1,3
272170010006,田井城６丁目,34.584267,135.543239,1,3
272170011001,河合１丁目,34.568569,135.546697,1,3
272170011002,河合２丁目,34.569964,135.543583,1,3
272170011003,河合３丁目,34.567007,135.544126,1,3
272170011004,河合４丁目,34.569168,135.540479,1,3
272170011005,河合５丁目,34.570019,135.537098,1,3
272170011006,河合６丁目,34.567867,135.537813,1,3
272170012001,高見の里１丁目,34.576371,135.548222,1,3
