大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
034870001000,大字夏屋,39.658207,141.600261,1,1
034870002000,大字古田,39.597140,141.734651,1,1
034870003000,大字江繋,39.539193,141.653460,1,1
034870004000,大字小国,39.488153,141.667296,1,1
034870005000,大字川井,39.604096,141.676783,1,1
034870006000,大字川内,39.652328,141.593611,1,1
034870007000,大字田代,39.649354,141.399039,1,1
034870008000,大字箱石,39.615881,141.630161,1,1
034870009000,大字平津戸,39.625280,141.510146,1,1
034870010000,大字片巣,39.606624,141.648877,1,1
034870011000,大字門馬,39.612102,141.482447,1,1
034870012000,大字鈴久名,39.622679,141.611684,1,1
