大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
172010001001,いなほ一丁目,36.552480,136.584251,1,3
172010001002,いなほ二丁目,36.551993,136.581101,0,3
172010002001,しじま台一丁目,36.506139,136.622786,1,3
172010002002,しじま台二丁目,36.507370,136.621471,1,3
172010003000,つつじが丘,36.528464,136.679070,1,1
172010004001,みずき一丁目,36.619806,136.673237,1,3
172010004002,みずき二丁目,36.623178,136.673014,1,3
172010004003,みずき三丁目,36.623402,136.669768,1,3
172010004004,みずき四丁目,36.623458,136.665263,1,3
172010005001,みどり一丁目,36.569622,136.590846,1,3
172010005002,みどり二丁目,36.568358,136.585982,2,3
172010005003,みどり三丁目,36.567623,136.584131,1,3
172010006001,もりの里一丁目,36.551831,136.689538,1,3
172010006002,もりの里二丁目,36.555770,136.685700,1,3
172010006003,もりの里三丁目,36.560719,136.682294,1,3
172010007001,旭町一丁目,36.549116,136.687133,1,3
172010007002,旭町二丁目,36.554243,136.684168,1,3
172010007003,旭町三丁目,36.553180,136.682334,1,3
172010008000,旭町,36.548276,136.689089,1,1
172010009001,粟崎町一丁目,36.626048,136.627991,1,3
172010009002,粟崎町二丁目,36.628833,136.627517,1,3
172010009003,粟崎町三丁目,36.626672,136.624859,2,3
172010009004,粟崎町四丁目,36.630077,136.620125,1,3
172010009005,粟崎町五丁目,36.623172,136.620969,1,3
172010009006,粟崎町六丁目,36.620928,136.622437,1,3
172010010000,粟崎町,36.621969,136.626385,2,1
172010011000,粟崎浜町,36.634039,136.613419,1,1
172010012000,安江町,36.574286,136.655211,1,1
172010013001,鞍月一丁目,36.593673,136.624791,2,3
172010013002,鞍月二丁目,36.594638,136.620472,1,3
172010013003,鞍月三丁目,36.597896,136.619435,1,3
172010013004,鞍月四丁目,36.597037,136.622582,2,3
172010013005,鞍月五丁目,36.599119,136.625412,2,3
172010014001,鞍月東一丁目,36.593289,136.631041,1,3
172010014002,鞍月東二丁目,36.595772,136.629424,1,3
172010015000,磯部町,36.597120,136.655032,1,1
172010016000,茨木町,36.557816,136.657475,1,1
172010017000,羽場町,36.487444,136.750239,1,1
172010018000,卯辰町,36.573763,136.674598,1,1
172010019000,永安町,36.524274,136.688787,1,1
172010020001,駅西新町一丁目,36.590504,136.640284,1,3
172010020002,駅西新町二丁目,36.594426,136.639862,1,3
172010020003,駅西新町三丁目,36.591815,136.635172,2,3
172010021001,駅西本町一丁目,36.580150,136.639638,1,3
172010021002,駅西本町二丁目,36.581561,136.637435,1,3
172010021003,駅西本町三丁目,36.582933,136.635545,1,3
172010021004,駅西本町四丁目,36.585434,136.632507,1,3
172010021005,駅西本町五丁目,36.583558,136.631023,1,3
172010021006,駅西本町六丁目,36.585461,136.627017,1,3
172010022000,榎尾町,36.632897,136.746454,1,1
172010023001,円光寺一丁目,36.532537,136.651165,1,3
172010023002,円光寺二丁目,36.532872,136.648486,1,3
172010023003,円光寺三丁目,36.533242,136.645618,1,3
172010024000,円光寺町,36.530896,136.653533,1,1
172010025000,円光寺本町,36.533252,136.642854,1,1
172010026000,鴛原町,36.483852,136.718183,1,1
172010027000,奥新保町,36.557923,136.797414,1,1
172010028001,押野一丁目,36.547856,136.620748,1,3
172010028002,押野二丁目,36.547737,136.617335,2,3
172010028003,押野三丁目,36.548014,136.613666,1,3
172010029000,横山町,36.564794,136.671054,1,1
172010030001,横川一丁目,36.535558,136.624468,1,3
172010030002,横川二丁目,36.535551,136.627561,1,3
172010030003,横川三丁目,36.539081,136.625617,1,3
172010030004,横川四丁目,36.539855,136.629089,1,3
172010030005,横川五丁目,36.542692,136.629969,1,3
172010030006,横川六丁目,36.541566,136.625698,1,3
172010030007,横川七丁目,36.542943,136.626255,1,3
172010031000,横谷町,36.478637,136.794594,1,1
172010032000,横枕町,36.607539,136.680609,1,1
172010033000,沖町,36.591641,136.655074,1,1
172010034000,乙丸町,36.587954,136.662572,1,1
172010035000,下安原町,36.576981,136.574406,1,1
172010036000,下鴛原町,36.492284,136.715107,1,1
172010037000,下柿木畠,36.560534,136.654716,1,1
172010038000,下近江町,36.571605,136.657569,1,1
172010039000,下松原町,36.570212,136.655607,1,1
172010040000,下石引町,36.560567,136.665904,1,1
172010041000,下谷町,36.491963,136.736941,1,1
172010042000,下堤町,36.570961,136.655606,1,1
172010043000,下本多町五番丁,36.557005,136.658254,1,1
172010044000,下本多町六番丁,36.558595,136.658541,1,1
172010045000,下涌波町,36.591908,136.712213,1,1
172010046000,加賀朝日町,36.622394,136.756577,1,1
172010047000,河原市町,36.604903,136.708677,1,1
172010048000,花園八幡町,36.631715,136.717683,1,1
172010049000,花里町,36.539976,136.680111,1,1
172010050000,蚊爪町,36.628108,136.645204,1,1
172010051000,柿木畠,36.560314,136.656051,1,1
172010052000,角間新町,36.554756,136.699464,1,1
172010053000,角間町,36.547300,136.710218,1,1
172010054000,額乙丸町,36.511409,136.619669,1,1
172010055001,額新町一丁目,36.519531,136.621685,1,3
172010055002,額新町二丁目,36.517656,136.621133,1,3
172010056001,額新保一丁目,36.520776,136.618290,1,3
172010056002,額新保二丁目,36.517852,136.617380,1,3
172010056003,額新保三丁目,36.515208,136.616051,1,3
172010057000,額新保町,36.490482,136.650826,1,1
172010058001,額谷一丁目,36.511150,136.627034,1,3
172010058002,額谷二丁目,36.509438,136.625258,1,3
172010058003,額谷三丁目,36.509779,136.624272,1,3
172010059000,額谷町,36.504018,136.634362,1,1
172010060000,笠市町,36.577992,136.655220,1,1
172010061001,笠舞一丁目,36.547958,136.674501,1,3
172010061002,笠舞二丁目,36.551115,136.670535,1,3
172010061003,笠舞三丁目,36.552894,136.667039,1,3
172010062000,笠舞町,36.549037,136.675446,1,1
172010063001,笠舞本町一丁目,36.546461,136.673622,1,3
172010063002,笠舞本町二丁目,36.547762,136.669686,1,3
172010064000,樫見町,36.484751,136.705074,1,1
172010065000,割出町,36.600519,136.640539,1,1
172010066000,茅原町,36.509312,136.714760,1,1
172010067003,観音町三丁目,36.570736,136.670469,1,3
172010068000,観音堂町,36.590326,136.600672,1,1
