大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
172090001000,宇気字イ,36.736464,136.713268,1,1
172090002000,宇気字い,36.732429,136.714712,1,1
172090003000,宇気字カ,36.736098,136.719467,1,1
172090004000,宇気字ソ,36.741713,136.710646,1,1
172090005000,宇気字タ,36.734977,136.711081,1,1
172090006000,宇気字チ,36.739860,136.714855,1,1
172090007000,宇気字ツ,36.738432,136.709165,1,1
172090008000,宇気字ト,36.737747,136.714553,1,1
172090009000,宇気字ナ,36.737076,136.715908,1,1
172090010000,宇気字ニ,36.736184,136.716047,1,1
172090011000,宇気字ハ,36.732268,136.712788,1,1
172090012000,宇気字ヘ,36.736699,136.717832,1,1
172090013000,宇気字ホ,36.738067,136.716575,1,1
172090014000,宇気字ム,36.734053,136.718348,1,1
172090015000,宇気字リ,36.739524,136.719932,1,1
172090016000,宇気字ル,36.729424,136.714058,1,1
172090017000,宇気字レ,36.740921,136.712250,1,1
172090018000,宇気字ロ,36.732999,136.715974,1,1
172090019000,宇気字ワ,36.734359,136.717900,1,1
172090020000,宇気字ヲ,36.735327,136.714204,1,1
172090021000,宇気字一丁目,36.740752,136.713836,1,3
172090022000,宇気字子,36.735102,136.707718,1,1
172090023000,宇野気字イ,36.709729,136.703436,1,1
172090024000,宇野気字チ,36.720802,136.701703,1,1
172090025000,宇野気字ト,36.717834,136.701039,1,1
172090026000,宇野気字ニ,36.719274,136.705837,1,1
172090027000,宇野気字ヌ,36.725630,136.705428,1,1
172090028000,宇野気字ハ,36.717271,136.704360,1,1
172090029000,宇野気字ホ,36.723160,136.709312,1,1
172090030000,宇野気字リ,36.720370,136.704304,1,1
172090031000,宇野気字ロ,36.711051,136.703573,1,1
172090032000,宇野気字一丁目,36.715417,136.702973,1,3
172090033000,宇野気字二丁目,36.716837,136.703975,1,3
172090034000,遠塚字イ,36.739398,136.701928,1,1
172090035000,遠塚字ニ,36.736567,136.696304,1,1
172090036000,遠塚字ハ,36.736738,136.699037,1,1
172090037000,遠塚字ロ,36.736277,136.702941,1,1
172090038000,遠塚字一,36.736093,136.693567,1,1
172090039000,横山字イ,36.747328,136.724665,1,1
172090040000,横山字ウ,36.747724,136.721888,1,1
172090041000,横山字カ,36.740432,136.722320,1,1
172090042000,横山字か,36.736661,136.722891,1,1
172090043000,横山字タ,36.748779,136.716796,1,1
172090044000,横山字チ,36.747201,136.720881,1,1
172090045000,横山字ナ,36.737995,136.723129,1,1
172090046000,横山字ニ,36.746707,136.722636,1,1
172090047000,横山字ヌ,36.746587,136.719404,1,1
172090048000,横山字ノ,36.743572,136.716708,1,1
172090049000,横山字ハ,36.741742,136.719821,1,1
172090050000,横山字ヘ,36.750848,136.724225,1,1
172090051000,横山字ホ,36.741318,136.718345,1,1
172090052000,横山字ム,36.743349,136.720515,1,1
172090053000,横山字ヨ,36.737697,136.722309,1,1
172090054000,横山字リ,36.745636,136.720192,1,1
172090055000,横山字ル,36.743240,136.718716,1,1
172090056000,横山字レ,36.749945,136.720674,1,1
