大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
423830001000,大島郷,33.173651,129.025066,1,1
423830002000,黒島郷,33.182366,129.058180,1,1
423830003000,中村郷,33.201142,129.065054,1,1
423830004000,納島郷,33.218421,129.067434,1,1
423830005000,野崎郷,33.189456,129.139807,1,1
423830006000,浜津郷,33.199517,129.043420,1,1
423830007000,笛吹郷,33.188374,129.059049,1,1
423830008000,前方郷,33.204305,129.078594,1,1
423830009000,班島郷,33.208102,129.026265,1,1
423830010000,六島郷,33.221796,129.133473,1,1
423830011000,柳郷,33.209586,129.056859,1,1
423830012000,宇々島郷,33.173991,129.038282,1,1
423830013000,藪路木島郷,33.179803,129.018177,1,1
423830014000,古路島郷,33.187883,129.030764,1,1
423830015000,乙子島郷,33.187726,129.040733,1,1
423830016000,小黒島郷,33.184476,129.075154,1,1
423830017000,イゲ島郷,33.165731,128.994024,1,1
423830018000,赤島郷,33.190100,128.987424,1,1
