大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
132130001001,栄町一丁目,35.751263,139.474889,1,3
132130001002,栄町二丁目,35.749433,139.470880,1,3
132130001003,栄町三丁目,35.748166,139.466394,1,3
132130002001,恩多町一丁目,35.753703,139.489176,1,3
132130002002,恩多町二丁目,35.749510,139.483042,1,3
132130002003,恩多町三丁目,35.753752,139.480986,1,3
132130002004,恩多町四丁目,35.758059,139.477905,1,3
132130002005,恩多町五丁目,35.758071,139.486100,1,3
132130003001,廻田町一丁目,35.756037,139.453281,1,3
132130003002,廻田町二丁目,35.754924,139.448589,1,3
132130003003,廻田町三丁目,35.758076,139.446303,1,3
132130003004,廻田町四丁目,35.759537,139.451654,1,3
132130004001,久米川町一丁目,35.769242,139.481360,1,3
132130004002,久米川町二丁目,35.766248,139.479364,1,3
132130004003,久米川町三丁目,35.763188,139.475874,1,3
132130004004,久米川町四丁目,35.764141,139.470815,1,3
132130004005,久米川町五丁目,35.772535,139.474357,1,3
132130005001,秋津町一丁目,35.772839,139.493682,1,3
132130005002,秋津町二丁目,35.771696,139.487378,1,3
132130005003,秋津町三丁目,35.775645,139.480025,1,3
132130005004,秋津町四丁目,35.777795,139.485334,1,3
132130005005,秋津町五丁目,35.777507,139.492449,1,3
132130006001,諏訪町一丁目,35.768297,139.467516,1,3
132130006002,諏訪町二丁目,35.771495,139.465642,1,3
132130006003,諏訪町三丁目,35.769029,139.458568,1,3
132130007001,青葉町一丁目,35.760599,139.495315,1,3
132130007002,青葉町二丁目,35.763358,139.488768,1,3
132130007003,青葉町三丁目,35.768773,139.493655,1,3
132130007004,青葉町四丁目,35.766515,139.497246,1,3
132130008001,多摩湖町一丁目,35.763669,139.449649,1,3
132130008002,多摩湖町二丁目,35.761080,139.445216,1,3
132130008003,多摩湖町三丁目,35.764652,139.442978,1,3
132130008004,多摩湖町四丁目,35.766869,139.448467,1,3
132130009001,萩山町一丁目,35.737079,139.481909,1,3
132130009002,萩山町二丁目,35.741165,139.478770,1,3
132130009003,萩山町三丁目,35.744475,139.471726,1,3
132130009004,萩山町四丁目,35.744558,139.476503,1,3
132130009005,萩山町五丁目,35.745188,139.481256,1,3
132130010001,美住町一丁目,35.750108,139.461193,1,3
132130010002,美住町二丁目,35.754204,139.458750,1,3
132130011001,富士見町一丁目,35.742932,139.458731,1,3
132130011002,富士見町二丁目,35.741509,139.452966,1,3
132130011003,富士見町三丁目,35.747653,139.453053,1,3
132130011004,富士見町四丁目,35.751339,139.449879,1,3
132130011005,富士見町五丁目,35.746834,139.459557,1,3
132130012001,本町一丁目,35.755678,139.466870,1,3
132130012002,本町二丁目,35.760826,139.466962,1,3
132130012003,本町三丁目,35.757450,139.471154,1,3
132130012004,本町四丁目,35.754119,139.472163,1,3
132130013001,野口町一丁目,35.760166,139.463898,1,3
132130013002,野口町二丁目,35.759073,139.458847,1,3
132130013003,野口町三丁目,35.763802,139.455530,1,3
132130013004,野口町四丁目,35.765310,139.461318,1,3
