大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
016460001000,栄町,43.137394,143.606602,1,1
016460002000,押帯,43.124144,143.419891,1,1
016460003000,共栄,43.102080,143.581977,1,1
016460004000,錦町,43.134715,143.615059,1,1
016460005000,向陽町,43.120859,143.616065,1,1
016460006000,坂下町,43.113056,143.607300,1,1
016460007000,山手町,43.130654,143.615511,1,1
016460008000,上本別,43.145898,143.612530,1,1
016460009000,新町,43.130614,143.599910,1,1
016460010000,西仙美里,43.208892,143.539506,1,1
016460011000,西美里別,43.152240,143.507999,1,1
016460012000,西勇足,43.110560,143.499504,1,1
016460013000,仙美里,43.199097,143.622329,1,1
016460014000,仙美里元町,43.177303,143.590285,1,1
016460015000,朝日町,43.122788,143.614759,1,1
016460016000,東町,43.127004,143.624070,1,1
016460017000,東本別,43.158101,143.660298,1,1
016460018001,南一丁目,43.122124,143.609992,1,3
016460018002,南二丁目,43.120542,143.609082,1,3
016460018003,南三丁目,43.119796,143.605907,1,3
016460018004,南四丁目,43.116162,143.600385,1,3
016460019000,柏木町,43.118388,143.613297,1,1
016460020000,美蘭別,43.161030,143.439348,1,1
016460021000,美里別,43.175890,143.511255,1,1
016460022001,北一丁目,43.123336,143.610062,1,3
016460022002,北二丁目,43.124709,143.609944,1,3
016460022003,北三丁目,43.125883,143.609917,1,3
016460022004,北四丁目,43.127038,143.609868,1,3
016460022005,北五丁目,43.128398,143.609755,1,3
016460022006,北六丁目,43.130517,143.607598,1,3
016460022007,北七丁目,43.131116,143.612579,1,3
016460022008,北八丁目,43.133922,143.612410,1,3
016460023000,弥生町,43.130288,143.593610,1,1
016460024000,柳町,43.115848,143.609239,1,1
016460025000,勇足,43.095859,143.546028,1,1
016460026000,勇足元町,43.088615,143.522512,1,1
016460027000,緑町,43.116565,143.610647,1,1
