大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
434820001000,天月,32.285561,130.589190,1,1
434820002000,市野瀬,32.274429,130.566173,1,1
434820003000,井牟田,32.392513,130.518528,1,1
434820004000,海浦,32.329807,130.485822,1,1
434820005000,上原,32.368067,130.602508,1,1
434820006000,箙瀬,32.328317,130.599139,1,1
434820007000,大岩,32.346241,130.579984,1,1
434820008000,大尼田,32.321722,130.551364,1,1
434820009000,大野,32.262307,130.563608,1,1
434820010000,海路,32.347337,130.607596,1,1
434820011000,国見,32.231180,130.565790,1,1
434820012000,黒岩,32.367768,130.555531,1,1
434820013000,小田浦,32.350337,130.506930,1,1
434820014000,塩浸,32.283776,130.550671,1,1
434820015000,白石,32.305106,130.606572,1,1
434820016000,白木,32.298789,130.579890,1,1
434820017000,高岡,32.225832,130.501942,1,1
434820018000,立川,32.327967,130.559330,1,1
434820019000,田浦,32.362958,130.513478,1,1
434820020000,田浦町,32.364885,130.507829,1,1
434820021000,告,32.262506,130.576293,1,1
434820022000,波多島,32.384299,130.510034,1,1
434820023000,伏木氏,32.330101,130.519734,1,1
434820024000,古石,32.207098,130.521319,1,1
434820025000,松生,32.308441,130.540292,1,1
434820026000,横居木,32.360773,130.550413,1,1
434820027000,吉尾,32.328889,130.587588,1,1
434820028000,芦北,32.298811,130.493930,1,1
434820029000,大川内,32.247103,130.513873,1,1
434820030000,乙千屋,32.307373,130.508387,1,1
434820031000,桑原,32.290059,130.531058,1,1
434820032000,佐敷,32.302263,130.506445,1,1
434820033000,白岩,32.308718,130.498755,1,1
434820034000,田川,32.275870,130.525904,1,1
434820035000,鶴木山,32.311057,130.475120,1,1
434820036000,豊岡,32.260025,130.513565,1,1
434820037000,計石,32.302585,130.484205,1,1
434820038000,花岡,32.299020,130.506992,1,1
434820039000,丸山,32.254869,130.530748,1,1
434820040000,道川内,32.308469,130.503893,1,1
434820041000,宮崎,32.268791,130.507952,1,1
434820042000,宮浦,32.298082,130.519708,1,1
434820043000,女島,32.281776,130.481905,1,1
434820044000,八幡,32.294128,130.521440,1,1
434820045000,湯浦,32.274584,130.501422,1,1
434820046000,米田,32.244616,130.527880,1,1
