大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
302040001000,糸我町中番,34.068178,135.183805,1,1
302040002000,糸我町西,34.072160,135.173236,1,1
302040003000,古江見,34.079276,135.125139,1,1
302040004000,下中島,34.085795,135.158568,1,1
302040005000,新堂,34.086211,135.133243,1,1
302040006000,千田,34.067618,135.141726,1,1
302040007000,辻堂,34.076931,135.145744,1,1
302040008000,野,34.080799,135.138041,1,1
302040009000,初島町里,34.099322,135.121675,1,1
302040010000,初島町浜,34.102791,135.115382,1,1
302040011000,星尾,34.075975,135.158506,1,1
302040012000,港町,34.087156,135.110208,1,1
302040013000,箕島,34.085374,135.125900,1,1
302040014000,宮崎町,34.077489,135.103065,1,1
302040015000,宮原町新町,34.079699,135.173435,1,1
302040016000,宮原町須谷,34.075216,135.187663,1,1
302040017000,宮原町滝,34.084893,135.164907,1,1
302040018000,宮原町滝川原,34.081210,135.165618,1,1
302040019000,宮原町道,34.085239,135.174494,1,1
302040020000,宮原町畑,34.088211,135.166564,1,1
302040021000,宮原町東,34.082360,135.179343,1,1
302040022000,山田原,34.085700,135.141579,1,1
302040023000,山地,34.073827,135.131352,1,1
