大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
341080001002,五日市港二丁目,34.353504,132.367154,0,3
341080001003,五日市港三丁目,34.352289,132.362784,2,3
341080001004,五日市港四丁目,34.353028,132.351209,1,3
341080002000,旭園,34.364359,132.368014,1,1
341080003001,石内上一丁目,34.425132,132.390830,1,3
341080004001,石内南一丁目,34.411999,132.383376,1,3
341080004002,石内南二丁目,34.416350,132.387671,1,3
341080004003,石内南三丁目,34.416265,132.392878,1,3
341080004004,石内南四丁目,34.412620,132.386145,1,3
341080004005,石内南五丁目,34.409647,132.387463,1,3
341080005001,五日市一丁目,34.366216,132.357715,1,3
341080005002,五日市二丁目,34.367644,132.362772,1,3
341080005003,五日市三丁目,34.369029,132.360620,1,3
341080005004,五日市四丁目,34.368646,132.357833,1,3
341080005005,五日市五丁目,34.372570,132.358826,1,3
341080005006,五日市六丁目,34.372818,132.361003,1,3
341080005007,五日市七丁目,34.376748,132.361116,1,3
341080006001,五日市駅前一丁目,34.367883,132.368223,1,3
341080006002,五日市駅前二丁目,34.369920,132.365428,1,3
341080006003,五日市駅前三丁目,34.370310,132.367037,1,3
341080007001,五日市中央一丁目,34.366482,132.352289,1,3
341080007002,五日市中央二丁目,34.369485,132.354840,1,3
341080007003,五日市中央三丁目,34.369842,132.352239,1,3
341080007004,五日市中央四丁目,34.372471,132.354228,1,3
341080007005,五日市中央五丁目,34.374906,132.355516,1,3
341080007006,五日市中央六丁目,34.379265,132.357183,1,3
341080007007,五日市中央七丁目,34.382494,132.356965,1,3
341080008001,海老園一丁目,34.363191,132.358282,1,3
341080008002,海老園二丁目,34.363873,132.361978,1,3
341080008003,海老園三丁目,34.361243,132.357953,1,3
341080008004,海老園四丁目,34.359115,132.357686,1,3
341080009000,海老山町,34.365148,132.365076,1,1
341080010001,海老山南一丁目,34.360859,132.368010,1,3
341080010002,海老山南二丁目,34.359752,132.369444,1,3
341080011001,観音台一丁目,34.383498,132.338573,1,3
341080011002,観音台二丁目,34.383918,132.343308,1,3
341080011003,観音台三丁目,34.387824,132.340003,1,3
341080011004,観音台四丁目,34.388482,132.342225,1,3
341080012001,倉重一丁目,34.384165,132.348861,2,3
341080012002,倉重二丁目,34.390463,132.343841,2,3
341080012003,倉重三丁目,34.392280,132.344905,2,3
341080013000,倉重町,34.386238,132.338737,2,1
341080014001,河内南一丁目,34.404427,132.343140,1,3
341080014002,河内南二丁目,34.408226,132.343062,1,3
