大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
202110001001,三好町一丁目,36.743508,138.367918,1,3
202110001002,三好町二丁目,36.741177,138.371429,1,3
202110002000,小舘,36.744277,138.376540,1,1
202110003000,諏訪町,36.745948,138.377273,1,1
202110004001,西一丁目,36.746659,138.365616,1,3
202110004002,西二丁目,36.748667,138.367664,1,3
202110005000,大字安源寺,36.739205,138.330499,1,1
202110006000,大字一本木,36.756868,138.376569,1,1
202110007000,大字永江,36.799415,138.307005,1,1
202110008000,大字越,36.779411,138.370645,1,1
202110009000,大字笠原,36.780138,138.360854,1,1
202110010000,大字間山,36.716090,138.380090,1,1
202110011000,大字間長瀬,36.775681,138.356268,1,1
202110012000,大字岩船,36.744082,138.359745,1,1
202110013000,大字吉田,36.752183,138.361915,1,1
202110014000,大字牛出,36.739959,138.313662,1,1
202110015000,大字金井,36.771543,138.367651,1,1
202110016000,大字栗林,36.745607,138.324860,1,1
202110017000,大字穴田,36.784576,138.314407,1,1
202110018000,大字厚貝,36.773880,138.348620,1,1
202110019000,大字更科,36.731809,138.382716,1,1
202110020000,大字江部,36.737648,138.344635,1,1
202110021000,大字桜沢,36.707463,138.347194,1,1
202110022000,大字三ツ和,36.718725,138.354875,1,1
202110023000,大字七瀬,36.756570,138.349431,1,1
202110024000,大字篠井,36.726345,138.359963,1,1
202110025000,大字若宮,36.764105,138.368131,1,1
202110026000,大字小田中,36.737784,138.375255,1,1
202110027000,大字上今井,36.752866,138.313852,1,1
202110028000,大字新井,36.761144,138.364840,1,1
202110029000,大字新保,36.728081,138.356506,1,1
202110030000,大字新野,36.724902,138.372961,1,1
202110031000,大字深沢,36.776381,138.381064,1,1
202110032000,大字西条,36.740096,138.359816,1,1
202110033000,大字赤岩,36.788897,138.368057,1,1
202110034000,大字草間,36.730626,138.325770,1,1
202110035000,大字大俣,36.761912,138.329737,1,1
202110036000,大字竹原,36.764103,138.386408,1,1
202110037000,大字中野,36.749785,138.378172,1,1
202110038000,大字田上,36.818740,138.376311,1,1
202110039000,大字田麦,36.767053,138.349590,1,1
202110040000,大字壁田,36.796279,138.351093,1,1
202110041000,大字片塩,36.743406,138.339954,1,1
202110042000,大字豊津,36.779480,138.326120,1,1
202110043000,大字柳沢,36.802478,138.362756,1,1
202110044000,大字立ケ花,36.729510,138.314235,1,1
202110045001,中央一丁目,36.744932,138.369333,1,3
202110045002,中央二丁目,36.743425,138.372671,1,3
202110045003,中央三丁目,36.746603,138.370953,1,3
202110045004,中央四丁目,36.745997,138.373813,1,3
202110046000,東山,36.746762,138.380973,1,1
202110047000,南宮,36.739313,138.370998,1,1
