大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
172110001002,旭台二丁目,36.449650,136.590715,2,3
172110002000,旭台町,36.445759,136.591322,1,1
172110003000,粟生町,36.455478,136.492114,1,1
172110004000,下ノ江町,36.439631,136.457582,1,1
172110005000,下開発町,36.445776,136.531712,1,1
172110006000,下清水町,36.456150,136.519675,1,1
172110007000,火釜町,36.454989,136.560734,1,1
172110008000,舘町,36.428735,136.561336,1,1
172110009000,岩内町,36.456630,136.568671,1,1
172110010000,岩本町,36.450603,136.614342,1,1
172110011000,吉原釜屋町,36.466011,136.466267,1,1
172110012000,吉原町,36.463216,136.479007,1,1
172110013000,吉光町,36.450003,136.498628,1,1
172110014000,宮竹町,36.455377,136.587482,1,1
172110015000,牛島町,36.427641,136.499451,2,1
172110016000,金剛寺町,36.430515,136.572224,1,1
172110017000,五間堂町,36.445818,136.485149,1,1
172110018000,荒屋町,36.445524,136.525044,1,1
172110019000,高座町,36.446274,136.520515,1,1
172110020000,高坂町,36.436296,136.449490,1,1
172110021000,根上町,36.437156,136.444445,2,1
172110022000,佐野町,36.429930,136.508141,1,1
172110023000,三ツ屋町,36.454767,136.548815,1,1
172110024000,三ツ口町,36.456394,136.577977,1,1
172110025000,三道山町,36.448867,136.503882,1,1
172110026000,山口町,36.429836,136.434521,1,1
172110027000,山田町,36.457596,136.555271,1,1
172110028000,寺井町,36.440701,136.496054,1,1
172110029000,寺畠町,36.420246,136.548501,1,1
172110030000,秋常町,36.450093,136.514737,1,1
172110031000,出口町,36.456904,136.544042,1,1
172110032000,小杉町,36.420180,136.486330,2,1
172110033000,小長野町,36.434454,136.495425,1,1
172110034001,松が岡一丁目,36.440707,136.529050,1,3
172110034002,松が岡二丁目,36.438916,136.525788,1,3
172110034003,松が岡三丁目,36.436437,136.527311,1,3
172110034004,松が岡四丁目,36.437639,136.529817,1,3
172110034005,松が岡五丁目,36.438826,136.531427,1,3
172110035000,上開発町,36.450041,136.540413,1,1
172110036000,上清水町,36.456365,136.526364,1,1
172110037000,新保町,36.453553,136.518170,1,1
172110038000,西二口町,36.443830,136.471300,1,1
172110039000,西任田町,36.450660,136.485711,1,1
172110040000,石子町,36.433938,136.507414,1,1
172110041000,赤井町,36.457615,136.485836,1,1
172110042000,泉台町,36.432417,136.522708,1,1
172110043000,倉重町,36.452495,136.543305,1,1
172110044000,大口町,36.439483,136.594121,1,1
172110045001,大成町一丁目,36.449890,136.466853,2,3
172110045002,大成町二丁目,36.448511,136.466413,2,3
172110045003,大成町三丁目,36.448784,136.468999,2,3
172110046000,大成町,36.452091,136.465714,1,1
172110047000,大長野町,36.428902,136.488483,2,1
172110048000,大浜町,36.457646,136.459803,1,1
172110049000,辰口町,36.446265,136.545906,2,1
172110050000,中ノ江町,36.439998,136.465031,1,1
172110051000,中庄町,36.447614,136.479413,1,1
172110052000,中町,36.451378,136.455047,1,1
172110053000,長滝町,36.447870,136.579888,1,1
172110054000,坪野町,36.430292,136.582855,1,1
172110055000,東任田町,36.446020,136.492756,1,1
172110056000,湯屋町,36.442213,136.551560,1,1
172110057000,湯谷町,36.435854,136.515068,1,1
172110058000,灯台笹町,36.451008,136.603702,1,1
172110059000,道林町,36.439341,136.444354,1,1
172110060000,徳久町,36.449644,136.528131,1,1
172110061000,徳山町,36.434743,136.536791,1,1
172110062000,鍋谷町,36.420064,136.561775,1,1
172110063000,浜開発町,36.444903,136.463205,1,1
172110064000,浜町,36.446142,136.452071,1,1
172110065000,福岡町,36.449869,136.476261,1,1
172110066000,福島町,36.458121,136.464624,1,1
172110067000,仏大寺町,36.411089,136.556438,1,1
172110068000,北市町,36.452797,136.530655,1,1
172110069000,末寺町,36.446260,136.510864,1,1
172110070000,末信町,36.436351,136.501863,1,1
172110071000,来丸町,36.450897,136.555596,1,1
172110072001,緑が丘一丁目,36.445438,136.542597,1,3
172110072002,緑が丘二丁目,36.444175,136.542581,1,3
172110072003,緑が丘三丁目,36.442566,136.542227,1,3
172110072004,緑が丘四丁目,36.442418,136.539928,1,3
172110072005,緑が丘五丁目,36.444476,136.538456,1,3
172110072006,緑が丘六丁目,36.440713,136.541196,1,3
172110072007,緑が丘七丁目,36.439091,136.540181,1,3
172110072008,緑が丘八丁目,36.438527,136.537727,1,3
172110072009,緑が丘九丁目,36.440869,136.537883,1,3
172110072010,緑が丘十丁目,36.438592,136.534707,1,3
172110072011,緑が丘十一丁目,36.441419,136.533703,1,3
172110073000,和気町,36.425024,136.539424,1,1
172110074001,和光台一丁目,36.425426,136.545115,1,3
172110074002,和光台二丁目,36.429380,136.542263,1,3
172110074003,和光台三丁目,36.428156,136.545694,1,3
172110074004,和光台四丁目,36.429756,136.545059,1,3
172110074005,和光台五丁目,36.431150,136.541494,1,3
172110075000,和佐谷町,36.438280,136.627339,1,1
172110076000,和田町,36.442197,136.510032,1,1
172110077000,莇生町,36.451534,136.573713,1,1
