大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
075610001000,駒ケ嶺字ソリ畑,37.863829,140.922066,1,2
075610002000,駒ケ嶺字雨溜,37.847794,140.890178,1,2
075610003000,駒ケ嶺字遠西,37.846989,140.929150,1,2
075610004000,駒ケ嶺字屋敷前,37.844115,140.925893,1,2
075610005000,駒ケ嶺字嘉門,37.848692,140.914505,1,2
075610006000,駒ケ嶺字海道上,37.844586,140.911403,1,2
075610007000,駒ケ嶺字蒲庭,37.859231,140.930260,1,2
075610008000,駒ケ嶺字関場,37.845936,140.907390,1,2
075610009000,駒ケ嶺字舘,37.851878,140.917124,1,2
075610010000,駒ケ嶺字境,37.839197,140.913557,1,2
075610011000,駒ケ嶺字境付,37.841112,140.910352,1,2
075610012000,駒ケ嶺字金子坂,37.850372,140.924159,1,2
075610013000,駒ケ嶺字穴谷,37.843734,140.928535,1,2
075610014000,駒ケ嶺字月神,37.841724,140.933022,1,2
075610015000,駒ケ嶺字権現壇,37.844070,140.948604,1,2
075610016000,駒ケ嶺字権現東,37.840954,140.919724,1,2
075610017000,駒ケ嶺字権現南,37.841806,140.915175,1,2
075610018000,駒ケ嶺字権現北,37.843203,140.915841,1,2
075610019000,駒ケ嶺字原,37.857974,140.911086,1,2
075610020000,駒ケ嶺字原口,37.841935,140.904639,1,2
075610021000,駒ケ嶺字原中,37.844731,140.897088,1,2
075610022000,駒ケ嶺字原田,37.843275,140.897067,1,2
075610023000,駒ケ嶺字古海道,37.839678,140.917586,1,2
075610024000,駒ケ嶺字古海道西,37.839862,140.916828,1,2
075610025000,駒ケ嶺字狐作,37.837542,140.919710,1,2
075610026000,駒ケ嶺字狐塚,37.861635,140.919454,1,2
075610027000,駒ケ嶺字御番所,37.845939,140.915083,1,2
075610028000,駒ケ嶺字向田,37.861940,140.927207,1,2
075610029000,駒ケ嶺字荒屋敷,37.850674,140.918874,1,2
075610030000,駒ケ嶺字高見原,37.838234,140.922258,1,2
075610031000,駒ケ嶺字高場,37.849561,140.887805,1,2
075610032000,駒ケ嶺字高田東,37.845840,140.902746,1,2
075610033000,駒ケ嶺字鴻ノ巣,37.851384,140.883302,1,2
075610034000,駒ケ嶺字今神,37.843049,140.944871,1,2
075610035000,駒ケ嶺字今神西,37.848465,140.937109,1,2
075610036000,駒ケ嶺字桜下,37.849406,140.882328,1,2
075610037000,駒ケ嶺字三貫地西,37.843992,140.904813,1,2
075610038000,駒ケ嶺字三貫地南,37.843803,140.906704,1,2
075610039000,駒ケ嶺字山屋敷,37.850057,140.873267,1,2
075610040000,駒ケ嶺字山屋敷前,37.849377,140.877663,1,2
075610041000,駒ケ嶺字山神,37.849607,140.879954,1,2
075610042000,駒ケ嶺字山中,37.846917,140.933220,1,2
075610043000,駒ケ嶺字市場,37.849431,140.893538,1,2
075610044000,駒ケ嶺字市場前,37.848509,140.893825,1,2
075610045000,駒ケ嶺字市場中,37.848851,140.895065,1,2
075610046000,駒ケ嶺字紙衣沢,37.859846,140.917992,1,2
075610047000,駒ケ嶺字鹿狼,37.854873,140.889088,1,2
075610048000,駒ケ嶺字七切,37.842435,140.907294,1,2
075610049000,駒ケ嶺字十二所,37.840367,140.914123,1,2
075610050000,駒ケ嶺字十二所南,37.839378,140.915657,1,2
075610051000,駒ケ嶺字渋沢,37.838078,140.917193,1,2
075610052000,駒ケ嶺字渋民中,37.839195,140.920213,1,2
075610053000,駒ケ嶺字小屋ノ内,37.844595,140.908297,1,2
075610054000,駒ケ嶺字小深田,37.847779,140.909210,1,2
075610055000,駒ケ嶺字上ノ町,37.847107,140.914617,1,2
