大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
232010001000,青竹町,34.760856,137.347491,1,1
232010002000,飽海町,34.770422,137.401465,1,1
232010003000,曙町,34.729273,137.395524,1,1
232010004000,明海町,34.711919,137.314141,1,1
232010005000,朝丘町,34.761769,137.418251,1,1
232010006000,旭本町,34.766792,137.401013,1,1
232010007000,旭町,34.768615,137.401893,1,1
232010008000,芦原町,34.721371,137.379490,1,1
232010009000,東田町,34.763733,137.411765,1,1
232010010000,東田中郷町,34.769023,137.408638,1,1
232010011000,東田仲の町,34.762683,137.416385,1,1
232010012000,吾妻町,34.763049,137.414166,1,1
232010013000,池見町,34.761411,137.412739,1,1
232010014000,伊古部町,34.667176,137.384290,1,1
232010015000,石巻小野田町,34.826223,137.446468,1,1
232010016000,石巻町,34.787424,137.442950,1,1
232010017000,石巻中山町,34.821775,137.482911,1,1
232010018000,石巻西川町,34.844184,137.462618,1,1
232010019000,石巻萩平町,34.837046,137.477535,1,1
232010020000,石巻平野町,34.828934,137.465291,1,1
232010021000,石巻本町,34.795207,137.431964,1,1
232010022000,磯辺下地町,34.718626,137.368648,1,1
232010023000,市場一丁目,34.749988,137.359495,1,1
232010024000,一色町,34.729780,137.371459,1,1
232010025000,井原町,34.765620,137.423685,1,1
232010026000,今橋町,34.769865,137.394446,1,1
232010027000,飯村町,34.741199,137.437226,1,1
232010028000,入船町,34.752583,137.382775,1,1
232010029000,岩崎町,34.752468,137.455614,1,1
232010030000,岩田町,34.760196,137.432709,1,1
232010031000,岩屋町,34.737043,137.422305,1,1
232010032000,上地町,34.766497,137.415100,1,1
232010033000,植田町,34.708339,137.366867,1,1
232010034000,上野町,34.723361,137.389968,1,1
232010035000,魚町,34.765462,137.389019,1,1
232010036000,牛川町,34.781620,137.415795,1,1
232010037001,牛川通一丁目,34.776849,137.419408,1,3
232010037002,牛川通二丁目,34.778394,137.416790,1,3
232010037003,牛川通三丁目,34.779668,137.421577,1,3
232010037004,牛川通四丁目,34.780996,137.426511,1,3
232010037005,牛川通五丁目,34.783877,137.423925,1,3
232010038000,牛川薬師町,34.772742,137.411180,1,1
232010039000,内張町,34.728444,137.376029,1,1
232010040000,雲谷町,34.735249,137.469786,1,1
232010041000,梅薮町,34.790518,137.327605,1,1
232010042000,梅薮西町,34.789339,137.326422,1,1
232010043000,瓜郷町,34.787075,137.378016,1,1
232010044001,駅前大通一丁目,34.763408,137.384468,1,3
232010044002,駅前大通二丁目,34.763603,137.386265,1,3
232010044003,駅前大通三丁目,34.762492,137.387962,1,3
232010045000,江島町,34.736962,137.405132,1,1
232010046000,老津町,34.694488,137.338154,1,1
232010047000,老松町,34.764013,137.408322,1,1
232010048000,往完町,34.756861,137.369258,1,1
232010049000,大井町,34.759620,137.411124,1,1
232010050000,大岩町,34.723220,137.440010,1,1
232010051000,大崎町,34.713024,137.342854,1,1
232010052000,大清水町,34.700669,137.356078,1,1
232010053000,大手町,34.764580,137.391119,1,1
232010054001,大橋通一丁目,34.765028,137.381383,1,3
232010054002,大橋通二丁目,34.766229,137.381167,1,3
232010054003,大橋通三丁目,34.770084,137.381035,1,3
232010055000,大村町,34.793018,137.393662,1,1
232010056000,大山町,34.724742,137.359207,1,1
232010057000,大脇町,34.728778,137.454560,1,1
232010058000,王ヶ崎町,34.737024,137.369721,1,1
232010059000,鍵田町,34.752919,137.390512,1,1
232010060000,鍛冶町,34.765274,137.397492,1,1
232010061001,春日町一丁目,34.756477,137.413544,1,3
232010061002,春日町二丁目,34.757799,137.416267,1,3
