大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
332110001000,日生町大多府,34.683019,134.299785,1,1
332110002000,日生町寺山,34.771221,134.321774,1,1
332110003000,吉永町金谷,34.810412,134.244332,1,1
332110004000,吉永町福満,34.808631,134.224377,1,1
332110005000,吉永町南方,34.807652,134.203880,1,1
332110006000,吉永町吉永中,34.813346,134.203479,1,1
332110007000,吉永町三股,34.817269,134.203323,1,1
332110008000,吉永町岩崎,34.825116,134.212364,1,1
332110009000,吉永町今崎,34.835071,134.235463,1,1
332110010000,吉永町神根本,34.842515,134.238576,1,1
332110011000,吉永町高田,34.860941,134.246823,1,1
332110012000,吉永町和意谷,34.855492,134.220957,1,1
332110013000,吉永町加賀美,34.907989,134.239584,1,1
332110014000,吉永町多麻,34.916552,134.278961,1,1
332110015000,吉永町都留岐,34.890915,134.245216,1,1
332110016000,吉永町笹目,34.867216,134.192057,1,1
332110017000,新庄,34.711425,134.115681,1,1
332110018000,畠田,34.721291,134.110868,1,1
332110019000,坂根,34.732690,134.106990,1,1
332110020000,福田,34.722297,134.130830,1,1
332110021000,香登西,34.730923,134.118145,1,1
332110022000,香登本,34.732662,134.124043,1,1
332110023000,大内,34.735222,134.133764,1,1
332110024000,伊部,34.739668,134.159780,1,1
332110025000,浦伊部,34.730717,134.174093,1,1
332110026000,久々井,34.721524,134.192667,1,1
332110027000,西片上,34.745216,134.182794,1,1
332110028000,東片上,34.744248,134.195749,1,1
332110029000,閑谷,34.775862,134.218357,1,1
332110030000,木谷,34.763348,134.222065,1,1
332110031000,伊里中,34.760217,134.220033,1,1
332110032000,蕃山,34.758316,134.251201,1,1
332110033000,麻宇那,34.749376,134.236592,1,1
332110034000,友延,34.743736,134.221699,1,1
332110035000,穂浪,34.732069,134.225190,1,1
332110036000,鶴海,34.706194,134.195898,1,1
332110037000,佐山,34.694612,134.172375,1,1
332110038000,三石,34.799543,134.272863,1,1
332110039000,野谷,34.802930,134.259699,1,1
332110040000,八木山,34.781816,134.254220,1,1
332110041000,日生町日生,34.732064,134.264031,1,1
332110042000,日生町寒河,34.741853,134.293463,1,1
