大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
281060001000,池田新町,34.667998,135.141981,1,1
281060002000,池田惣町,34.672219,135.137378,1,1
281060003001,浜添通１丁目,34.658427,135.154940,2,3
281060003002,浜添通２丁目,34.657054,135.155600,2,3
281060003003,浜添通３丁目,34.656534,135.155989,2,3
281060003004,浜添通４丁目,34.655143,135.156479,2,3
281060003005,浜添通５丁目,34.654103,135.156818,2,3
281060003006,浜添通６丁目,34.653119,135.157315,2,3
281060003007,浜添通７丁目,34.652562,135.157483,1,3
281060003008,浜添通８丁目,34.651676,135.158281,2,3
281060004000,池田上町,34.666844,135.143679,2,1
281060005000,池田経町,34.667525,135.143720,2,1
281060006000,池田塩町,34.667213,135.140837,2,1
281060007002,池田谷町２丁目,34.670294,135.143388,2,3
281060008000,池田寺町,34.669494,135.144802,2,1
281060009000,池田広町,34.668723,135.146763,2,1
281060010000,池田宮町,34.676122,135.138046,2,1
281060011001,一番町１丁目,34.668610,135.158458,2,3
281060011002,一番町２丁目,34.667376,135.156862,2,3
281060011003,一番町３丁目,34.666909,135.155902,2,3
281060011004,一番町４丁目,34.666318,135.154965,2,3
281060011005,一番町５丁目,34.665775,135.153973,2,3
281060012000,一里山町,34.686481,135.133084,2,1
281060013001,鶯町１丁目,34.690340,135.139359,2,3
281060013002,鶯町２丁目,34.691412,135.137790,2,3
281060013003,鶯町３丁目,34.691719,135.139586,2,3
281060013004,鶯町４丁目,34.692703,135.138775,2,3
281060014001,腕塚町１丁目,34.656646,135.150111,2,3
281060014002,腕塚町２丁目,34.656479,135.149521,2,3
281060014003,腕塚町３丁目,34.655581,135.148495,2,3
281060014004,腕塚町４丁目,34.654974,135.147688,2,3
281060014005,腕塚町５丁目,34.654134,135.146623,2,3
281060014006,腕塚町６丁目,34.653811,135.145715,2,3
281060014007,腕塚町７丁目,34.653389,135.144942,2,3
281060014008,腕塚町８丁目,34.652469,135.144030,2,3
281060014009,腕塚町９丁目,34.652200,135.142795,2,3
281060014010,腕塚町１０丁目,34.651266,135.141976,2,3
281060015001,梅ヶ香町１丁目,34.663316,135.157722,2,3
281060015002,梅ヶ香町２丁目,34.661993,135.158184,2,3
281060016001,大谷町１丁目,34.663140,135.142740,2,3
281060016002,大谷町２丁目,34.666204,135.140084,2,3
281060016003,大谷町３丁目,34.664176,135.140426,2,3
281060017001,大塚町１丁目,34.670740,135.150105,2,3
281060017002,大塚町２丁目,34.671101,135.148464,2,3
281060017003,大塚町３丁目,34.671703,135.148394,2,3
281060017004,大塚町４丁目,34.672354,135.147989,2,3
281060017005,大塚町５丁目,34.673561,135.147345,2,3
281060017006,大塚町６丁目,34.674170,135.147021,2,3
281060017007,大塚町７丁目,34.674619,135.146840,2,3
281060017008,大塚町８丁目,34.675147,135.146470,2,3
281060017009,大塚町９丁目,34.676040,135.146307,2,3
281060018001,大橋町１丁目,34.657930,135.149673,2,3
281060018002,大橋町２丁目,34.657174,135.148628,2,3
281060018003,大橋町３丁目,34.656213,135.147582,2,3
281060018004,大橋町４丁目,34.655994,135.147054,2,3
281060018005,大橋町５丁目,34.655351,135.145553,2,3
281060018006,大橋町６丁目,34.654770,135.144697,2,3
281060018007,大橋町７丁目,34.653948,135.143831,2,3
281060018008,大橋町８丁目,34.653770,135.143306,2,3
281060018009,大橋町９丁目,34.652915,135.142010,2,3
281060018010,大橋町１０丁目,34.652123,135.140764,2,3
281060019001,大道通１丁目,34.666064,135.149006,2,3
281060019002,大道通２丁目,34.665482,135.148073,2,3
281060019003,大道通３丁目,34.664853,135.146888,2,3
281060019004,大道通４丁目,34.663782,135.146962,2,3
281060019005,大道通５丁目,34.663073,135.145919,2,3
281060020001,重池町１丁目,34.676379,135.155069,2,3
281060020002,重池町２丁目,34.678549,135.153141,2,3
281060021001,御屋敷通１丁目,34.662399,135.145178,2,3
281060021002,御屋敷通２丁目,34.661885,135.144125,2,3
281060021003,御屋敷通３丁目,34.660831,135.142725,2,3
281060021004,御屋敷通４丁目,34.660048,135.141396,2,3
281060021005,御屋敷通５丁目,34.659044,135.140373,2,3
281060021006,御屋敷通６丁目,34.658716,135.139375,2,3
281060022002,海運町２丁目,34.652600,135.137531,2,3
281060022003,海運町３丁目,34.651932,135.138772,2,3
281060022004,海運町４丁目,34.651086,135.139187,2,3
281060022005,海運町５丁目,34.650084,135.140096,2,3
281060022006,海運町６丁目,34.649306,135.140796,2,3
281060022007,海運町７丁目,34.648448,135.141541,2,3
281060022008,海運町８丁目,34.647375,135.142188,2,3
281060023001,神楽町１丁目,34.661388,135.151004,2,3
281060023002,神楽町２丁目,34.660648,135.149759,2,3
281060023003,神楽町３丁目,34.660512,135.148470,2,3
281060023004,神楽町４丁目,34.659922,135.147689,2,3
281060023005,神楽町５丁目,34.659148,135.147089,2,3
281060023006,神楽町６丁目,34.658665,135.145704,2,3
281060024001,片山町１丁目,34.671816,135.150616,2,3
281060024002,片山町２丁目,34.673571,135.148965,2,3
281060024003,片山町３丁目,34.675380,135.148632,2,3
281060024004,片山町４丁目,34.675116,135.147241,2,3
281060024005,片山町５丁目,34.676702,135.146916,2,3
281060025001,上池田１丁目,34.668966,135.141413,2,3
281060025002,上池田２丁目,34.668045,135.140025,2,3
281060025003,上池田３丁目,34.669538,135.138757,2,3
281060025004,上池田４丁目,34.670288,135.141204,2,3
281060025005,上池田５丁目,34.671487,135.140981,2,3
281060025006,上池田６丁目,34.671788,135.142753,2,3
281060026001,苅藻島町１丁目,34.650165,135.160856,2,3
281060026002,苅藻島町２丁目,34.649344,135.155830,2,3
281060026003,苅藻島町３丁目,34.648111,135.164563,2,3
281060027001,苅藻通１丁目,34.659356,135.152784,2,3
281060027002,苅藻通２丁目,34.658005,135.153533,2,3
281060027003,苅藻通３丁目,34.656550,135.153747,2,3
281060027004,苅藻通４丁目,34.655683,135.154033,2,3
281060027005,苅藻通５丁目,34.654592,135.154492,2,3
281060027006,苅藻通６丁目,34.654176,135.155450,2,3
281060027007,苅藻通７丁目,34.651254,135.156127,2,3
281060028001,川西通１丁目,34.664311,135.150366,2,3
281060028002,川西通２丁目,34.664608,135.149087,2,3
281060028003,川西通３丁目,34.663413,135.148076,2,3
281060028004,川西通４丁目,34.662935,135.147555,2,3
281060028005,川西通５丁目,34.662520,135.146843,2,3
281060029001,北町１丁目,34.667106,135.152674,2,3
281060029002,北町２丁目,34.666547,135.151613,2,3
281060029003,北町３丁目,34.665459,135.150955,2,3
281060030001,久保町１丁目,34.655939,135.150980,2,3
281060030002,久保町２丁目,34.655378,135.150053,2,3
281060030003,久保町３丁目,34.655020,135.149107,2,3
281060030004,久保町４丁目,34.654175,135.148040,2,3
281060030005,久保町５丁目,34.653543,135.147700,2,3
281060030006,久保町６丁目,34.652972,135.146435,2,3
281060030007,久保町７丁目,34.652616,135.145734,2,3
281060030008,久保町８丁目,34.652017,135.144299,2,3
281060030009,久保町９丁目,34.651097,135.143637,2,3
281060030010,久保町１０丁目,34.650636,135.142815,2,3
281060031000,源平町,34.690237,135.141270,2,1
281060032001,五位ノ池町１丁目,34.663358,135.138213,2,3
281060032002,五位ノ池町２丁目,34.665951,135.137421,2,3
281060032003,五位ノ池町３丁目,34.663662,135.136564,2,3
281060032004,五位ノ池町４丁目,34.664811,135.138926,2,3
281060033001,高東町１丁目,34.681488,135.136125,2,3
281060033002,高東町２丁目,34.682433,135.135410,2,3
281060033003,高東町３丁目,34.683432,135.134646,2,3
281060034001,五番町１丁目,34.673058,135.156913,2,3
281060034002,五番町２丁目,34.672611,135.155909,2,3
281060034003,五番町３丁目,34.671588,135.154566,2,3
281060034004,五番町４丁目,34.670887,135.153307,2,3
281060034005,五番町５丁目,34.670223,135.152508,2,3
281060034006,五番町６丁目,34.669786,135.151927,2,3
281060034007,五番町７丁目,34.669089,135.150857,2,3
281060034008,五番町８丁目,34.667950,135.149712,2,3
281060035001,駒栄町１丁目,34.653598,135.153417,2,3
281060035002,駒栄町２丁目,34.653110,135.152314,2,3
281060035003,駒栄町３丁目,34.652578,135.151210,2,3
281060035004,駒栄町４丁目,34.651913,135.150323,2,3
281060036001,駒ヶ林町１丁目,34.651204,135.149701,2,3
281060036002,駒ヶ林町２丁目,34.650672,135.148564,2,3
281060036003,駒ヶ林町３丁目,34.650046,135.147546,2,3
281060036004,駒ヶ林町４丁目,34.649764,135.146810,2,3
281060036005,駒ヶ林町５丁目,34.649238,135.145832,2,3
281060036006,駒ヶ林町６丁目,34.648650,135.144583,2,3
281060037000,駒ヶ林南町,34.644493,135.141045,2,1
281060038001,三番町１丁目,34.670354,135.157559,2,3
281060038002,三番町２丁目,34.669918,135.156165,2,3
281060038003,三番町３丁目,34.668988,135.155635,2,3
281060038004,三番町４丁目,34.668546,135.154453,2,3
281060038005,三番町５丁目,34.668167,135.153316,2,3
281060039001,鹿松町１丁目,34.686193,135.134263,2,3
281060039002,鹿松町２丁目,34.684729,135.131986,2,3
281060039003,鹿松町３丁目,34.683419,135.131916,2,3
281060040001,庄田町１丁目,34.654665,135.152755,2,3
281060040002,庄田町２丁目,34.653617,135.151745,2,3
281060040003,庄田町３丁目,34.653082,135.150863,2,3
281060040004,庄田町４丁目,34.652570,135.149890,2,3
281060041001,庄山町１丁目,34.661941,135.136629,2,3
281060041002,庄山町２丁目,34.662356,135.135388,2,3
281060041003,庄山町３丁目,34.663421,135.134638,2,3
281060041004,庄山町４丁目,34.664127,135.133406,2,3
281060042001,菅原通１丁目,34.665690,135.158576,2,3
281060042002,菅原通２丁目,34.665007,135.157740,2,3
281060042003,菅原通３丁目,34.664249,135.156585,2,3
281060042004,菅原通４丁目,34.663928,135.155657,2,3
281060042005,菅原通５丁目,34.663384,135.154369,2,3
281060042006,菅原通６丁目,34.662989,135.153866,2,3
281060042007,菅原通７丁目,34.661994,135.152456,2,3
281060043001,大日丘町１丁目,34.688500,135.137711,2,3
281060043002,大日丘町２丁目,34.689951,135.136455,2,3
281060043003,大日丘町３丁目,34.688595,135.135012,2,3
281060044001,大丸町１丁目,34.676302,135.150396,2,3
281060044002,大丸町２丁目,34.677401,135.149251,2,3
281060044003,大丸町３丁目,34.678926,135.147592,2,3
281060045000,高取山町,34.676415,135.133726,2,1
281060046001,高取山町１丁目,34.670830,135.135970,2,3
281060046002,高取山町２丁目,34.670661,135.133383,2,3
281060047001,滝谷町１丁目,34.684617,135.148785,2,3
281060047002,滝谷町２丁目,34.685924,135.147622,2,3
281060047003,滝谷町３丁目,34.686047,135.146136,2,3
281060048000,長者町,34.680649,135.138746,2,1
281060049001,寺池町１丁目,34.672980,135.151647,2,3
281060049002,寺池町２丁目,34.674091,135.150813,2,3
281060049003,寺池町３丁目,34.675364,135.150136,2,3
281060050001,戸崎通１丁目,34.661221,135.139699,2,3
281060050002,戸崎通２丁目,34.660891,135.138369,2,3
281060050003,戸崎通３丁目,34.660744,135.137666,2,3
281060051001,長尾町１丁目,34.667057,135.136411,2,3
281060051002,長尾町２丁目,34.668429,135.133719,2,3
281060052001,長田町１丁目,34.669371,135.148965,2,3
281060052002,長田町２丁目,34.670556,135.147856,2,3
281060052003,長田町３丁目,34.671471,135.146911,2,3
281060052004,長田町４丁目,34.672148,135.147160,2,3
281060052005,長田町５丁目,34.673166,135.146861,2,3
281060052006,長田町６丁目,34.673888,135.146031,2,3
281060052007,長田町７丁目,34.674634,135.145997,2,3
281060052008,長田町８丁目,34.675246,135.145751,2,3
281060052009,長田町９丁目,34.676041,135.145436,2,3
281060053001,長田天神町１丁目,34.680982,135.147171,2,3
281060053002,長田天神町２丁目,34.681974,135.148523,2,3
281060053003,長田天神町３丁目,34.683811,135.149596,2,3
281060053004,長田天神町４丁目,34.683114,135.147360,2,3
281060053005,長田天神町５丁目,34.682556,135.145784,2,3
281060053006,長田天神町６丁目,34.683461,135.145730,2,3
281060053007,長田天神町７丁目,34.685288,135.144133,2,3
281060054002,長楽町２丁目,34.651325,135.136084,2,3
281060054003,長楽町３丁目,34.650734,135.136811,2,3
281060054004,長楽町４丁目,34.649998,135.137584,2,3
281060054005,長楽町５丁目,34.648694,135.138270,2,3
281060054006,長楽町６丁目,34.648203,135.138799,2,3
281060054007,長楽町７丁目,34.647512,135.139977,2,3
281060055001,名倉町１丁目,34.676983,135.145534,2,3
281060055002,名倉町２丁目,34.677827,135.145425,2,3
281060055003,名倉町３丁目,34.678749,135.146398,2,3
281060055004,名倉町４丁目,34.679384,135.145903,2,3
281060055005,名倉町５丁目,34.680358,135.145707,2,3
281060056000,七番町,34.674365,135.155538,2,1
281060057002,浪松町２丁目,34.650347,135.134909,2,3
281060057003,浪松町３丁目,34.649856,135.135700,2,3
281060057004,浪松町４丁目,34.649200,135.136436,2,3
281060057005,浪松町５丁目,34.648185,135.137556,2,3
281060057006,浪松町６丁目,34.647183,135.138764,2,3
281060058001,西尻池町１丁目,34.659668,135.150644,2,3
281060058002,西尻池町２丁目,34.658414,135.151411,2,3
281060058003,西尻池町３丁目,34.657321,135.151612,2,3
281060058004,西尻池町４丁目,34.656824,135.151995,2,3
281060058005,西尻池町５丁目,34.656092,135.152463,2,3
281060059001,西代通１丁目,34.661109,135.141093,2,3
281060059002,西代通２丁目,34.660343,135.140424,2,3
281060059003,西代通３丁目,34.660032,135.139726,2,3
281060059004,西代通４丁目,34.659733,135.138635,2,3
281060060001,西丸山町１丁目,34.685365,135.140817,2,3
281060060002,西丸山町２丁目,34.686317,135.139357,2,3
281060060003,西丸山町３丁目,34.686455,135.137229,2,3
281060061001,西山町１丁目,34.670592,135.145281,2,3
281060061002,西山町２丁目,34.672042,135.144084,2,3
281060061003,西山町３丁目,34.674218,135.144261,2,3
281060061004,西山町４丁目,34.674389,135.141586,2,3
281060062001,二番町１丁目,34.668874,135.157046,2,3
281060062002,二番町２丁目,34.668316,135.155839,2,3
281060062003,二番町３丁目,34.667453,135.155174,2,3
281060062004,二番町４丁目,34.667061,135.154022,2,3
281060063004,野田町４丁目,34.651648,135.140018,2,3
281060063005,野田町５丁目,34.650881,135.140799,2,3
281060063006,野田町６丁目,34.649976,135.141718,2,3
281060063007,野田町７丁目,34.649080,135.142315,2,3
281060063008,野田町８丁目,34.648667,135.143376,2,3
281060063009,野田町９丁目,34.647530,135.144044,2,3
281060064001,萩乃町１丁目,34.687144,135.136164,2,3
281060064002,萩乃町２丁目,34.689148,135.133136,2,3
281060064003,萩乃町３丁目,34.689505,135.131964,2,3
281060065000,蓮池町,34.663399,135.144041,2,1
281060066001,蓮宮通１丁目,34.667942,135.148308,2,3
281060066002,蓮宮通２丁目,34.667638,135.147765,2,3
281060066003,蓮宮通３丁目,34.667055,135.146762,2,3
281060066004,蓮宮通４丁目,34.666419,135.145896,2,3
281060066005,蓮宮通５丁目,34.665863,135.145218,2,3
281060066006,蓮宮通６丁目,34.665627,135.143707,2,3
281060067001,花山町１丁目,34.685239,135.136861,2,3
281060067002,花山町２丁目,34.684545,135.135486,2,3
281060068000,林山町,34.676945,135.143765,2,1
