大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
422110001000,赤島町,32.596822,128.923817,1,1
422110002000,黄島町,32.569551,128.903705,1,1
422110003000,奥浦町,32.739443,128.824537,1,1
422110004000,戸岐町,32.757696,128.824588,1,1
422110005000,高田町,32.673163,128.806200,1,1
422110006000,増田町,32.650430,128.786410,1,1
422110007000,本窯町,32.769958,128.992005,1,1
422110008000,伊福貴町,32.753149,128.970507,1,1
422110009000,久賀町,32.796082,128.870350,1,1
422110010000,蕨町,32.824154,128.884675,1,1
422110011000,猪之木町,32.798228,128.853294,1,1
422110012000,田ノ浦町,32.781668,128.838355,1,1
422110013000,富江町狩立,32.614015,128.760299,1,1
422110014000,富江町黒島,32.603627,128.832081,1,1
422110015000,富江町黒瀬,32.605808,128.744229,1,1
422110016000,富江町繁敷,32.654164,128.742581,1,1
422110017000,富江町職人,32.611424,128.771407,1,1
422110018000,富江町田尾,32.639569,128.765354,1,1
422110019000,富江町岳,32.587765,128.766660,1,1
422110020000,富江町土取,32.605692,128.786134,1,1
422110021000,富江町富江,32.616703,128.764204,1,1
422110022000,富江町長峰,32.610665,128.680575,1,1
422110023000,富江町松尾,32.614560,128.753093,1,1
422110024000,富江町山下,32.590033,128.756730,1,1
422110025000,富江町山手,32.611677,128.745872,1,1
422110026000,玉之浦町玉之浦,32.636375,128.614702,1,1
422110027000,玉之浦町立谷,32.607523,128.640029,1,1
422110028000,玉之浦町大宝,32.603240,128.654546,1,1
422110029000,玉之浦町小川,32.623851,128.677463,1,1
422110030000,玉之浦町中須,32.634550,128.671167,1,1
422110031000,玉之浦町幾久山,32.644807,128.704405,1,1
422110032000,玉之浦町上の平,32.645948,128.717863,1,1
422110033000,玉之浦町布浦,32.651835,128.672892,1,1
422110034000,玉之浦町荒川,32.666729,128.672378,1,1
422110035000,玉之浦町丹奈,32.677216,128.658484,1,1
422110036000,玉之浦町頓泊,32.701283,128.655851,1,1
422110037000,三井楽町濱ノ畔,32.743995,128.691303,1,1
422110038000,三井楽町大川,32.766625,128.682625,1,1
422110039000,三井楽町高崎,32.773028,128.679135,1,1
422110040000,三井楽町柏,32.779870,128.663189,1,1
422110041000,三井楽町嶽,32.771564,128.670011,1,1
422110042000,三井楽町渕ノ元,32.766698,128.649588,1,1
422110043000,三井楽町塩水,32.756192,128.648552,1,1
422110044000,三井楽町丑ノ浦,32.753428,128.649121,1,1
422110045000,三井楽町波砂間,32.744723,128.656117,1,1
422110046000,三井楽町濱窄,32.738605,128.655645,1,1
422110047000,三井楽町貝津,32.715498,128.656769,1,1
422110048000,三井楽町嵯峨島,32.726739,128.598614,1,1
422110049000,岐宿町岐宿,32.755019,128.760353,1,1
422110050000,岐宿町楠原,32.736699,128.753052,1,1
422110051000,岐宿町川原,32.732308,128.717735,1,1
422110052000,岐宿町松山,32.707546,128.732999,1,1
422110053000,岐宿町中嶽,32.685690,128.736095,1,1
422110054000,岐宿町二本楠,32.664626,128.730221,1,1
422110055000,岐宿町河務,32.734003,128.776447,1,1
422110056000,岐宿町唐船ノ浦,32.763504,128.796365,1,1
422110057000,岐宿町戸岐ノ首,32.750891,128.803614,1,1
422110058000,岐宿町姫島,32.806746,128.672917,1,1
422110059000,奈留町浦,32.827497,128.936075,1,1
422110060000,奈留町泊,32.822870,128.940227,1,1
422110061000,奈留町船廻,32.847524,128.943982,1,1
422110062000,奈留町大串,32.864474,128.891126,1,1
422110063000,下大津町,32.687132,128.853162,1,1
422110064000,上大津町,32.685891,128.847556,1,1
422110065001,三尾野一丁目,32.691564,128.837771,1,3
422110065002,三尾野二丁目,32.691600,128.841191,1,3
422110065003,三尾野三丁目,32.690604,128.838443,1,3
422110066001,坂の上一丁目,32.687984,128.838268,1,3
422110067000,三尾野町,32.685951,128.837153,1,1
422110068000,大円寺町,32.688992,128.831397,1,1
422110069001,東浜町一丁目,32.694714,128.849306,1,3
422110069002,東浜町二丁目,32.695141,128.850285,1,3
422110069003,東浜町三丁目,32.691925,128.850440,1,3
422110070000,紺屋町,32.690654,128.847845,1,1
422110071001,武家屋敷一丁目,32.691406,128.845077,1,3
422110071002,武家屋敷二丁目,32.690621,128.846610,1,3
422110071003,武家屋敷三丁目,32.690460,128.844962,1,3
422110072000,池田町,32.693531,128.846891,1,1
422110073000,栄町,32.696128,128.844994,1,1
422110074000,中央町,32.694897,128.844225,1,1
422110075000,錦町,32.693214,128.842263,1,1
422110076000,幸町,32.694227,128.840322,1,1
422110077000,末広町,32.694966,128.842405,1,1
422110078000,江川町,32.698149,128.844062,1,1
422110079000,福江町,32.698778,128.846988,1,1
422110080000,新港町,32.700886,128.847782,1,1
422110081000,松山町,32.701277,128.840879,1,1
422110082000,大荒町,32.699090,128.836755,1,1
422110083000,木場町,32.692394,128.831014,1,1
422110084000,吉久木町,32.694486,128.817192,1,1
422110085000,籠淵町,32.696034,128.805866,1,1
422110086000,平蔵町,32.726920,128.831023,1,1
422110087000,下崎山町,32.657212,128.880176,1,1
422110088000,上崎山町,32.652337,128.874628,1,1
422110089000,向町,32.655003,128.881476,1,1
422110090000,長手町,32.675954,128.873543,1,1
422110091000,堤町,32.667796,128.819824,1,1
422110092000,吉田町,32.679612,128.823995,1,1
422110093000,野々切町,32.658723,128.820349,1,1
422110094000,浜町,32.651961,128.813144,1,1
422110095000,小泊町,32.648623,128.814201,1,1
