大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
141160001000,岡津町,35.428062,139.521976,1,1
141160002000,下飯田町,35.400550,139.480383,1,1
141160003000,桂坂,35.424709,139.515083,1,1
141160004000,上飯田町,35.431556,139.478964,1,1
141160005000,新橋町,35.432667,139.509961,1,1
141160006001,西が岡一丁目,35.424921,139.511243,1,3
141160006002,西が岡二丁目,35.422205,139.516918,1,3
141160006003,西が岡三丁目,35.419991,139.515795,1,3
141160007000,池の谷,35.445856,139.518113,1,1
141160008001,中田西一丁目,35.411250,139.501434,1,3
141160008002,中田西二丁目,35.409460,139.504426,1,3
141160008003,中田西三丁目,35.406142,139.502523,1,3
141160008004,中田西四丁目,35.403174,139.503674,1,3
141160009000,中田町,35.422007,139.504922,1,1
141160010001,中田東一丁目,35.409652,139.516386,1,3
141160010002,中田東二丁目,35.414230,139.514437,1,3
141160010003,中田東三丁目,35.412980,139.510188,1,3
141160010004,中田東四丁目,35.417375,139.512454,1,3
141160011001,中田南一丁目,35.406534,139.514228,1,3
141160011002,中田南二丁目,35.408080,139.512182,1,3
141160011003,中田南三丁目,35.408814,139.509386,1,3
141160011004,中田南四丁目,35.408620,139.506949,1,3
141160011005,中田南五丁目,35.402532,139.507999,1,3
141160012001,中田北一丁目,35.416369,139.502316,1,3
141160012002,中田北二丁目,35.415089,139.506570,1,3
141160012003,中田北三丁目,35.419799,139.509926,1,3
141160013001,白百合一丁目,35.412641,139.519051,1,3
141160013002,白百合二丁目,35.414814,139.517268,1,3
141160013003,白百合三丁目,35.417235,139.517231,1,3
141160014000,弥生台,35.426331,139.506749,1,1
141160015001,領家一丁目,35.421898,139.523924,1,3
141160015002,領家二丁目,35.419557,139.524778,1,3
141160015003,領家三丁目,35.419979,139.522466,1,3
141160015004,領家四丁目,35.416523,139.521192,1,3
141160016001,緑園一丁目,35.437116,139.522840,1,3
141160016002,緑園二丁目,35.437140,139.518755,1,3
141160016003,緑園三丁目,35.441427,139.519998,1,3
141160016004,緑園四丁目,35.439809,139.524343,1,3
141160016005,緑園五丁目,35.442391,139.528743,1,3
141160016006,緑園六丁目,35.446378,139.523994,1,3
141160016007,緑園七丁目,35.447658,139.527933,1,3
141160017000,和泉町,35.419394,139.492930,1,1
