大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
016640001001,旭一丁目,43.299793,144.607959,1,3
016640001002,旭二丁目,43.300303,144.604966,1,3
016640001003,旭三丁目,43.304113,144.610354,1,3
016640001004,旭四丁目,43.303843,144.608444,1,3
016640001005,旭五丁目,43.309190,144.612826,1,3
016640001006,旭六丁目,43.309738,144.611119,1,3
016640002001,開運一丁目,43.296919,144.600065,1,3
016640002002,開運二丁目,43.299179,144.599373,1,3
016640002003,開運三丁目,43.297166,144.598410,1,3
016640002004,開運四丁目,43.299628,144.597738,1,3
016640002005,開運五丁目,43.297311,144.597305,1,3
016640002006,開運六丁目,43.299888,144.596046,1,3
016640002007,開運七丁目,43.297104,144.595544,1,3
016640002008,開運八丁目,43.298445,144.593818,1,3
016640002009,開運九丁目,43.301210,144.591009,1,3
016640002010,開運十丁目,43.292452,144.590857,1,3
016640003001,桜一丁目,43.296097,144.606836,1,3
016640003002,桜二丁目,43.295744,144.605213,1,3
016640003003,桜三丁目,43.295097,144.605667,1,3
016640003004,桜四丁目,43.294203,144.605785,1,3
016640003005,桜五丁目,43.292788,144.604168,1,3
016640003006,桜六丁目,43.291407,144.604238,1,3
016640003007,桜七丁目,43.290631,144.602963,1,3
016640003008,桜八丁目,43.289281,144.601634,1,3
016640003009,桜九丁目,43.294092,144.603619,1,3
016640003010,桜十丁目,43.293126,144.601837,1,3
016640003011,桜十一丁目,43.292430,144.600562,1,3
016640003012,桜十二丁目,43.291818,144.599676,1,3
016640003013,桜十三丁目,43.291110,144.598581,1,3
016640003014,桜十四丁目,43.292447,144.597909,1,3
016640004000,字ウライヤ,43.151903,144.494652,1,2
016640005000,字オソツベツ,43.249932,144.541576,1,2
016640006000,字オソツベツ原野,43.254395,144.536583,1,2
016640007000,字オソツベツ原野二十四線,43.231397,144.537358,1,2
016640008000,字オソツベツ原野二十五線,43.235529,144.544033,1,2
016640009000,字オソツベツ原野二十六線,43.238867,144.546306,1,2
016640010000,字オソツベツ原野二十七線,43.247185,144.543072,1,2
016640011000,字オソツベツ原野二十八線,43.248225,144.556266,1,2
016640012000,字オソツベツ原野二十九線,43.251835,144.549920,1,2
016640013000,字オソツベツ原野三十線,43.257590,144.562221,1,2
016640014000,字オソツベツ原野三十一線,43.267179,144.544476,1,2
016640015000,字オソツベツ原野三十二線,43.269932,144.543528,1,2
016640016000,字オソツベツ原野三十三線,43.270171,144.571749,1,2
016640017000,字オソツベツ原野三十四線,43.273130,144.570926,1,2
016640018000,字オソツベツ原野北二十五線,43.235469,144.544071,1,2
016640019000,字オソツベツ原野北二十六線,43.236963,144.545431,1,2
016640020000,字オソツベツ原野北二十九線,43.258911,144.534392,1,2
016640021000,字オソツベツ原野北三十一線,43.267363,144.542857,1,2
016640022000,字オソツベツ原野北三十一線東,43.266993,144.545051,1,2
016640023000,字オソツベツ原野北三十二線,43.270418,144.542517,1,2
016640024000,字オソツベツ原野北三十二線東,43.269556,144.543370,1,2
016640025000,字オモチャリ,43.294042,144.616562,1,2
016640026000,字クチョロ,43.289125,144.374159,1,2
016640027000,字クチョロ原野,43.288823,144.412643,1,2
016640028000,字クチョロ原野北十九線,43.229450,144.436475,1,2
016640029000,字クチョロ原野北十九線西,43.231386,144.432054,1,2
016640030000,字クチョロ原野北十九線東,43.230758,144.434653,1,2
016640031000,字クチョロ原野北二十線,43.234308,144.435727,1,2
016640032000,字クチョロ原野北二十線西,43.235477,144.434600,1,2
016640033000,字クチョロ原野北二十線東,43.234675,144.432009,1,2
016640034000,字クチョロ原野北二十一線西,43.240337,144.428600,1,2
