大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
444610001000,大字右田,33.236434,131.192967,1,1
444610002000,大字恵良,33.258368,131.178377,1,1
444610003000,大字松木,33.269635,131.200851,1,1
444610004000,大字野上,33.229976,131.222788,1,1
444610005000,大字後野上,33.208129,131.212445,1,1
444610006000,大字湯坪,33.133583,131.196816,1,1
444610007000,大字田野,33.137829,131.212143,1,1
444610008000,大字菅原,33.193086,131.156235,1,1
444610009000,大字町田,33.211897,131.194307,1,1
444610010000,大字引治,33.224240,131.172569,1,1
444610011000,大字粟野,33.243666,131.168614,1,1
