大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
092060001000,安川町,36.753762,139.597856,1,1
092060002001,稲荷町一丁目,36.750505,139.614641,1,3
092060002002,稲荷町二丁目,36.751090,139.618165,1,3
092060002003,稲荷町三丁目,36.749192,139.618567,1,3
092060003000,塩野室町,36.733483,139.800440,1,1
092060004000,横川,37.058572,139.739296,1,1
092060005000,下の内,36.713849,139.692624,1,1
092060006000,下鉢石町,36.750591,139.610363,1,1
092060007000,嘉多蔵,36.712414,139.799608,1,1
092060008000,花石町,36.750846,139.588669,1,1
092060009000,岩崎,36.628376,139.736272,1,1
092060010000,鬼怒川温泉大原,36.819988,139.721380,1,1
092060011000,鬼怒川温泉滝,36.832166,139.713004,1,1
092060012000,吉沢,36.712484,139.707282,1,1
092060013000,久次良町,36.756123,139.577919,1,1
092060014000,宮小来川,36.664063,139.628312,1,1
092060015000,芹沼,36.745600,139.719564,1,1
092060016000,芹沢,36.987102,139.677806,1,1
092060017000,沓掛,36.724867,139.809662,1,1
092060018000,栗原,36.774731,139.704368,1,1
092060019000,荊沢,36.726554,139.719882,1,1
092060020000,原宿,36.767014,139.697047,1,1
092060021000,五十里,36.935941,139.698269,1,1
092060022000,御幸町,36.749121,139.612368,1,1
092060023000,高柴,36.768906,139.707307,1,1
092060024000,高徳,36.785672,139.711732,1,1
092060025000,轟,36.753475,139.738622,1,1
092060026000,黒部,36.870397,139.601579,1,1
092060027000,今市,36.724037,139.702908,1,1
092060028000,今市本町,36.717738,139.699991,1,1
092060029000,根室,36.701835,139.775867,1,1
092060030000,佐下部,36.777367,139.693570,1,1
092060031000,細尾町,36.730758,139.551932,1,1
092060032000,山久保,36.712923,139.653468,1,1
092060033000,山口,36.687835,139.774264,1,1
092060034000,山内,36.756531,139.600720,1,1
092060035000,七里,36.743162,139.634553,1,1
092060036000,室瀬,36.703737,139.704536,1,1
092060037000,若間,36.863741,139.563805,1,1
092060038000,若杉町,36.743459,139.621968,1,1
092060039000,手岡,36.647444,139.742239,1,1
092060040000,所野,36.754183,139.624718,1,1
092060041000,匠町,36.751447,139.594623,1,1
092060042000,小佐越,36.802113,139.698253,1,1
092060043000,小倉,36.636462,139.724664,1,1
092060044000,小代,36.655910,139.716311,1,1
092060045000,小百,36.765428,139.681839,1,1
092060046000,小林,36.729197,139.825184,1,1
092060047000,上栗山,36.861535,139.584827,1,1
092060048000,上三依,37.018032,139.733049,1,1
092060049000,上鉢石町,36.752353,139.605910,1,1
092060050000,森友,36.718352,139.721346,1,1
092060051000,針貝,36.739482,139.750347,1,1
092060052000,水無,36.706386,139.744296,1,1
092060053000,瀬川,36.731121,139.674492,1,1
092060054000,瀬尾,36.740749,139.686933,1,1
092060055001,清滝一丁目,36.744920,139.570761,1,3
092060055002,清滝二丁目,36.735596,139.557796,1,3
092060055003,清滝三丁目,36.733322,139.554460,1,3
092060055004,清滝四丁目,36.734486,139.560887,1,3
092060056000,清滝安良沢町,36.750275,139.567137,1,1
092060057000,清滝桜ヶ丘町,36.737261,139.561318,1,1
092060058000,清滝新細尾町,36.731430,139.544827,1,1
092060059000,清滝丹勢町,36.742672,139.557189,1,1
092060060000,清滝中安戸町,36.735860,139.561532,1,1
092060061000,清滝町,36.740219,139.547801,1,1
092060062000,清滝和の代町,36.741493,139.574031,1,1
092060063000,西小来川,36.678299,139.613157,1,1
092060064000,西川,36.932274,139.673621,1,1
092060065000,石屋町,36.748075,139.615564,1,1
092060066000,千本木,36.712251,139.683479,1,1
092060067000,川治温泉高原,36.923158,139.735782,1,1
092060068000,川治温泉川治,36.898316,139.703722,1,1
092060069000,川室,36.760758,139.723440,1,1
092060070000,川俣,36.875055,139.509123,1,1
092060071000,倉ヶ崎,36.750279,139.703892,1,1
092060072000,倉ヶ崎新田,36.738429,139.702516,1,1
092060073000,相生町,36.746531,139.621914,1,1
092060074000,足尾町,36.624529,139.428002,1,1
092060075000,足尾町愛宕下,36.670895,139.444338,1,1
092060076000,足尾町遠下,36.626749,139.427779,1,1
092060077000,足尾町下間藤,36.654566,139.448835,1,1
092060078000,足尾町掛水,36.640605,139.447139,1,1
092060079000,足尾町向原,36.637626,139.446863,1,1
092060080000,足尾町砂畑,36.630716,139.432086,1,1
092060081000,足尾町松原,36.636118,139.440710,1,1
092060082000,足尾町上の平,36.657354,139.450744,1,1
092060083000,足尾町上間藤,36.659185,139.450828,1,1
092060084000,足尾町深沢,36.662801,139.452444,1,1
092060085000,足尾町赤倉,36.666077,139.445905,1,1
092060086000,足尾町赤沢,36.637242,139.443861,1,1
092060087000,足尾町中才,36.629750,139.433546,1,1
092060088000,足尾町通洞,36.634405,139.441433,1,1
092060089000,足尾町南橋,36.662736,139.447957,1,1
092060090000,足尾町本山,36.667041,139.444211,1,1
092060091000,大桑町,36.761314,139.710837,1,1
092060092000,大室,36.723658,139.747876,1,1
092060093000,大沢町,36.695724,139.759427,1,1
092060094000,大渡,36.761986,139.753938,1,1
092060095000,滝ヶ原,36.705968,139.586951,1,1
092060096000,沢又,36.718846,139.789494,1,1
092060097000,丹勢,36.745322,139.560219,1,1
092060098000,中宮祠,36.745106,139.491207,1,1
092060099000,中三依,36.988822,139.701446,1,1
092060100000,中小来川,36.662457,139.617039,1,1
092060101000,中鉢石町,36.752179,139.608524,1,1
092060102000,猪倉,36.660990,139.777025,1,1
092060103000,町谷,36.748009,139.746153,1,1
092060104000,長畑,36.683034,139.687479,1,1
092060105000,土沢,36.697170,139.727916,1,1
092060106000,土呂部,36.892751,139.572530,1,1
092060107000,東小来川,36.684009,139.626603,1,1
092060108000,東和町,36.745552,139.624693,1,1
092060109000,湯元,36.808461,139.421605,1,1
092060110000,湯西川,36.964332,139.598120,1,1
092060111000,藤原,36.853430,139.729993,1,1
092060112000,独鈷沢,36.975064,139.687083,1,1
092060113000,南小来川,36.651155,139.630799,1,1
092060114000,日蔭,36.871624,139.631727,1,1
092060115000,日光,36.741034,139.590830,1,1
092060116000,日向,36.884241,139.647991,1,1
092060117000,萩垣面,36.762600,139.601609,1,1
092060118000,薄井沢,36.713245,139.759912,1,1
092060119000,板橋,36.664131,139.733600,1,1
092060120000,文挾町,36.640723,139.729244,1,1
092060121000,平ヶ崎,36.713251,139.698630,1,1
092060122000,柄倉,36.785912,139.700134,1,1
092060123000,並木町,36.720060,139.696981,1,1
092060124000,宝殿,36.746204,139.627688,1,1
092060125000,豊田,36.734004,139.701316,1,1
092060126000,本町,36.753671,139.593741,1,1
092060127000,明神,36.677800,139.714859,1,1
092060128000,木和田島,36.681970,139.756484,1,1
092060129000,野口,36.736177,139.654997,1,1
092060130000,野門,36.859906,139.523740,1,1
092060131000,矢野口,36.725318,139.778405,1,1
092060132000,和泉,36.727576,139.665070,1,1
