大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
112340001000,大字伊勢野,35.809671,139.855055,1,1
112340002000,大字伊草,35.830359,139.828994,1,1
112340003000,大字古新田,35.796137,139.852637,1,1
112340004000,大字小作田,35.826321,139.836368,1,1
112340005000,大字松之木,35.829323,139.833095,2,1
112340006000,大字上馬場,35.821802,139.841436,1,1
112340007000,大字新町,35.840787,139.832671,1,1
112340008000,大字西袋,35.817273,139.821372,1,1
112340009000,大字大原,35.807063,139.834965,1,1
112340011000,大字大曽根,35.804542,139.828866,1,1
112340012000,大字中馬場,35.822197,139.843209,1,1
112340013000,大字鶴ヶ曽根,35.830667,139.840311,1,1
112340014000,大字南後谷,35.828530,139.816861,1,1
112340015000,大字南川崎,35.813620,139.855739,1,1
112340016000,大字二丁目,35.821328,139.862547,1,1
112340017000,大字八條,35.850256,139.836067,1,1
112340018000,大字浮塚,35.796982,139.829030,1,1
112340019000,大字木曽根,35.816926,139.865247,1,1
112340020000,大字柳之宮,35.821915,139.822578,1,1
112340021000,大字垳,35.796655,139.849914,1,1
112340022001,中央一丁目,35.821710,139.836057,1,3
112340022002,中央二丁目,35.819428,139.837050,1,3
112340022003,中央三丁目,35.819214,139.830832,1,3
112340022004,中央四丁目,35.818343,139.828226,1,3
112340023001,八潮一丁目,35.816166,139.839910,1,3
112340023002,八潮二丁目,35.814769,139.838174,1,3
112340023003,八潮三丁目,35.814378,139.835777,1,3
112340023004,八潮四丁目,35.811301,139.839063,1,3
112340023005,八潮五丁目,35.809407,139.839328,1,3
112340023006,八潮六丁目,35.812055,139.834248,1,3
112340023007,八潮七丁目,35.814884,139.831502,1,3
112340023008,八潮八丁目,35.813759,139.829513,1,3
112340024000,八潮団地,35.844406,139.834749,1,1
112340025001,緑町一丁目,35.825380,139.834789,1,3
112340025002,緑町二丁目,35.824257,139.830889,1,3
112340025003,緑町三丁目,35.827650,139.830983,1,3
112340025004,緑町四丁目,35.822759,139.827075,1,3
112340025005,緑町五丁目,35.826262,139.825353,1,3
112340026001,大瀬一丁目,35.808210,139.843440,0,3
112340026002,大瀬二丁目,35.809859,139.846142,0,3
112340026003,大瀬三丁目,35.808888,139.847916,0,3
112340026004,大瀬四丁目,35.806439,139.849696,0,3
112340026005,大瀬五丁目,35.804487,139.845960,0,3
112340026006,大瀬六丁目,35.806814,139.844951,0,3
112340027001,茜町一丁目,35.805261,139.841927,0,3
