大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
024260001000,大字佐井字磯谷,41.398242,140.834009,3,2
024260002000,大字佐井字原田,41.452967,140.880960,3,2
024260003000,大字佐井字古佐井,41.433403,140.869414,3,2
024260004000,大字佐井字川目,41.404258,140.859352,3,2
024260005000,大字佐井字大佐井,41.429056,140.860781,3,2
024260006000,大字佐井字湯ノ川越,41.346549,140.882859,3,2
024260007000,大字佐井字矢越,41.418342,140.840595,3,2
024260008000,大字長後字牛滝,41.291392,140.804810,3,2
024260009000,大字長後字長後,41.295472,140.822559,3,2
024260010000,大字長後字福浦,41.328792,140.809640,3,2
024260011000,大字長後字野平,41.267444,140.855418,3,2
024260012000,長後牛滝川目,41.289633,140.804642,0,0
024260013000,長後牛滝屋敷裏,41.291176,140.802181,0,0
024260014000,長後沼ノ平,41.327963,140.807735,0,0
024260015000,長後福浦川目,41.327963,140.814506,0,0
024260016000,長後細間,41.291737,140.803214,0,0
024260017000,長後長後川目,41.367299,140.829320,0,0
024260018000,佐井黒岩,41.433903,140.869253,0,0
024260019000,佐井古佐井川目,41.429843,140.869217,0,0
024260020000,佐井中道,41.441995,140.870989,0,0
024260021000,佐井糠森,41.429591,140.859366,0,0
024260022000,佐井八幡堂,41.431275,140.863153,0,0
