大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
393440001000,粟生,33.792387,133.768393,1,1
393440002000,穴内,33.779083,133.698046,1,1
393440003000,庵谷,33.770399,133.727822,1,1
393440004000,筏木,33.819187,133.782738,1,1
393440005000,磯谷,33.788704,133.708081,1,1
393440006000,岩原,33.824890,133.790635,1,1
393440007000,馬瀬,33.696610,133.689478,1,1
393440008000,尾生,33.787865,133.693292,1,1
393440009000,大久保,33.825245,133.785785,1,1
393440010000,大砂子,33.822371,133.777480,1,1
393440011000,大平,33.796706,133.790319,1,1
393440012000,大滝,33.799945,133.781775,1,1
393440013000,小川,33.736086,133.660887,1,1
393440014000,奥大田,33.823597,133.726442,1,1
393440015000,角茂谷,33.699425,133.692768,1,1
393440016000,梶ヶ内,33.810502,133.730277,1,1
393440017000,葛原,33.772183,133.648426,1,1
393440018000,上東,33.786951,133.738477,1,1
393440019000,川井,33.793771,133.786725,1,1
393440020000,川口,33.770632,133.657426,1,1
393440021000,川戸,33.797048,133.750890,1,1
393440022000,北川,33.729938,133.713383,1,1
393440023000,久壽軒,33.721315,133.696302,1,1
393440024000,黒石,33.784329,133.728321,1,1
393440025000,佐賀山,33.785066,133.752571,1,1
393440026000,式岩,33.783329,133.679559,1,1
393440027000,杉,33.755018,133.662937,1,1
393440028000,高須,33.764447,133.663247,1,1
393440029000,立川上名,33.848125,133.647774,1,1
393440030000,立川下名,33.848760,133.651208,1,1
393440031000,立野,33.789643,133.776111,1,1
393440032000,谷,33.784702,133.676879,1,1
393440033000,津家,33.766414,133.647205,1,1
393440034000,連火,33.802715,133.755398,1,1
393440035000,寺内,33.790511,133.733518,1,1
393440036000,戸手野,33.689284,133.686475,1,1
393440037000,中内,33.805184,133.797784,1,1
393440038000,永渕,33.815504,133.768575,1,1
393440039000,中村大王,33.739697,133.678655,1,1
393440040000,中屋,33.786623,133.732261,1,1
393440041000,西川,33.786470,133.766497,1,1
393440042000,西久保,33.808814,133.750622,1,1
393440043000,西土居,33.786499,133.750725,1,1
393440044000,西峯,33.809279,133.828473,1,1
393440045000,怒田,33.788784,133.799231,1,1
393440046000,日浦,33.771627,133.683618,1,1
393440047000,東土居,33.794587,133.758493,1,1
393440048000,船戸,33.786983,133.724231,1,1
393440049000,南大王,33.768978,133.785138,1,1
393440050000,桃原,33.809483,133.758614,1,1
393440051000,八川,33.806874,133.773623,1,1
393440052000,安野々,33.792311,133.743929,1,1
393440053000,柳野,33.820408,133.772776,1,1
393440054000,柚木,33.797412,133.817766,1,1
393440055000,八畝,33.778861,133.772858,1,1
393440056000,和田,33.779951,133.707370,1,1
