大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
075010001000,字一ノ沢,37.161368,140.456436,1,2
075010002000,字塩ノ平,37.163315,140.429325,1,2
075010003000,字塩沼,37.134908,140.452609,1,2
075010004000,字王子平,37.143279,140.420071,1,2
075010005000,字沖ノ田輪,37.154663,140.421124,1,2
075010006000,字屋敷ノ入,37.154099,140.462279,1,2
075010007000,字下ノ内,37.166942,140.413941,1,2
075010008000,字下泉,37.143929,140.451890,1,2
075010009000,字外国見,37.149298,140.425367,1,2
075010010000,字外槇下ノ内,37.168390,140.412771,1,2
075010011000,字関根,37.146051,140.459362,1,2
075010012000,字境ノ内,37.158295,140.462694,1,2
075010013000,字曲ノ内,37.144538,140.427898,1,2
075010014000,字轡取,37.162054,140.439555,1,2
075010015000,字原,37.145015,140.412003,1,2
075010016000,字古舘,37.155158,140.452769,1,2
075010017000,字江堀田,37.164841,140.460268,1,2
075010018000,字高田,37.151102,140.452733,1,2
075010019000,字国見,37.152861,140.426556,1,2
075010020000,字鹿ノ坂,37.147741,140.447436,1,2
075010021000,字秋台,37.146662,140.434314,1,2
075010022000,字松木下,37.136599,140.442733,1,2
075010023000,字新屋敷,37.156034,140.399867,1,2
075010024000,字新町,37.147956,140.456006,1,2
075010025000,字成亀,37.156298,140.417205,1,2
075010026000,字西ノ又,37.160158,140.424135,1,2
075010027000,字石塚,37.150012,140.436292,1,2
075010028000,字石田,37.160293,140.444376,1,2
075010029000,字前ノ内,37.159165,140.434614,1,2
075010030000,字草倉田,37.162334,140.433572,1,2
075010031000,字大橋,37.167489,140.427089,1,2
075010032000,字大五郎内,37.151132,140.432478,1,2
075010033000,字大室,37.140073,140.453778,1,2
075010034000,字大沢,37.130398,140.435779,1,2
075010035000,字大内,37.156065,140.439712,1,2
075010036000,字筑前,37.158282,140.429170,1,2
075010037000,字長久保,37.155075,140.445953,1,2
075010038000,字長郷田,37.160046,140.453363,1,2
075010039000,字渡里沢,37.147806,140.440993,1,2
075010040000,字当町,37.142530,140.443314,1,2
075010042000,字南町,37.146199,140.454443,1,2
075010043000,字入山,37.163119,140.421826,1,2
075010044000,字猫啼,37.132436,140.427682,1,2
075010045000,字白石,37.140289,140.433347,1,2
075010046000,字麦ノ内,37.161045,140.426843,1,2
075010048000,字宝殿前,37.157119,140.411928,1,2
075010049000,字北町,37.150907,140.457057,1,2
075010050000,字弥吾,37.164651,140.449715,1,2
075010051000,字矢ノ目田,37.149871,140.449802,1,2
075010052000,字柳作,37.151627,140.429795,1,2
075010054000,字梁瀬,37.149581,140.418206,1,2
075010055000,字和久,37.160844,140.417844,1,2
075010056000,大字塩沢字割田作,37.166517,140.440198,1,2
075010057000,大字塩沢字金堀,37.168611,140.448595,1,2
075010058000,大字塩沢字空田,37.173499,140.434917,1,2
075010059000,大字塩沢字月ノ久保,37.171822,140.448261,1,2
075010060000,大字塩沢字後田,37.175397,140.431008,1,2
075010061000,大字塩沢字佐武内,37.166585,140.436407,1,2
075010062000,大字塩沢字小金塚,37.169766,140.441044,1,2
075010063000,大字塩沢字千穂,37.174761,140.450842,1,2
075010064000,大字塩沢字大橋,37.171225,140.430798,1,2
075010065000,大字塩沢字大石,37.167866,140.432438,1,2
075010066000,大字塩沢字大日向,37.166098,140.443919,1,2
075010067000,大字塩沢字大畑,37.170404,140.454066,1,2
075010068000,大字塩沢字池ノ入,37.175499,140.434987,1,2
075010069000,大字塩沢字竹ノ内,37.171315,140.435808,1,2
075010070000,大字塩沢字禿山,37.174132,140.444691,1,2
075010071000,大字塩沢字二斗蒔,37.172000,140.432982,1,2
075010072000,大字塩沢字表,37.173952,140.432098,1,2
075010073000,大字塩沢字林坂,37.172947,140.440484,1,2
075010075000,大字曲木字滑津,37.179903,140.430882,1,2
075010076000,大字曲木字関場,37.182901,140.432251,1,2
075010077000,大字曲木字舘,37.183149,140.437834,1,2
075010078000,大字曲木字掘米,37.183408,140.452244,1,2
075010079000,大字曲木字源平,37.185787,140.429718,1,2
075010080000,大字曲木字古内,37.179057,140.444464,1,2
075010081000,大字曲木字戸ノ内,37.181631,140.444369,1,2
075010082000,大字曲木字坂ノ下,37.183424,140.445865,1,2
075010083000,大字曲木字小松内,37.185731,140.447801,1,2
075010084000,大字曲木字小和清水,37.181880,140.435954,1,2
075010085000,大字曲木字新屋敷,37.186213,140.440965,1,2
075010086000,大字曲木字森越,37.190353,140.450213,1,2
075010087000,大字曲木字切通,37.185311,140.436463,1,2
075010088000,大字曲木字先達,37.192282,140.442810,1,2
075010089000,大字曲木字川山,37.189648,140.433262,1,2
075010090000,大字曲木字大谷地,37.193650,140.450155,1,2
075010091000,大字曲木字竹ノ花,37.181273,140.450351,1,2
075010092000,大字曲木字仲ノ内,37.181226,140.440215,1,2
075010093000,大字曲木字仲作,37.189209,140.452989,1,2
075010094000,大字曲木字仲田,37.178261,140.436711,1,2
075010095000,大字曲木字東土神,37.190085,140.456926,1,2
075010096000,大字曲木字燈篭場,37.181521,140.425162,1,2
075010097000,大字曲木字南,37.178051,140.440340,1,2
075010098000,大字曲木字馬城免,37.179417,140.448984,1,2
075010099000,大字曲木字平田,37.177238,140.434952,1,2
075010100000,大字曲木字北ノ山,37.189915,140.446623,1,2
075010101000,大字曲木字北古内,37.185110,140.454310,1,2
075010102000,大字曲木字明,37.190800,140.436437,1,2
075010103000,大字曲木字梨久保,37.186968,140.444295,1,2
075010104000,大字曲木字和泉式部,37.189788,140.440660,1,2
075010106000,大字形見字形見,37.143310,140.494104,1,2
075010107000,大字形見字古市場,37.140019,140.484456,1,2
075010108000,大字形見字漆方,37.143188,140.488590,1,2
075010109000,大字形見字借宿,37.142243,140.475385,1,2
075010110000,大字形見字小原,37.142421,140.480222,1,2
075010111000,大字形見字川入,37.148312,140.477952,1,2
075010112000,大字形見字双里,37.147053,140.473174,1,2
075010113000,大字形見字大工内,37.146856,140.489264,1,2
075010114000,大字形見字中屋敷,37.137712,140.487500,1,2
075010115000,大字形見字道橋,37.148436,140.481350,1,2
075010116000,大字形見字尾巻,37.146540,140.482421,1,2
075010117000,大字形見字明内,37.140413,140.495667,1,2
075010118000,大字坂路字五百目,37.119148,140.496202,1,2
075010119000,大字坂路字山小屋,37.127771,140.520596,1,2
075010120000,大字坂路字西田ノ内,37.120244,140.497786,1,2
075010121000,大字坂路字川平,37.119308,140.512606,1,2
075010122000,大字坂路字馬場宿,37.120403,140.501881,1,2
075010123000,大字坂路字反田,37.123697,140.502210,1,2
075010124000,大字坂路字野出ノ内,37.122684,140.505340,1,2
075010125000,大字山形字押野,37.109647,140.452675,1,2
075010126000,大字山形字横山,37.123038,140.436036,1,2
075010127000,大字山形字関田,37.116058,140.435782,1,2
075010128000,大字山形字舘野越,37.117986,140.441888,1,2
075010129000,大字山形字岸久内,37.111637,140.442396,1,2
075010130000,大字山形字五斗蒔,37.123149,140.426096,1,2
075010131000,大字山形字作田,37.119919,140.425343,1,2
075010132000,大字山形字若林,37.127264,140.453839,1,2
075010133000,大字山形字松原,37.121262,140.461545,1,2
075010134000,大字山形字松森,37.114318,140.445920,1,2
075010135000,大字山形字菖蒲沢,37.129855,140.423993,1,2
075010136000,大字山形字須沢,37.118313,140.450408,1,2
075010137000,大字山形字大下,37.115254,140.462122,1,2
075010138000,大字山形字大室,37.133673,140.459420,1,2
075010139000,大字山形字大沢,37.127092,140.437123,1,2
075010140000,大字山形字大豆久内,37.123210,140.429321,1,2
075010141000,大字山形字大豆平,37.122537,140.445332,1,2
075010142000,大字山形字滝尻,37.125303,140.422567,1,2
075010143000,大字山形字兎田,37.123185,140.419569,1,2
075010144000,大字山形字二反田,37.112996,140.454961,1,2
