大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
092140001001,卯の里一丁目,36.682984,139.957911,1,3
092140001002,卯の里二丁目,36.683435,139.959895,1,3
092140001003,卯の里三丁目,36.679874,139.961698,1,3
092140001004,卯の里四丁目,36.679403,139.959448,1,3
092140001005,卯の里五丁目,36.677031,139.961410,1,3
092140002000,押上,36.713767,139.927559,1,1
092140003000,下河戸,36.773961,140.007908,1,1
092140004000,柿木澤,36.673810,140.004826,1,1
092140005000,柿木澤新田,36.681212,139.993140,1,1
092140006000,葛城,36.707227,140.030392,1,1
092140007000,蒲須坂,36.723896,139.953098,1,1
092140008000,喜連川,36.724665,140.024111,1,1
092140009000,金枝,36.748919,140.035584,1,1
092140010000,向河原,36.692365,139.942211,1,1
092140011001,桜ヶ丘一丁目,36.744208,140.011880,1,3
092140011002,桜ヶ丘二丁目,36.749287,140.008030,1,3
092140011003,桜ヶ丘三丁目,36.748339,140.012530,1,3
092140012000,氏家,36.706042,139.965292,1,1
092140013000,氏家新田,36.675279,139.985203,1,1
092140014000,鹿子畑,36.729549,140.057852,1,1
092140015000,小入,36.727163,139.987946,1,1
092140016000,松山,36.702392,139.990842,1,1
092140017000,松島,36.733328,139.973435,1,1
092140018000,上阿久津,36.653150,139.962205,1,1
092140019000,上河戸,36.789340,139.990723,1,1
092140020000,上野,36.686487,139.988131,1,1
092140021000,早乙女,36.729115,139.971256,1,1
092140022001,草川一丁目,36.686522,139.948409,1,3
092140022002,草川二丁目,36.683464,139.954454,1,3
092140022003,草川三丁目,36.677722,139.957777,1,3
092140023000,大中,36.680701,139.950953,1,1
092140024000,鍛冶ヶ澤,36.688878,140.028022,1,1
092140025000,長久保,36.711952,139.950453,1,1
092140026000,南和田,36.751118,140.033769,1,1
092140027000,馬場,36.700689,139.953689,1,1
092140028000,箱森新田,36.719703,139.965959,1,1
092140029000,富野岡,36.699275,139.939998,1,1
092140030000,穂積,36.754315,140.064912,1,1
092140031001,北草川一丁目,36.688691,139.951902,1,3
092140031002,北草川二丁目,36.686322,139.955570,1,3
092140032000,鷲宿,36.738177,139.978042,1,1
092140033000,櫻野,36.684697,139.979221,1,1
092140034000,狹間田,36.699635,140.005434,1,1
092140035001,フィオーレ喜連川一丁目,36.736437,140.031108,0,3
092140035002,フィオーレ喜連川二丁目,36.732335,140.026531,0,3
092140035003,フィオーレ喜連川三丁目,36.736152,140.027559,0,3
092140035004,フィオーレ喜連川四丁目,36.742462,140.025405,0,3
092140035005,フィオーレ喜連川五丁目,36.742331,140.027888,0,3
