大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
271220001001,旭一丁目,34.644475,135.494600,1,3
271220001002,旭二丁目,34.644616,135.491267,1,3
271220001003,旭三丁目,34.644333,135.487805,1,3
271220002001,岸里一丁目,34.636284,135.495219,1,3
271220002002,岸里二丁目,34.633194,135.494174,1,3
271220002003,岸里三丁目,34.630119,135.493450,1,3
271220003001,岸里東一丁目,34.632193,135.497118,1,3
271220003002,岸里東二丁目,34.630042,135.496490,1,3
271220004001,北津守一丁目,34.655408,135.483521,1,3
271220004002,北津守二丁目,34.652701,135.481543,1,3
271220004003,北津守三丁目,34.651187,135.481968,1,3
271220004004,北津守四丁目,34.648901,135.482089,1,3
271220005001,北開一丁目,34.653295,135.491292,1,3
271220005002,北開二丁目,34.653351,135.488865,1,3
271220006001,山王一丁目,34.647489,135.506807,1,3
271220006002,山王二丁目,34.645629,135.505561,1,3
271220006003,山王三丁目,34.643676,135.504084,1,3
271220007001,潮路一丁目,34.636301,135.493180,1,3
271220007002,潮路二丁目,34.637092,135.491344,1,3
271220008001,聖天下一丁目,34.637492,135.501814,1,3
271220008002,聖天下二丁目,34.635778,135.501155,1,3
271220009001,千本北一丁目,34.635271,135.489967,1,3
271220009002,千本北二丁目,34.636017,135.487460,1,3
271220010001,千本中一丁目,34.633279,135.490675,1,3
271220010002,千本中二丁目,34.632415,135.487640,1,3
271220011001,千本南一丁目,34.630377,135.490654,1,3
271220011002,千本南二丁目,34.629735,135.487963,1,3
271220012001,太子一丁目,34.648195,135.504068,1,3
271220012002,太子二丁目,34.645976,135.503123,1,3
271220013001,橘一丁目,34.638960,135.493605,1,3
271220013002,橘二丁目,34.638944,135.491083,1,3
271220013003,橘三丁目,34.639056,135.487474,1,3
271220014001,玉出中一丁目,34.627667,135.492743,1,3
271220014002,玉出中二丁目,34.624791,135.491891,1,3
271220015001,玉出西一丁目,34.627130,135.488810,1,3
271220015002,玉出西二丁目,34.624921,135.488547,1,3
271220016001,玉出東一丁目,34.627223,135.495110,1,3
271220016002,玉出東二丁目,34.624846,135.494536,1,3
271220017001,津守一丁目,34.646114,135.481901,1,3
271220017002,津守二丁目,34.642868,135.481642,1,3
271220017003,津守三丁目,34.638846,135.481474,1,3
271220018001,鶴見橋一丁目,34.646281,135.494773,1,3
271220018002,鶴見橋二丁目,34.646330,135.491440,1,3
271220018003,鶴見橋三丁目,34.646293,135.488098,1,3
271220019001,出城一丁目,34.650553,135.494343,1,3
271220019002,出城二丁目,34.650271,135.491368,1,3
271220019003,出城三丁目,34.650234,135.488655,1,3
271220020001,天下茶屋一丁目,34.641206,135.499424,1,3
271220020002,天下茶屋二丁目,34.638282,135.498802,1,3
271220020003,天下茶屋三丁目,34.635728,135.497791,1,3
271220021001,天下茶屋北一丁目,34.644267,135.502536,1,3
271220021002,天下茶屋北二丁目,34.643466,135.500445,1,3
271220022001,天下茶屋東一丁目,34.641610,135.503452,1,3
271220022002,天下茶屋東二丁目,34.639972,135.502672,1,3
271220023001,天神ノ森一丁目,34.632782,135.500070,1,3
271220023002,天神ノ森二丁目,34.628822,135.498037,1,3
271220024001,長橋一丁目,34.648542,135.494657,1,3
271220024002,長橋二丁目,34.648712,135.491316,1,3
271220024003,長橋三丁目,34.648529,135.488070,1,3
271220025001,中開一丁目,34.651459,135.494636,1,3
271220025002,中開二丁目,34.652388,135.491891,1,3
271220025003,中開三丁目,34.652080,135.487692,1,3
271220026001,梅南一丁目,34.642888,135.494102,1,3
271220026002,梅南二丁目,34.642848,135.491078,1,3
271220026003,梅南三丁目,34.642782,135.487831,1,3
271220027001,萩之茶屋一丁目,34.648252,135.500965,1,3
271220027002,萩之茶屋二丁目,34.646367,135.500576,1,3
271220027003,萩之茶屋三丁目,34.644717,135.499462,1,3
271220028001,花園北一丁目,34.649034,135.498547,1,3
271220028002,花園北二丁目,34.645815,135.497666,1,3
271220029001,花園南一丁目,34.641874,135.496871,1,3
271220029002,花園南二丁目,34.638819,135.496072,1,3
271220030001,松一丁目,34.640985,135.493885,1,3
271220030002,松二丁目,34.641028,135.491304,1,3
271220030003,松三丁目,34.641095,135.488272,1,3
271220031001,南津守一丁目,34.635889,135.484201,1,3
271220031002,南津守二丁目,34.633840,135.479691,1,3
271220031003,南津守三丁目,34.632306,135.484513,1,3
271220031004,南津守四丁目,34.629551,135.484048,1,3
271220031005,南津守五丁目,34.629308,135.478436,1,3
271220031006,南津守六丁目,34.627291,135.483308,1,3
271220031007,南津守七丁目,34.623779,135.483865,1,3
271220032001,南開一丁目,34.651340,135.491735,1,3
271220032002,南開二丁目,34.651305,135.488611,1,3
