大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
204140001000,稲伏戸,35.396145,137.848247,1,0
204140002000,温田,35.336475,137.846346,1,0
204140003000,我科,35.324034,137.839512,1,0
204140004000,柿野,35.384871,137.841327,1,0
204140005000,金野,35.406086,137.832402,1,0
204140006000,高町,35.402094,137.838248,1,0
204140007000,黒見,35.388198,137.824185,1,0
204140008000,左京,35.364220,137.840452,1,0
204140009000,三耕地,35.387555,137.856606,1,0
204140010000,漆平野,35.338521,137.857548,1,0
204140011000,大畑,35.346854,137.845792,1,0
204140012000,唐笠,35.394292,137.821601,1,0
204140013000,栃城,35.341938,137.898727,1,0
204140014000,平島田,35.377190,137.844374,1,0
204140015000,万場,35.387483,137.835842,1,0
204140016000,明島,35.380901,137.828743,1,0
204140017000,門島,35.375022,137.817738,1,0
204140018000,梨久保,35.359104,137.865674,1,0
204140019000,川端,35.353542,137.871759,0,0
204140020000,田本,35.348521,137.848615,0,0
