大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
452050001000,駅南,31.990233,130.974406,0,0
452050002000,大字北西方,32.034386,130.951656,0,0
452050003000,大字堤,31.965429,131.004295,0,0
452050004000,大字水流迫,31.989073,130.994892,0,0
452050005000,大字東方,32.068876,130.975989,0,0
452050006000,大字細野,31.961666,130.948774,0,0
452050007000,大字真方,32.010577,130.983379,0,0
452050008000,大字南西方,31.955589,130.896500,0,0
452050009000,須木大字内山,32.007647,131.117287,0,0
452050010000,須木大字下田,32.065641,131.105242,0,0
452050011000,須木大字鳥田町,32.115096,131.033716,0,0
452050012000,須木大字中原,32.113191,131.116400,0,0
452050013000,須木大字奈佐木,32.037019,131.064563,0,0
452050014000,野尻町紙屋,31.966412,131.174869,0,0
452050015000,野尻町東麓,31.961796,131.110097,0,0
452050016000,野尻町三ケ野山,31.979945,131.056073,0,0
452050017000,本町,31.991878,130.976201,0,0
