大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
023610001000,下俵舛字東豊田,40.699549,140.508852,1,2
023610002000,下俵舛字豊田,40.703033,140.505390,1,2
023610003000,下俵舛字北豊田,40.706513,140.503857,1,2
023610004000,葛野字岡元,40.662452,140.503922,1,2
023610005000,葛野字新岡元,40.662812,140.499784,1,2
023610006000,葛野字前田,40.659599,140.501970,1,2
023610007000,亀岡字松元,40.686297,140.495608,1,2
023610008000,亀岡字池田,40.692861,140.494914,1,2
023610009000,吉向字葛巻,40.687082,140.503644,1,2
023610010000,久井名舘字早稲田,40.691909,140.531953,1,2
023610011000,久井名舘字北原,40.694004,140.538803,1,2
023610012000,五林字藤巻西,40.679440,140.489791,1,2
023610013000,五林字藤巻東,40.679838,140.493276,1,2
023610014000,榊字稲村,40.663596,140.532880,1,2
023610015000,榊字亀田,40.671936,140.532103,1,2
023610016000,榊字宮本,40.667649,140.528341,1,2
023610017000,榊字種元,40.670439,140.528978,1,2
023610018000,榊字種田,40.662210,140.529421,1,2
023610019000,榊字植田,40.665627,140.526439,1,2
023610020000,榊字柏原,40.675432,140.522163,1,2
023610021000,榊字福田,40.674597,140.525213,1,2
023610022000,榊字和田,40.675763,140.530120,1,2
023610023000,三ツ屋字永田,40.673387,140.564827,1,2
023610024000,三ツ屋字上前田,40.669946,140.563690,1,2
023610025000,若松字安田,40.662669,140.539477,1,2
023610026000,若松字森越,40.665987,140.538712,1,2
023610027000,若松字早稲田,40.664375,140.536029,1,2
023610028000,小畑字舟橋,40.660725,140.520530,1,2
023610029000,小畑字福元,40.667539,140.518521,1,2
023610030000,常盤字一宮本,40.660388,140.544235,1,2
023610031000,常盤字一西田,40.672104,140.545727,1,2
023610032000,常盤字五宮本,40.668394,140.544485,1,2
023610033000,常盤字五西田,40.671913,140.536499,1,2
023610034000,常盤字三宮本,40.664638,140.546512,1,2
023610035000,常盤字三西田,40.673764,140.540162,1,2
023610036000,常盤字四宮本,40.665273,140.549993,1,2
023610037000,常盤字四西田,40.668585,140.539749,1,2
023610038000,常盤字二宮本,40.663554,140.543735,1,2
023610039000,常盤字二西田,40.671301,140.542142,1,2
023610040000,常盤字富田,40.669352,140.547768,1,2
023610041000,水沼字浅田,40.665689,140.505871,1,2
023610042000,水沼字早稲田,40.670705,140.506819,1,2
023610043000,水沼字俵元,40.673506,140.499635,1,2
023610044000,水沼字豊田,40.670510,140.503469,1,2
023610045000,水木字稲元,40.683157,140.536289,1,2
023610046000,水木字稲村,40.687033,140.535399,1,2
023610047000,水木字稲田,40.684592,140.540344,1,2
023610048000,水木字駒田,40.682281,140.526210,1,2
023610049000,水木字古館,40.680837,140.535450,1,2
023610050000,水木字水元,40.679898,140.540596,1,2
023610051000,水木字水上,40.676287,140.543262,1,2
023610052000,水木字浅岡,40.679631,140.531596,1,2
023610053000,水木字浅田,40.678855,140.537075,1,2
023610054000,水木字前田,40.678713,140.530432,1,2
023610055000,水木字村岡,40.675308,140.542501,1,2
023610056000,水木字村元,40.675000,140.539701,1,2
023610057000,水木字村上,40.677144,140.544018,1,2
023610058000,水木字福元,40.685755,140.518622,1,2
023610059000,水木字福種,40.679440,140.521708,1,2
023610060000,水木字福西,40.679169,140.527853,1,2
023610061000,水木字平岡,40.685525,140.530999,1,2
023610062000,水木字平中,40.688531,140.526917,1,2
023610063000,水木字北田,40.685232,140.522639,1,2
023610064000,西中野目字宮元,40.687729,140.499285,1,2
023610065000,西中野目字浅田,40.700470,140.496893,1,2
023610066000,西中野目字池田,40.691808,140.499840,1,2
023610067001,西豊田一丁目,40.656223,140.502185,1,3
023610067002,西豊田二丁目,40.654305,140.503635,1,3
023610067003,西豊田三丁目,40.652786,140.504786,1,3
023610068000,中島字岩井,40.673370,140.518066,1,2
023610069000,中島字岩崎,40.675297,140.519866,1,2
023610070000,中島字岩倉,40.675354,140.513836,1,2
023610071000,中島字岩渕,40.679984,140.515497,1,2
023610072000,中島字種元,40.665990,140.520416,1,2
023610073000,中島字舟岡,40.664218,140.523761,1,2
023610074000,中島字早稲田,40.683651,140.517466,1,2
023610075000,中島字中元,40.669747,140.522601,1,2
023610076000,中野目字葛巻,40.685872,140.499293,1,2
023610077000,中野目字前田西,40.680898,140.503090,1,2
023610078000,中野目字前田東,40.687170,140.510023,1,2
023610079000,中野目字前田南,40.679306,140.507094,1,2
023610080000,中野目字前田北,40.683482,140.502563,1,2
023610081000,中野目字早稲田西,40.680042,140.496481,1,2
023610082000,中野目字早稲田東,40.679968,140.499539,1,2
023610083000,藤越字西一本木,40.649682,140.509034,1,2
023610084000,藤越字西亀田,40.650361,140.511136,1,2
023610085000,藤越字東一本木,40.647904,140.512705,1,2
023610086000,藤越字東亀田,40.653207,140.517448,1,2
023610087000,藤崎字一本柳,40.657017,140.489053,1,2
023610088000,藤崎字横松,40.654537,140.491653,1,2
023610089000,藤崎字岡本,40.653878,140.483890,1,2
023610090000,藤崎字下川原,40.646502,140.496075,1,2
023610091000,藤崎字下袋,40.656464,140.483989,1,2
023610092000,藤崎字下道,40.663064,140.490232,1,2
023610093000,藤崎字舘岡,40.652136,140.495515,1,2
023610094000,藤崎字雁泊,40.665075,140.491912,1,2
023610095000,藤崎字郷士川原,40.657215,140.468934,1,2
023610096000,藤崎字向根子橋,40.671389,140.492192,1,2
023610097000,藤崎字高瀬,40.658818,140.478396,1,2
023610098000,藤崎字根子橋,40.668613,140.497750,1,2
023610099000,藤崎字三貫川原,40.647531,140.478904,1,2
023610100000,藤崎字四本松,40.647172,140.498877,1,2
023610101000,藤崎字若松,40.662884,140.493806,1,2
023610102000,藤崎字若前,40.655559,140.494552,1,2
023610103000,藤崎字松野木,40.660584,140.479279,1,2
023610104000,藤崎字上川原,40.642798,140.504397,1,2
023610105000,藤崎字新城,40.644222,140.505841,1,2
023610106000,藤崎字真那板,40.662342,140.468888,1,2
023610107000,藤崎字真那板縁,40.661230,140.473797,1,2
023610108000,藤崎字杉山,40.653456,140.511845,1,2
023610109000,藤崎字西岡本,40.652531,140.473481,1,2
023610110000,藤崎字西若松,40.660057,140.492055,1,2
023610111000,藤崎字西浅田,40.646573,140.506105,1,2
023610112000,藤崎字西村井,40.654752,140.497304,1,2
023610113000,藤崎字西竹原,40.666900,140.478170,1,2
023610114000,藤崎字西豊田,40.658055,140.505126,1,2
023610115000,藤崎字村井,40.649076,140.502738,1,2
023610116000,藤崎字村岡,40.650005,140.497360,1,2
023610117000,藤崎字村元,40.652062,140.493014,1,2
023610118000,藤崎字竹原,40.662611,140.485389,1,2
023610119000,藤崎字中真那板,40.664815,140.466186,1,2
023610120000,藤崎字中川原,40.643854,140.498272,1,2
023610121000,藤崎字中村井,40.652425,140.498908,1,2
023610122000,藤崎字中竹原,40.664424,140.486106,1,2
023610123000,藤崎字中島,40.645189,140.509076,1,2
023610124000,藤崎字中豊田,40.658674,140.510658,1,2
023610125000,藤崎字唐糸,40.661799,140.480515,1,2
023610126000,藤崎字東若松,40.663453,140.496705,1,2
023610127000,藤崎字東村井,40.651469,140.501419,1,2
023610128000,藤崎字銅屋森,40.655099,140.489028,1,2
023610129000,藤崎字南真那板,40.659821,140.470692,1,2
023610130000,藤崎字南竹原,40.662808,140.482347,1,2
023610131000,藤崎字南豊田,40.651475,140.506471,1,2
023610132000,藤崎字二本柳,40.659895,140.486387,1,2
023610133000,藤崎字白子,40.654169,140.476334,1,2
023610134000,藤崎字樋口,40.650350,140.480128,1,2
