大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
285850001000,香住区上岡,35.620488,134.677514,1,1
285850002000,香住区隼人,35.619408,134.674745,1,1
285850003000,香住区畑,35.600181,134.673294,1,1
285850004000,香住区三川,35.572687,134.648830,1,1
285850005000,香住区土生,35.587274,134.695977,1,1
285850006000,香住区本見塚,35.601994,134.701809,1,1
285850007000,香住区大谷,35.602279,134.634214,1,1
285850008000,香住区大野,35.599370,134.618365,1,1
285850009000,香住区小原,35.599596,134.611021,1,1
285850010000,香住区中野,35.587962,134.612507,1,1
285850011000,香住区藤,35.582718,134.610417,1,1
285850012000,香住区八原,35.579538,134.607128,1,1
285850013000,村岡区村岡,35.471590,134.595013,1,1
285850014000,村岡区用野,35.483774,134.585111,1,1
285850015000,村岡区鹿田,35.474599,134.588425,1,1
285850016000,村岡区相田,35.461414,134.587483,1,1
285850017000,村岡区神坂,35.460226,134.581492,1,1
285850018000,村岡区萩山,35.455099,134.572900,1,1
285850019000,村岡区板仕野,35.449877,134.573243,1,1
285850020000,村岡区大糠,35.459528,134.604142,1,1
285850021000,村岡区高井,35.451092,134.599672,1,1
285850022000,村岡区寺河内,35.453106,134.604226,1,1
285850023000,村岡区耀山,35.447538,134.606221,1,1
285850024000,村岡区市原,35.443290,134.603754,1,1
285850025000,村岡区八井谷,35.406496,134.603232,1,1
285850026000,村岡区大野,35.399267,134.590412,1,1
285850027000,村岡区口大谷,35.406782,134.579144,1,1
285850028000,村岡区中大谷,35.401633,134.573115,1,1
285850029000,村岡区大笹,35.404910,134.563566,1,1
285850030000,村岡区高坂,35.412888,134.576356,1,1
285850031000,村岡区池ヶ平,35.415291,134.582477,1,1
285850032000,村岡区和池,35.418890,134.589170,1,1
285850033000,村岡区森脇,35.417044,134.594900,1,1
285850034000,村岡区黒田,35.422972,134.601359,1,1
285850035000,村岡区宿,35.433075,134.599838,1,1
285850036000,村岡区日影,35.435817,134.602563,1,1
285850037000,村岡区作山,35.419997,134.625407,1,1
285850038000,村岡区入江,35.493413,134.570297,1,1
285850039000,村岡区和田,35.495009,134.568154,1,1
285850040000,村岡区長板,35.485217,134.555746,1,1
285850041000,村岡区熊波,35.488514,134.533111,1,1
285850042000,村岡区柤岡,35.492043,134.526700,1,1
285850043000,村岡区丸味,35.506756,134.553458,1,1
285850044000,村岡区川会,35.500280,134.573559,1,1
285850045000,村岡区高津,35.512398,134.570732,1,1
285850046000,村岡区長須,35.524681,134.567309,1,1
285850047000,村岡区味取,35.545314,134.565735,1,1
285850048000,村岡区原,35.550459,134.567116,1,1
285850049000,村岡区長瀬,35.556514,134.578448,1,1
285850050000,村岡区山田,35.552694,134.599489,1,1
285850051000,村岡区境,35.567051,134.608928,1,1
285850052000,小代区神場,35.456766,134.557035,1,1
285850053000,小代区広井,35.466984,134.549963,1,1
285850054000,小代区水間,35.461650,134.544511,1,1
285850055000,小代区野間谷,35.447250,134.542641,1,1
285850056000,小代区実山,35.442142,134.537625,1,1
285850057000,小代区平野,35.437601,134.537895,1,1
285850058000,小代区茅野,35.430239,134.533056,1,1
285850059000,小代区新屋,35.415352,134.523707,1,1
285850060000,小代区秋岡,35.420499,134.520095,1,1
285850061000,小代区東垣,35.425898,134.521651,1,1
285850062000,小代区佐防,35.427461,134.515459,1,1
285850063000,小代区鍛治屋,35.428625,134.520940,1,1
285850064000,小代区貫田,35.437315,134.530439,1,1
285850065000,小代区忠宮,35.443852,134.533386,1,1
285850066000,小代区久須部,35.447369,134.519818,1,1
285850067000,小代区大谷,35.454689,134.533743,1,1
285850068000,小代区城山,35.459317,134.538201,1,1
285850069000,小代区神水,35.463846,134.543404,1,1
285850070000,小代区石寺,35.471019,134.551456,1,1
285850071000,村岡区福岡,35.415795,134.600159,1,1
285850072000,香住区境,35.647340,134.638835,1,1
285850073000,香住区一日市,35.643162,134.640178,1,1
285850074000,香住区若松,35.642127,134.633953,1,1
285850075000,香住区香住,35.638882,134.631959,1,1
285850076000,香住区七日市,35.636739,134.621132,1,1
285850077000,香住区森,35.623775,134.624690,1,1
285850078000,香住区間室,35.626195,134.619995,1,1
285850079000,香住区油良,35.630557,134.620055,1,1
285850080000,香住区矢田,35.639332,134.613268,1,1
285850081000,香住区下浜,35.643208,134.612191,1,1
285850082000,香住区九斗,35.642350,134.679863,1,1
285850083000,香住区米地,35.636831,134.691149,1,1
285850084000,香住区丹生地,35.631554,134.675939,1,1
285850085000,香住区下岡,35.623535,134.680449,1,1
285850086000,香住区相谷,35.658988,134.728642,1,1
285850087000,香住区安木,35.650011,134.706471,1,1
285850088000,香住区訓谷,35.652494,134.694942,1,1
285850089000,香住区無南垣,35.652769,134.686129,1,1
285850090000,香住区浦上,35.645433,134.663739,1,1
285850091000,香住区上計,35.648686,134.658470,1,1
285850092000,香住区沖浦,35.659308,134.658232,1,1
285850093000,香住区守柄,35.618475,134.616886,1,1
285850094000,香住区加鹿野,35.618048,134.628033,1,1
285850095000,香住区三谷,35.609862,134.630519,1,1
285850096000,香住区余部,35.648345,134.557568,1,1
285850097000,香住区鎧,35.649966,134.578409,1,1
