大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
412010001000,久保田町大字江戸,33.205148,130.236045,3,1
412010002000,久保田町大字久保田,33.233474,130.230602,3,1
412010003000,久保田町大字新田,33.225534,130.250378,3,1
412010004000,久保田町大字徳万,33.250586,130.235239,3,1
412010005000,久保田町大字久富,33.238869,130.232206,3,1
412010006000,東与賀町大字飯盛,33.207946,130.276052,3,1
412010007000,東与賀町大字下古賀,33.213707,130.293073,3,1
412010008000,東与賀町大字田中,33.194923,130.280172,3,1
412010009000,富士町大字市川,33.356826,130.164900,3,1
412010010000,富士町大字内野,33.362438,130.250052,3,1
412010011000,富士町大字大串,33.421708,130.191026,3,1
412010012000,富士町大字大野,33.426657,130.203609,3,1
412010013000,富士町大字小副川,33.374345,130.215090,3,1
412010014000,富士町大字鎌原,33.355785,130.197319,3,1
412010015000,富士町大字上合瀬,33.451008,130.268029,3,1
412010016000,富士町大字上熊川,33.357985,130.208755,3,1
412010017000,富士町大字上無津呂,33.457671,130.196386,3,1
412010018000,富士町大字栗並,33.408721,130.197506,3,1
412010019000,富士町大字古場,33.444002,130.242271,3,1
412010020000,富士町大字下合瀬,33.443660,130.262470,3,1
412010021000,富士町大字下熊川,33.355713,130.245932,3,1
412010022000,富士町大字下無津呂,33.448926,130.206072,3,1
412010023000,富士町大字杉山,33.391870,130.163416,3,1
412010024000,富士町大字関屋,33.413302,130.232702,3,1
412010025000,富士町大字苣木,33.363231,130.184564,3,1
412010026000,富士町大字中原,33.432026,130.200718,3,1
412010027000,富士町大字畑瀬,33.398981,130.221388,3,1
412010028000,富士町大字藤瀬,33.429433,130.225335,3,1
412010029000,富士町大字古湯,33.373403,130.206224,3,1
412010030000,富士町大字麻那古,33.440977,130.192358,3,1
412010031000,富士町大字松瀬,33.360110,130.251769,3,1
412010032000,富士町大字梅野,33.355247,130.249433,3,1
412010033000,三瀬村藤原,33.420451,130.288028,3,1
412010034000,三瀬村三瀬,33.432721,130.276796,3,1
412010035000,三瀬村杠,33.429669,130.262830,3,1
412010036000,大和町大字名尾,33.362225,130.284758,3,1
412010037000,大和町大字八反原,33.341213,130.252064,3,1
412010038000,大和町大字松瀬,33.366802,130.259301,3,1
412010039000,川副町大字犬井道,33.186092,130.320601,3,1
412010040000,川副町大字大詫間,33.179444,130.342124,3,1
412010041000,川副町大字鹿江,33.195531,130.312420,3,1
412010042000,川副町大字小々森,33.196332,130.306878,3,1
412010043000,川副町大字南里,33.219747,130.317391,3,1
412010044000,川副町大字西古賀,33.209022,130.313853,3,1
412010045000,川副町大字早津江津,33.203674,130.337615,3,1
412010046000,川副町大字早津江,33.196843,130.330988,3,1
412010047000,川副町大字福富,33.212473,130.328939,3,1
412010048000,高木瀬団地,33.274852,130.288383,3,1
412010049000,大和町大字池上,33.286143,130.249913,1,1
412010050000,大和町大字梅野,33.353578,130.251082,1,1
412010051000,大和町大字川上,33.315239,130.252134,1,1
412010052000,大和町大字久池井,33.321176,130.283482,1,1
412010053000,大和町大字久留間,33.293802,130.240622,1,1
412010054000,大和町大字尼寺,33.311660,130.280490,1,1
412010055000,大和町大字東山田,33.307906,130.262330,1,1
412010056000,愛敬町,33.260804,130.300594,1,1
412010057000,赤松町,33.245557,130.294603,1,1
412010058000,朝日町,33.245647,130.311970,1,1
412010059000,伊勢町,33.252127,130.289221,1,1
412010060000,今宿町,33.246737,130.315011,1,1
412010061001,駅前中央一丁目,33.263391,130.296329,1,3
412010061002,駅前中央二丁目,33.266153,130.299029,1,3
412010061003,駅前中央三丁目,33.266478,130.304290,1,3
412010062000,駅南本町,33.261006,130.298116,1,1
412010063001,大財一丁目,33.257029,130.302121,1,3
412010063002,大財二丁目,33.258067,130.307165,1,3
412010063003,大財三丁目,33.261658,130.302630,1,3
412010063004,大財四丁目,33.259817,130.306777,1,3
412010063005,大財五丁目,33.261705,130.305608,1,3
412010063006,大財六丁目,33.261558,130.311091,1,3
