大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
092030001000,旭町,36.376819,139.738194,1,1
092030002000,梓町,36.428301,139.688458,1,1
092030003001,薗部町一丁目,36.380176,139.720554,1,3
092030003002,薗部町二丁目,36.376038,139.715612,1,3
092030003003,薗部町三丁目,36.380432,139.715188,1,3
092030003004,薗部町四丁目,36.381205,139.710775,1,3
092030004000,嘉右衛門町,36.388188,139.733105,2,1
092030005000,河合町,36.374027,139.733303,1,1
092030006000,皆川城内町,36.388382,139.687080,1,1
092030007000,岩出町,36.385474,139.700037,1,1
092030008000,寄居町,36.384888,139.777949,1,1
092030009000,久保田町,36.373899,139.771266,1,1
092030010000,宮町,36.407606,139.689416,1,1
092030011000,宮田町,36.368340,139.765483,1,1
092030012000,境町,36.374588,139.730900,1,1
092030013000,錦町,36.386096,139.730045,1,1
092030014000,高谷町,36.361446,139.764208,1,1
092030015000,国府町,36.397770,139.766503,1,1
092030016001,今泉町一丁目,36.387100,139.750990,1,3
092030016002,今泉町二丁目,36.384399,139.745420,1,3
092030017000,細堀町,36.418206,139.717077,1,1
092030018000,志鳥町,36.379792,139.680423,1,1
092030019000,室町,36.376559,139.732424,1,1
092030020000,祝町,36.379803,139.727350,1,1
092030021000,出流町,36.476585,139.593911,1,1
092030022000,小平町,36.388847,139.729088,1,1
092030023000,小野口町,36.384761,139.662824,1,1
092030024000,昭和町,36.389982,139.735652,1,1
092030025000,沼和田町,36.366715,139.736056,1,1
092030026001,城内町一丁目,36.374984,139.742951,1,3
092030026002,城内町二丁目,36.370917,139.742325,1,3
092030027000,尻内町,36.428868,139.670294,1,1
092030028000,新井町,36.397048,139.711093,1,1
092030029000,神田町,36.379391,139.745038,1,1
092030030000,吹上町,36.413061,139.710549,1,1
092030031000,星野町,36.472212,139.632278,1,1
092030032000,千塚町,36.414843,139.692940,1,1
092030033000,川原田町,36.404922,139.731719,1,1
092030034000,泉川町,36.390253,139.703751,1,1
092030035000,泉町,36.385726,139.736549,1,1
092030036000,惣社町,36.405163,139.779600,1,1
092030037000,大皆川町,36.395684,139.696773,1,1
092030038000,大久保町,36.440426,139.663245,1,1
092030039000,大宮町,36.391372,139.762717,1,1
092030040000,大光寺町,36.388776,139.791397,1,1
092030041000,大森町,36.415229,139.698647,1,1
092030042000,大町,36.394531,139.733729,1,1
092030043000,大塚町,36.412936,139.768562,1,1
092030044000,仲仕上町,36.372608,139.755141,1,1
092030045000,仲方町,36.418163,139.695291,1,1
092030046000,田村町,36.387195,139.782900,1,1
092030047000,藤田町,36.371940,139.762582,1,1
092030048000,鍋山町,36.456310,139.640430,1,1
092030049000,日ノ出町,36.383424,139.742715,1,1
092030050000,入舟町,36.382035,139.731791,1,1
092030051000,梅沢町,36.439878,139.650778,1,1
092030052000,柏倉町,36.398276,139.660428,1,1
092030053000,箱森町,36.389711,139.722998,1,1
092030054000,樋ノ口町,36.359984,139.758223,1,1
092030055000,富士見町,36.376683,139.728052,1,1
092030056000,平井町,36.369354,139.702558,1,1
092030057001,平柳町一丁目,36.389626,139.739496,1,3
092030057002,平柳町二丁目,36.392083,139.744825,1,3
092030057003,平柳町三丁目,36.396427,139.750357,1,3
092030058001,片柳町一丁目,36.374618,139.723969,1,3
092030058002,片柳町二丁目,36.370287,139.722336,1,3
092030058003,片柳町三丁目,36.363776,139.719154,1,3
092030058004,片柳町四丁目,36.366968,139.717857,1,3
092030058005,片柳町五丁目,36.371460,139.715031,1,3
092030059000,本町,36.379220,139.740380,1,1
092030060000,万町,36.382941,139.735806,1,1
092030061000,湊町,36.378870,139.729973,1,1
092030062000,木野地町,36.416038,139.735553,1,1
092030063000,野中町,36.401247,139.719873,1,1
092030064000,柳橋町,36.383395,139.724106,1,1
092030065000,柳原町,36.414373,139.787480,1,1
092030066000,倭町,36.378473,139.732953,1,1
