大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
123290001000,安食,35.833844,140.243069,1,1
123290001001,安食一丁目,35.833858,140.243545,1,3
123290001002,安食二丁目,35.834679,140.240177,1,3
123290001003,安食三丁目,35.836597,140.237102,1,3
123290002001,安食台一丁目,35.839753,140.244797,1,3
123290002002,安食台二丁目,35.842894,140.242531,1,3
123290002003,安食台三丁目,35.844479,140.241755,1,3
123290002004,安食台四丁目,35.844990,140.244799,1,3
123290002005,安食台五丁目,35.840659,140.248459,1,3
123290002006,安食台六丁目,35.839114,140.247613,1,3
123290003000,安食卜杭新田,35.839427,140.234335,1,1
123290004000,押付,35.840229,140.211209,1,1
123290005000,興津,35.853055,140.272978,1,1
123290006000,三和,35.848652,140.191435,1,1
123290007000,四ツ谷,35.849686,140.220894,1,1
123290008000,四箇,35.843040,140.220183,1,1
123290009000,酒直,35.834229,140.261495,1,1
123290010001,酒直台一丁目,35.832020,140.257246,1,3
123290010002,酒直台二丁目,35.828892,140.259478,1,3
123290011000,須賀,35.851977,140.256201,1,1
123290012000,生板鍋子新田,35.853592,140.220364,1,1
123290013000,西,35.845029,140.180995,1,1
123290014000,請方,35.848678,140.208144,1,1
123290015000,曽根,35.841123,140.198622,1,1
123290016000,大森,35.841240,140.216301,1,1
123290017000,中谷,35.853813,140.200027,1,1
123290018000,長門谷,35.841572,140.218217,1,1
123290019000,南,35.838261,140.195814,1,1
123290020001,南ケ丘一丁目,35.835738,140.206243,1,3
123290020002,南ケ丘二丁目,35.837392,140.193718,1,3
123290021000,布鎌酒直,35.848535,140.226806,1,1
123290022000,布太,35.850794,140.194249,1,1
123290023000,北,35.854846,140.211709,1,1
123290024000,北辺田,35.857617,140.263749,1,1
123290025000,麻生,35.843480,140.271439,1,1
123290026000,矢口,35.866452,140.280281,1,1
123290027001,矢口神明一丁目,35.868200,140.272837,1,3
123290027002,矢口神明二丁目,35.868995,140.276621,1,3
123290027003,矢口神明三丁目,35.869322,140.281105,1,3
123290027004,矢口神明四丁目,35.867873,140.278705,1,3
123290027005,矢口神明五丁目,35.867157,140.274537,1,3
123290028001,竜角寺台一丁目,35.821403,140.278833,1,3
123290028002,竜角寺台二丁目,35.823781,140.278715,1,3
123290028003,竜角寺台三丁目,35.825793,140.280428,1,3
123290028004,竜角寺台四丁目,35.829510,140.279040,1,3
123290028005,竜角寺台五丁目,35.829995,140.282583,1,3
123290028006,竜角寺台六丁目,35.832674,140.279161,1,3
123290029000,龍ケ崎町歩,35.851941,140.223468,1,1
123290030000,龍角寺,35.831664,140.268223,1,1
123290031000,和田,35.846095,140.233185,1,1
123290032000,脇川,35.842044,140.226380,1,1
